SMILES,D2R_Activity,D2R_pIC50,_5HT2A_Activity,_5HT2A_pIC50
COc1ccc(CN2CCN(c3ncnc4c3cnn4C)CC2)cc1OC,0.06037421524524689,-3.1354564443304227,0.35470226407051086,-3.554827264483854
COc1ccccc1-n1nnnc1-c1cccc(C(=O)OCc2ccccc2)c1,0.0050802589394152164,-3.7264098013743396,0.009483974426984787,-3.4797166605097902
C=CCC1(CCO)CCCN(CCCCC(C(F)(F)F)c2cccc(F)c2)C1,0.05793269723653793,-2.6595001854318414,0.002761924173682928,-2.8732326650771407
Cc1ccc(C(=O)/N2CCCC(CO)(c3ccc(NC(=O)CC(C)C)cc3)C2)cc1,0.006761105731129646,-4.460338923447834,0.04582374170422554,-2.923969510582922
Cc1c(C(=O)N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)oc2c(C)cccc12,0.005031172186136246,-4.165457119591114,0.026424948126077652,-2.5905526823380427
Cc1cc(=O)c2cc(-c3c(C)cc(CNc4ccccc4)c(-c3ccc(O)cc3)cc2[nH]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=N/N=C/C(O)=Nc1ccc(Cl)c(F)c1,0.001233709859661758,-4.361142130717253,0.012423106469213963,-3.3919693836437617
CN1CC[C@@](NS(=O)(=O)c2ccc(F)cc2)[C@@H]1COc1ccccc1,0.10835558921098709,-3.0769445279501317,0.030153419822454453,-2.484084444666985
N#Cc1cccc(C2=Nc3cc(Cl)ccc3N=C(O)C2N)c1,0.008592294529080391,-2.882109748212335,0.01367147546261549,-2.643875211671908
Cn1c(C2CC2)nc2cc(C(=O)/c3cccc(Cl)c3)ccc21,0.010856818407773972,-3.5705551313803308,0.005578936077654362,-2.1702596006262582
O=C(O)c1ccc(Oc2ccc(Br)cc2)cc1,0.002042891224846244,-2.593107241271585,0.00324619491584599,-2.443148284922482
COc1ccc(OC)c(-c2cc(CNCc3cccc(-c4ccc5[nH]c(C)cc5c4)c3)on2)c1,0.008457151241600513,-2.9995756754487988,0.012180333025753498,-3.229915778060712
CC(C(=O)/C=C/c1ccccc1)N1CCN(c2ccccn2)CC1,0.02527729980647564,-3.6348400873875835,0.025501644238829613,-3.8576929844325196
Cc1ccc(NC(=O)COC(=O)c2sc(N=C(O)C3CC3)nc2C)cc1,0.004932486917823553,-4.650188910566888,0.014878829941153526,-2.7579989756851555
C#CCN=C(O)C1C(=O)N(CCc2ccc(OC)cc2)C1C(=O)OC,0.008950579911470413,-3.593781504763382,0.014691031537950039,-4.225321871250031
Cc1c(C(O)=Nc2ccc(OC(F)(F)F)cc2)sc2cccc(F)c12,0.0032409178093075752,-3.751674505482471,0.014054552651941776,-2.8817964434675796
CN(Cc1ccccn1)C(=O)C1CCN(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,0.004523497074842453,-3.8656817343079197,0.014960051514208317,-2.309137045289686
O=C(/C=C/c1ccc2c(c1)OCO2)c1cc(Cl)c2c(c1)OCO2,0.007733276579529047,-3.717877279913264,0.010289758443832397,-3.8537421350405685
COc1ccc(OC)c(-c2cc(C(=O)O)c(-c3cccc4ccccc34)o2)c1,0.0063573443330824375,-2.7554811749833488,0.014465040527284145,-3.143936240982126
CCN(CC)C(=O)c1ccccc1N=C(O)COc1ccc(OC)cc1,0.003688278840854764,-4.248447050757713,0.010132305324077606,-3.786058080095245
Cc1ccc(CN2CCN(c3ccccn3)CC2)cc1S(=O)(=O)N1CCN(C(c2ccccc2)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1CCCC(N=C(O)CCN2CCN(c3ccccc3O)CC2)C1C,0.25983500480651855,-2.890091587148134,0.10397486388683319,-2.9323473666490343
C#CCN(C)Cc1c(Cl)cccc1Cl,0.0009268015855923295,-2.840535029085585,0.009633079171180725,-3.5710755859954246
CN(C)CCN1c2ccc(Cl)cc2Sc2ccc(Cl)cc21,0.34142184257507324,-1.3695650236723234,0.007446709088981152,-1.0358585190009182
CC(=O)N(C)C,0.011434982530772686,-1.4676620667308375,0.003359616966918111,-4.698015544146964
COC/C=C/c1cc(C(C)C)nc(C2CCN(C)CC2)n1,0.03988021984696388,-3.308469387661958,0.008744189515709877,-3.773421675877159
CC(=O)[C@]1(C(=O)OCC(=O)Cc2ccc(F)cc2)CC[C@@H]2CCN(C(=O)c3ccccc3)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCc1nc(N=C(O)CS(=O)(=O)c2ccc(OC)cc2)sc1S(N)(=O)=O,0.003259030869230628,-2.7777520981466455,0.014266060665249825,-4.243757601148177
C#CCN1CCC(/C=C/c2cccc(C#N)c2)CC1,0.016362829133868217,-3.4402725489431676,0.005788799840956926,-4.439956164002557
Cc1ccc(S(=O)(=O)N(CC(O)=NC2CC2)C(C)C)cc1,0.0016595174092799425,-3.2757550195212413,0.0038862149231135845,-2.485240178942106
COc1ccc2c3c1O[C@H]1[C@@H](O)CCC(C2)N(C)[C@@H](OC)C1c1ccccc1O2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(COc1cccc2ccccc12)=Nc1ccccc1,0.0035124728456139565,-3.6715969632619356,0.006545606069266796,-3.33091512533875
O=C(O)/C=C/c1cc(O)c2c(O)cc(Br)cc2c1O,0.009064086712896824,-0.5864881496769687,0.006474464666098356,-3.8616137423500136
CC(O)=N[C@@H]1CCN(C(=O)/C=C/c2ccc(N=C(O)C(C)(C)C)cc2)C[C@H]1,0.00472491467371583,-3.5824277017027537,0.015467960387468338,-4.105544369214954
CN(C)CCCn1c(SCC(=O)N(Cc2ccco2)C2CC2)nc2ccccc21,0.016242528334259987,-3.4657517753140055,0.007025710307061672,-2.706145723043304
COc1cc(CCCN=C(O)c2c(C)n[nH]c2C)cc(OC)c1OC,0.006310048513114452,-3.3845625757742903,0.010453221388161182,-3.526107235842077
Cc1cc(-c2c[nH]c3cc(F)ccc23)cc(C#N)c1O,0.013466964475810528,-1.251500610245868,0.05252784490585327,-2.5779989625062454
O=C1OC2=Nc3ccccc3S(=O)(=O)C2c2ccc(Cl)cc21,0.007141253910958767,-2.654936452753432,0.006499840412288904,-3.1286112172560325
COc1cc(/C=C/C(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc(OC)c1OC,0.006351939868181944,-3.353408617095674,0.014363428577780724,-3.9871705538611586
Cc1ccc(S(=O)(=O)N2CCN(C(=O)Nc3ccc(-c4non(C)n4)cc3)CC2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C#CCN1CCC(/C=C\c2ccc3c(c2)OCO3)CC1,0.014599054120481014,-3.5076386317175805,0.0012737535871565342,-3.9064337845221058
CCOc1ccc(S(=O)(=O)NCc2ccccn2)cc1C(=O)OCC,0.004087194334715605,-3.6072286537248965,0.005752814933657646,-3.5388200777787624
O=C(O)CSc1nnc(-c2ccco2)n1-c1ccc(C(F)(F)F)cc1,0.009124279022216797,-3.099311866132102,0.012984679080545902,-2.7955948474279295
Cc1ccc2c(=NC(=O)CN(C)C)[nH]c(=Nc3ccc(Cl)cc3)c2c1,0.00789971649646759,-3.9425749501529874,0.010988321155309677,-2.6748571049490004
Cc1ccc(C)c(S(=O)(=O)N2CCc3ccccc3C2)c1,0.007838458754122257,-4.0814072232168295,0.014046935364603996,-1.6818297495323986
Cc1ccc(S(=O)(=O)NC2CC2)cc1N=C(O)c1ccc(Cl)cc1,0.007034071255475283,-3.6988684289841975,0.006982467137277126,-2.766788641639436
COc1ccc(S(=O)(=O)N2CCCC(CC(=O)O)C2)cc1C(C)C,0.007341756019741297,-4.1584855152825195,0.010647245682775974,-3.077623027336366
CC(Cc1cccnc1)N(CCC(C)C)C[C@H](CO)c1ccccc1O,0.03673760965466499,-3.186406174028283,0.045495402067899704,-3.4626504957102835
COc1ccc(-c2nsc(N/N=C/c3ccc(N4CCN(C)CC4)c(O)c3)n2)cc1OC,0.034025948494672775,-3.361819292865367,0.0193821731954813,-3.4519642608435395
CN(C)c1ccc(-c2nnc3c(NCCN4CCOCC4)ncn23)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc(OC)cc(-c2nn(-c3ccc(C)cc3C)c(=O)c3ccccc23)c1,0.0044338032603263855,-3.3672250877323555,0.014970223419368267,-2.3465900664893735
O=C1COc2ccc(C(O)=NCCc3ccccc3)cc2N1Cc1ccccc1,0.006875983905047178,-3.7129794523490616,0.008974038995802402,-2.862675796683176
COc1ccc2c(c1)CC(C(O)=NCc1cccnc1)CO2,0.006149237044155598,-4.110432897665629,0.01892908103764057,-3.697231271583051
Cc1ccc2c(c1)C(=O)C2CC(=O)NN1CCCC(Cc2ccccc2)C1,0.008244004100561142,-4.067095339075869,0.011032897979021072,-3.0233394179527773
Cc1cc(C(=O)Nc2ccc(-c3csnn3)cc2)on1,0.005699316039681435,-3.4863453586897784,0.014729623682796955,-2.7686791653896203
C=CCN1CC[C@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@H]3C1C5,0.20181475579738617,-0.31809569143411354,0.1501571089029312,-2.5229844930030745
Cc1cc(=O)c(O)c(/C=C/C(=O)c2cccc(O)c2)n1C,0.007047746330499649,-2.0361630013003356,0.010249506682157516,-3.332729211370335
OC(CN(C[C@@H]1CCN(Cc2ccccc2)CC1)=Nc1ccc(Br)cc1)=NCc1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1CC(c2ccccc2)c2cc(OCC3CCCO3)ccc21,0.0033745220862329006,-3.764864116959927,0.005376883782446384,-2.758241856871849
c1ccc2c(c1)OCC(CNCc1ccccc1)O2,0.5794669389724731,-3.3105520259111767,0.10530627518892288,-3.0751070307956705
O=C(CSc1nnc(-c2ccccc2)o1)c1ccc(OCC(F)(F)F)cc1,0.009833378717303276,-3.823093619027502,0.005881305783987045,-3.7510904434061545
C=CCn1c(=O)n(CC(O)=Nc2ccc(NC(=O)c3ccccc3)cc2)c2ccccc21,0.0031659172382205725,-3.962267429256583,0.007714116480201483,-2.904327434967684
CCN(CC)C(=O)c1ccc(-n2nc(-c3ccccc3C)c3c2CCC3)cc1,0.0062054721638560295,-3.441599190061764,0.01594736985862255,-2.6376669979321155
O=C1c2ccccc2C(=O)N1Cc1ccc(OCc2ccccc2F)cc1,0.003176636528223753,-3.6682393760056162,0.010409974493086338,-2.6943909385752023
COc1ccccc1N1CCN(Cc2nc(-c3ccccc3)sc2C)CC1,0.37628692388534546,-2.6314179266330884,0.09546951204538345,-2.91175519302888
Cc1ccc2nc(-c3ccc(C(O)=NCc4cccc(C(F)(F)F)c4)cc3)cc(=O)n2c1,0.006496022921055555,-3.67999213139818,0.020229583606123924,-3.162880772038789
C#CCN1C(=O)C2=C(C)Oc3ccc(C(=O)CC)cc3C(=CC(=O)c3ccccc3)N(CC)C21,0.005585399456322193,-2.8008200144388113,0.010658684186637402,-3.590845819050987
COc1ccccc1/C=C/C1CCCN(Cc2ccc(-c3ccccc3)cc2)C1,0.1458124816417694,-3.071910385518695,0.006538670044392347,-3.1148244858246423
C#CCN(C)Cc1ccc(OCC(O)CN2CCN(c3cccc(Cl)c3)CC2)cc1,0.045097555965185165,-3.246679452954114,0.17275592684745789,-3.7352349231058066
COc1ccccc1N=C(O)C(O)COc1ccc(C)cc1C,0.00427588913589716,-3.590214933684874,0.019316038116812706,-3.2549985668959005
CN(C)Cc1cccc2c1OCC(O)=N2,0.01373837236315012,-3.5018704382260717,0.014849454164505005,-3.7207219661792488
Cc1ccccc1NS(=O)(=O)c1cccc(Cl)c1,0.014781191945075989,-3.7854582541797517,0.011229917407035828,-2.448557261040465
COc1ccc(/C=N/N2CCN(c3ccccc3)CC2)cc1OC,0.006766279693692923,-3.8036372621046315,0.013369733467698097,-3.2693765823666876
CCC[C@H]1CCC(N=C(O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1,0.009957395493984222,-4.425354256231701,0.004046270623803139,-2.783306778894078
COc1ccc(-c2nc3ccc(N=C(O)CN4C[C@@H](c5cccc5)N[C@H](C)CC4)cc3o2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1C[C@@H]([C@@H](CO)C(=O)N2CCN(c3ncccn3)CC2)=Nc2ncnn21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nn(Cc2ccc(F)cc2)c(O)c1N=C(O)C1CCOC(=O)C1,0.004572461824864149,-2.5462801651570137,0.01736367680132389,-2.4554170425212742
Cc1ccc(C(=O)/C=C/c2ccc(OCc3ccc(C#N)cc3)cc2)cc1,0.008534557186067104,-3.767648844852065,0.010319816879928112,-3.8702776689288814
Cc1ccc(CN=C(O)CSc2nnc(-c3cc(F)ccc3F)n2N)cc1,0.008572502993047237,-3.0576741933981384,0.017409231513738632,-2.941144421134989
CCCN1CCN(Cc2c[nH]c3c(F)cccc23)CC1.O=C(O)/C=C\C(=O)O,0.3291049003601074,-2.0087762437079704,0.07741903513669968,-3.969965081655346
Cc1nnc(SCC(=O)Nc2ccc(-c3nc4c(cc3C)OCCO4)cc2)s1,0.009441929869353771,-3.976240730067248,0.017684396356344223,-2.6202674760171334
C/C=C(\O)C(=O)O[C@]1(C(=O)COC(=O)c2ccccc2)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC4(C)[C@H]3[C@H](O)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cl.O=C(O)CN1CCN(c2ccccc2F)CC1,0.04615269601345062,-2.2874150938300035,0.20814326405525208,-3.107912044263532
COc1cc2nc(-c3ccco3)[nH]c2cc1OCc1ccc2ccccc2c1,0.005872207228094339,-2.950954998449509,0.014691087417304516,-3.320773358087973
COc1ccccc1CN=C(O)CN1C(=O)COc2ccc(C(=O)/C=C/c3ccco3)cc21,0.00341219175606966,-3.8255181636713274,0.014503232203423977,-3.7929012037955507
CN=c1sc(NC(=O)c2cc(-c3ccccc3)on2)nc(-c2ccc(OC)cc2)n1,0.0076513830572366714,-3.6924789147739805,0.018733851611614227,-3.7001329494771737
CC(N=C(O)c1ccc(-n2c(S)nc3cc(Cl)ccc32)cc1)c1ccco1,0.0042279562912881374,-3.58421486415037,0.010593544691801071,-2.9760773317252074
COC1=C(c2ccccc2)c2cc(/C=N/NCCc3ccc(F)cc3)ccc2oc1=O,0.007236596662551165,-3.147690028667237,0.006649854127317667,-2.1850351028337887
C#CCN(C)CCCOc1ccc(Br)cc1,0.008934284560382366,-3.0101351507550573,0.002478864509612322,-3.245151736395889
Cn1c(SCc2cccc([N+](=O)[O-])c2)nc2scc(-c3ccccc3F)c2c1=O,0.007768879644572735,-3.2573376278857595,0.00601624371483922,-2.6567313575388507
COc1ccc(-c2csc(N/N=C/c3ccc(N(C)C)c(O)c3)n2)cc1OC,0.007920113392174244,-3.481417346624756,0.013818244449794292,-3.441462873605606
C=CCNCCCCCCCCC1=CC=N=C1N(C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc2cccc(N=Cc3cccc(NS(C)(=O)=O)c3)c2n1,0.0035014445893466473,-3.0629542887422176,0.009494592435657978,-2.4803140769533094
CN(c1cc(=O)n(C)c(=O)n1C)S(=O)(=O)c1ccc(Br)cc1,0.010647090151906013,-3.1808973180140008,0.005039844196289778,-2.5935553480264666
OC(=NCC1CCCO1)Nc1ccccc1N1CCCC1,0.007522754371166229,-4.200851354483507,0.006747769191861153,-2.678681274606963
COc1c-c2cc(C#N)c(OC)cc2Br)cc(OC)c1OC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)O[C@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@H](O)CC21C,0.003408869495615363,0.6891965469392427,0.03329778462648392,-3.177803859641771
O=C(Nc1ccccc1C(=O)OCC(=O)N1CCc2ccccc21)c1ccc(Cl)cc1,0.0048040179535746574,-3.844206615816464,0.01461205817759037,-2.6223259881102163
Cc1ccc(CN2CCC3(CCC(C4CCSCC4)C3=O)C2)c(O)c1.Cl,0.012258399277925491,-1.8337317542409892,0.02347927913069725,-2.138729988884213
O=[N+]([O-])c1ncc([N+](=O)[O-])cc1-c1noc2c1CN(Cc1ccccc1)CC2,0.017213454470038414,-4.271498870957124,0.014503661543130875,-3.4280114471753147
O=C1CC(c2ccccc2)=Nc2ccc(Cl)cc21,0.006003063637763262,-2.575844983713345,0.007916262373328209,-2.698530766456855
COc1ccc(NC(=O)CNc2c(F)cccc2F)cc1,0.0031024476047605276,-3.4321332106051554,0.008423748426139355,-2.8389424224056947
O=C(O)C(=O)O.O=C(c1ccco1)N1CCCC(CO)(Cc2ccc(F)cc2)C1,0.008042339235544205,-3.666126091718868,0.03751928359270096,-3.0786652804818084
O=C1OC(S(=O)(=O)N2CCOCC2)Cc2cc(Br)ccc21,0.008190245367586613,-2.420895387207218,0.003060044487938285,-1.958482084170567
O=C(CCc1cccc(O)c1)OCC(O)=Nc1ccc(-n2cncn2)cc1C(O)=NCCc1ccccc1,0.00621741684153676,-3.6829524278547194,0.011635197326540947,-4.0647193732879225
O=S(=O)(Cc1ccccc1)N1CCN(CCCc2ccccc2)CC1,0.033213499933481216,-2.503293097544661,0.010623393580317497,-2.741197253151139
CCOC(=O)C1(Oc2nc3c(cc2Cl)OCO3)CCCCC1,0.006130370777100325,-3.0837966634813987,0.01304682344198227,-3.249130393534325
O=C(Nc1nc[nH]n1)c1ccc(-c2ccc(-n3cc(CN3CCOCC3)c(F)c2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)NCCN=C(O)CCSc1nc(-c2ccccc2)n[nH]1,0.007300168741494417,-3.6731634188549345,0.001311965868808329,-3.793810396202376
COC(=O)C1(O)CCN(C(=O)c2cccc(-c3ccc(SC(C)(=O)=Nc4ccc(S(=O)(=O)NC)cc4)c2)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc2c(c1OC)C(=O)OC2NCCc1c[nH]c2ccccc12,0.013463378883898258,-2.8319595270184115,0.03105970099568367,-3.3704045434128487
CC(C)=CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@H]4[C@@H]3C[C@@H](O)CC21C,0.009245513938367367,-0.6672788584214584,0.04307544603943825,-2.9479745141521594
c1ccc(-c2cc(N3CCN(c4ccccn4)CC3)ccc2OCc2ccccc2)cc1,0.0038828954566270113,-3.0763414610082958,0.029163870960474014,-3.2232734209165526
COc1ccc2c3c1O[C@@H]1C(=O)CC(O)=N3CC[C@H](O)[C@@H]1O3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
c1ccc(-c2noc(-c3ccc(-c4ccccn4)cc3)n2)cc1,0.003867771942168474,-2.9093662716836173,0.015053900890052319,-3.445357704493768
C#CCN1CCC(/C=C\c2cccc(OCCCN3CCN(c4ccc(C)cc4C)CC3)c2)CC1,0.05130187049508095,-2.9062726257332043,0.013423265889286995,-3.27971374269603
Clc1ccc2ccccc2c1Cc1ccc(-n2ccnc2)cc1.O=C(O)C(=O)O,0.011519040912389755,-2.7689602161315086,0.02831980772316456,-3.0794651897883156
CNCCCn1nc(-c2ccccc2)oc1=O,0.016009146347641945,-3.216302952863125,0.0832337811589241,-3.071102849638721
CN[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(S(C)(=O)=O)[C@H]1C,0.006201548036187887,-0.9234350554145823,0.13537491858005524,-1.926669703141104
C#CCOc1ccc(C(=O)N(CCC)Cc2ccccc2)cc1,0.002506574150174856,-4.017441189076036,0.006359384395182133,-3.671897608513267
Cc1nnnn1-c1ccc(-c2ccccc2)cc1.Cl,0.006578415632247925,-2.6670024761877595,0.024489562958478928,-3.2886233043688518
Clc1ccc(N=C(O)CNCc2ccccc2)c(Br)c1,0.014234858565032482,-3.500893134243109,0.003619531635195017,-3.107034958385258
O=C(O)c1cccc(OC2CCN(Cc3c[nH]c4ccc(F)cc34)CC2)c1,0.057986266911029816,-3.016446226801447,0.029163936153054237,-2.775028668005577
C#C[C@]1(O)CC[C@H]2[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3C2CCC2)[C@@H]2c1C(O)=Nc1ccccc1-3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Fc1ccc(Cl)cc1C1NCCc2c1ccc1cc2OCO2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C=CCn1c(CCNC(=O)c2cccnc2)nc2cc(N=C(O)c3ccc(OC)cc3OC)ccc21,0.005417302716523409,-3.4150584292584285,0.007252316456288099,-3.8871157296050445
COc1ccc(CNc2ccc(C(=O)N3CC(=O)N(Cc4ccccc4)C(C)C3)cc2)cc1,0.006279315799474716,-3.8848412308190596,0.008610188961029053,-3.283104071207739
O=C(c1ccc(OCc2noc(-c3ccccc3)n2)cc1)N1CCN(C(c2cccnc2)c2ccccc2)CC1,0.005211486015468836,-4.234458334620941,0.012782080098986626,-3.5899698078682287
c1ccc(-c2noc(-c3cnc(-c4ccc5c(c4)OCO5)s3)n2)cc1,0.006466828286647797,-3.0350228486018036,0.016766447573900223,-3.4589016890754047
Cc1cccc(N=C(O)C2CCN(c3ncccn3)CC2)n1,0.004140152595937252,-4.133677363287704,0.01163347065448761,-3.761610369141745
CC(C)c1ccc(C(O)=Nc2ccc(Cl)cc2)cc1,0.006899583153426647,-3.880047433629241,0.0050884331576526165,-3.23787470438086
Cc1cc[nH]c(=NS(=O)(=O)c2cc(Cl)cc(Cl)c2)c1,0.009680510498583317,-4.267521716821594,0.023316115140914917,-2.9549274583005416
Cc1c[nH]c2c(-c3ccc(F)cc3)cc(-c3cccnc3)nc12,0.004705986473709345,-2.186375108095238,0.022910667583346367,-1.9817543133188336
Cc1ccc(S(=O)(=O)N(C)C(=O)c2cc(-c3ccco3)on2)s1,0.0031256522051990032,-3.0539255922412916,0.009855209849774837,-2.9821339798129607
C#CCN(C)[C@@H](C)Cc1ccccc1,0.002352452836930752,-3.4616639908291402,0.008363494649529457,-3.827796835885046
C#Cc1cccc(N/C(=O)c2ccc(-n3cnc4c(SCCC)ncnc43)cc2)c1,0.00206235283985734,-3.534120777358774,0.017396118491888046,-3.8079705843256946
COc1cccc(CN2CCN(C(=O)Cc3cccs3)CC2)c1,0.006315343081951141,-3.8544329770024377,0.3734987676143646,-3.5244989540018716
CN1CCC2(CCC1)Cc1cc(Cl)ccc1O2,0.05081027001142502,-1.481731921021189,0.012563091702759266,-1.8792085631533664
C#CCN(C)[C@H](C)Cc1ccccc1,0.0026089437305927277,-3.6510648565759056,0.00861305557191372,-3.538434127751456
COc1ccc(Br)cc1-c1ccc(CN2CCN(c3ncccn3)CC2)cc1,0.6620967984199524,-2.854018858677109,0.2229641228914261,-3.3672523271264785
CCN=C(O)c1cccc(-c2ccc(OCC(O)=NCc3ccc(OC)cc3)cc2)c1,0.0066400556825101376,-3.947386470352461,0.010616439394652843,-3.766904050581365
COCCN=c1[nH]n(-c2ccc(/C=C/c3ccc(C(F)(F)F)cc3)cc2)c(=O)n1Cc1cc(C)n(C)c1,0.009285463951528072,-3.8711246367263747,0.004651110619306564,-2.576108438756061
COc1ccc(CN2CCN(C(=O)c3ccco3)CC2)c(OC)c1OC,0.08319712430238724,-3.405113005467699,0.21586862206459045,-3.2758383234956314
O=C(CSc1nc(-c2ccncc2)nc2ccccc12)N1CCN(c2ccccc2)CC1,0.004747891332954168,-3.262625638584412,0.024662451818585396,-3.3138143016088417
COc1ccc2cc(CN=C(O)CN3CCN(c4ccccn4)CC3)ccc2c1,0.023891320452094078,-3.729844742183219,0.14428317546844482,-3.782627652007082
O=C1c2cc(Cl)cc(Cl)c2C(c2ccccc2)=N1,0.006070851814001799,-3.5789704225171217,0.01050823274999857,-2.287337434464804
COc1cccc(C/C=C/C(=O)OC2C#CCOc3ccc(C)cc32)c1,0.0057019940577447414,-3.853521072771251,0.00306490994989872,-4.188537999138324
CCOC(=O)c1sc(=NC(=O)c2ccc(OC)c(OCC)c2)c(C#N)c1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOc1ccc(-n2c(=NC(C)=O)sc3ccc(OCCN4CCCCC4)cc23)cc1,0.040794096887111664,-4.220960416621351,0.009557612240314484,-2.8559780255514555
Cc1ccsc1C(O)=NC1CCCN(C(=O)OC(C)(C)C)C1,0.005762267857789993,-3.8282119688316385,0.03084428794682026,-3.0023837957426904
N=c1nc(-c2ccc3c(c2)OCO3)c(Cc2ccccc2)s1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(Nc1ccccc1)C(c1ccccc1)N1CCN(Cc2ccc(F)cc2F)CC1,0.021242747083306313,-4.03636825570013,0.011095774360001087,-2.241661414106063
Nc1ccc2c(c1)N(CCOc1ccc(Br)cc1)C(=O)[C@H]2O,0.0031158451456576586,-3.128233025592972,0.004468502942472696,-1.8919287264532572
O=C(CN1C(=O)Cc2ccccc21)c1ccc(OCc2ccccc2)cc1,0.003541276790201664,-3.7919084143136343,0.007108867168426514,-2.969204049381974
CC(C)(C)OOC(=O)N1CCC/C(=C/c2ccc(O)c(O)c2)CC1,0.020270273089408875,-2.0114901718688283,0.034498024731874466,-3.6146659078229435
O=C(Cn1c(O)nc2cc(O)c(=O)cc21)N1CCc2cc(Br)ccc2C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(O)C(=O)O.O=C(CNc1ccc(Cl)cc1)c1ccc(Br)cc1,0.010776014067232609,-2.875343943122633,0.010901633650064468,-2.9456522314782845
COc1ccccc1CN=C(O)c1ccc(CN(C)Cc2cccc(OC)c2)cc1,0.012219984084367752,-3.9796682862887707,0.009332174435257912,-3.902643199099029
Cn1c(=O)c2c(nc3n2CCN(c2ccccn2)C3)n(C)c1=O,0.005137965548783541,-2.907164233887578,0.021388474851846695,-3.303187174995496
C#CCN1CCN(CCc2c[nH]c3ccccc23)CC1.Cl,0.009142028167843819,-2.5113302516551275,0.015255174599587917,-2.9862218528832454
COc1ccc(N=C(O)C(S)Nc2ccccc2Cl)cc1,0.0020694860722869635,-3.8480020167956823,0.007921976037323475,-3.344037426267162
CCN1CCC[C@H]1[C@H](Cn1cnc2ccccc21)N(C(=O)OCC)C(=O)c1cc(=O)oc2cc(OC)ccc21,0.007667409256100655,-3.660739589086348,0.0043552531860768795,-3.648749204439024
O=C1N=c2[nH]c(-c3ccc4c(c3)OCO4)nc2C1OCc1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(Cn1nnc2ccccc2c1=O)N1CCCC(Cc2ccccc2)C1,0.005013779737055302,-3.384114746704789,0.012816018424928188,-3.517082480243597
Cc1ccc(C(=O)Nc2cccc3c2OC(C)(C)C3)c(Br)c1,0.0068417941220104694,-3.2778217347539726,0.004976630210876465,-2.199387006561952
CC(C)N(CCO)Cc1ccccc1COc1ccccc1,0.01175914891064167,-3.621380846164273,0.0006010036449879408,-3.6658177873034425
C#CCN(C)[C@H](C)Cc1ccccc1,0.0026089437305927277,-3.6510648565759056,0.00861305557191372,-3.538434127751456
CC1(C)O[C@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)C2(C(=O)CO)O1,0.006004617549479008,0.4850765832124764,0.054841089993715286,-2.7803924061591685
O=[N+]([O-])c1cc(OCC(O)=Nc2ccccc2F)cc(C(=O)OCC(Nc2cccc(F)c2)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
