SMILES,MAOB_Activity,MAOB_pIC50
CCCC(O)=NC1CCCc2ccccc21,0.0044451309368014336,-4.524662743332221
CN(C)CC[C@@H]1OC(CO)=N[C@H](O)C[C@H](O)[C@@H]1OC(=O)[C@H](C)O,0.0096917524933815,-3.8210421917828583
CCOc1ccccc1N1CCN(C(=O)Cc2c[nH]c3c(C(C)=O)cccc23)CC1,0.09572730213403702,-4.678314837660167
COC(=O)c1cc([N+](=O)[O-])cc(N=C2CN=C(O)c3ccc(Cl)cc3N2)c1,0.260577917098999,-3.738299323768311
CCC(C)(CC)C1(OC)C2C(=O)C3OC[C@H]4C[C@H](C3)C4(O)CC2(C)C3(C(F)(F)F)C(F)C1)C(OCO,Invalid SMILES,Invalid SMILES
CCOc1cccc2sc(N(CCN)CCO)nc12,0.0014134227531030774,-2.789093951406827
N[C@H]1CCCN1S(=O)(=O)c1ccc2c(c1)CCN2,3.990830919065047e-06,-4.566667842388622
COc1ccc2c(C(O)=N/N=C(O)c3ccc(Cl)cc3)csc2c1,0.004320991691201925,-2.338719008946872
CC(C)c1ccc(O)c(CN2C[C@H]3C[C@H](c4ccccc4)N(C)C32)c1,0.036245815455913544,-3.7370712812298184
Cc1ccc(OC(=O)C2CCCN2C(=O)N=C(O)CN2C(=O)[C@@H](C)N(C)C2=O)cc1,0.001109754084609449,-3.7885401081693195
O=C(C/C=C/c1ccc([N+](=O)[O-])cc1)N1CCC[C@H]1COCCO1,Invalid SMILES,Invalid SMILES
Cc1c(NCCCN2CCN(c3ccccc3)CC2)c(=O)n(-c2ccccc2)n1C,0.21765704452991486,-3.9950238830301164
COc1ccccc1CN(C)CCC(O)=NCCCc1cn(C)c2nc(N)nc(N(C)C)nc12,Invalid SMILES,Invalid SMILES
CC(C)(C)c1ccc(C(=O)N2CCCC2)c(O)c1,0.2747688889503479,-4.499908721920304
C[C@@]12CCN3C[C@H]([C@@H](N4CC[C@@]5(C)[C@H](O)CC[C@@]5(C)[C@H]4OCC3C)[C@H]1CC[C@@]2(O)C(=O)CO,Invalid SMILES,Invalid SMILES
CCN(CC)CCN=C(O)c1cc(C)n(CC(O)=NCc2ccc([N+](=O)[O-])cc2)c1C,0.11228930205106735,-3.8307938786928593
c1ccc2c(c1)Nc1ccccc1[C@]13CCN(CCC4=CC(=O)OCCN4CCCC3)C[C@@H]12,0.030378010123968124,-4.3252238977038
CCOc1ccc(CC(O)=N[C@@H]2C=C(C(N)=O)CC[C@H]2N=C(N)O)cc1,8.619123832431796e-07,-4.562883249703484
CN1CCCC1CN=C(N)NNc1ccc(F)cc1,5.985726602375507e-06,-3.902666793725274
CCc1[nH]c(C(O)=NCC(=O)OC)nc1CC(C)C,0.40796759724617004,-4.314822169121528
CCOC(=O)C[C@H]1OC(CO)=NC1=O,0.0006123552448116243,-4.092824913087322
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,5.169180781194882e-07,-4.793637465939674
CN1CC(C(O)=Nc2ccccc2C(F)(F)F)C(=O)N(C(c2cccs2)c2ccccc2)C1=O,0.008558006957173347,-4.522313004207023
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@H]2[C@@H](O)C[C@@]2(C)[C@H]1[C@H](O)CCC[C@]2(C)[C@@]1(O)C(=O)CO,Invalid SMILES,Invalid SMILES
COc1cc(OC)c2c3c1CC(C(CCCN1CCCC1)N(C)C3)C4=CC(=O)C=CC4(C)[C@H]3C(=O)CC1CC3=C,Invalid SMILES,Invalid SMILES
Nc1cc2c(cc1N1CCc3ccccc3C1)OCO2,0.022626860067248344,-4.531193054539072
CCC(C)C(CC)(O)=NC(SC)=N/N=C/c1ccc(Cl)cc1Cl,Invalid SMILES,Invalid SMILES
CC1CS(=O)(=O)N=C1O,1.1945066944463179e-05,-4.213286452198341
CC(C)(C)OC(O)C1OC2OC3(C)CCN4C(=O)CC(C(=N)O)CC3C(N)=C21,Invalid SMILES,Invalid SMILES
COc1ccc(C2=NC(c3ccc(OC)nc3)=NC(=O)N2c2ccc(C)c(OC)c2)cc1,0.29544416069984436,-3.5618914010887517
OC(=Nc1ccc(F)c(Cl)c1)c1nc2ccccn2c1C(F)(F)F,0.37844595313072205,-3.1826168136113058
CCC(C)(C)c1ccc(OCCN2CCOCC2)cc1,0.35008522868156433,-2.9966109237462177
COc1ccc2cc(-c3nc4ccccc4c(=O)n3CCCN)ccc2c1,0.03640013188123703,-1.850333393257083
CC(O)=Nc1cccc(C(=O)N2CCCC2)c1,0.0028588466811925173,-5.1728269439841235
c1cncc(CCN[C@H]2C[C@H]2c2cc(Cl)cc(Cl)c2)c1,0.0010863281786441803,-4.59516120636487
CN(C)CCOc1ccc(COc2cccc(Cl)c2C(C)(N)CC2CC2)cc1,0.003306720871478319,-3.463514779693418
CN(CCOc1ccc(F)cc1Cl)C(=O)1CCCNC1,Invalid SMILES,Invalid SMILES
Cc1cc(-c2nc3ccccc3s2)cc(-n2cc([N+](=O)[O-])cn2)c1,0.09480275958776474,-2.633416056544149
CN1CCN(S(=O)(=O)c2cc(C(=O)N3CCOCC3)ccc2Cl)CC1,0.0031674467027187347,-4.916681202377723
O=S(=O)(Oc1ccc2c3c1CCC[C@H]2O)c1ccc(Cl)c(Cl)c1,Invalid SMILES,Invalid SMILES
N#Cc1ccccc1OCCOC(=O)c1cc2ccccc2oc1=O,0.017309103161096573,-3.1498589014154006
CC(=O)c1ccc(N2CCN(Cc3cc(O)n(CCN4CCOCC4)n3)CC2)cc1,0.299835741519928,-4.7086190232578575
O=[N+]([O-])c1cc(N2CCN(CC3CCN(c4ncccn4)CC3)CC2)ncn1,0.21137841045856476,-4.683541144934392
COc1ccc(N2CCN(Cc3cc(=O)c4ccc(N(C)C)cc4[nH]3)CC2)cc1,0.5448816418647766,-3.9052228537984086
CN(CC(O)=NCCc1cccs1)S(=O)(=O)c1ccc(/C=C2\C(=O)c3ccccc3C2)cc1,0.00023518539092037827,-4.259075000435021
Cn1c(=O)c2cc(Cl)ccc2n(CC(=O)O)c1=O,0.0001500314101576805,-3.8303418267188465
CC(=O)OCC(=O)C12OC(C)(C)OC1C(C)OC(C)=C1C3CC(Cl)=CC4=CC(=O)C=C4(C)C3(F)C(O)CCC12C,Invalid SMILES,Invalid SMILES
Nc1nc2ccccn2c1NC1CCCNC1=O,0.09931659698486328,-4.950748989178516
COc1ccc2c(CNCC3CCCO3)cc(=O)oc2c1,0.0013023917563259602,-2.9181260594279883
C[C@]12CCCC(=O)C=C1C[C@]1(C)[C@H](CCn3cncn3)O[C@@H]1CC[C@@]2(O)C(=O)O,0.003858388401567936,-4.041197465688244
COc1ccc(CCC(=O)N(C)Cc2ccc3ccccc3c2)cc1OC,0.08313537389039993,-4.592846425816758
O=C(c1ccccc1)/C=C/C(O)=Nc1ccccc1O,0.09829094260931015,-3.9139697674934273
CCN(CC)CC(O)=N[C@H]1CCN(c2ccccc2Cl)CC1,0.0008263166528195143,-4.052339286950348
CNCCNC(O)[C@@]1(C)CC[C@H]2C3CCC4=CC(=O)CCC4(C)[C@@]3(F)[C@H](O)C[C@]21C,1.500922586217257e-08,-4.442738053043518
Cn1cnnc1C1CCN(Cc2c[nH]nc2-c2cccc(Cl)c2)CC1,0.00905677955597639,-4.860900381976826
CCN[C@H]1C[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@]3(O)[C@H]1C5,7.426190222759033e-07,-4.876565745099042
COc1ccc(OC(C)CN(C)C(=O)COc2ccc3c(c2)OCO3)cc1,0.004024490248411894,-3.9558254349685726
C[C@@H](CO)N(C)[C@@H](C)CO,2.3836803109134053e-07,-1.2436250009351857
COc1ccc(OC)c(N=C(O)CN[C@H]2CCCN[C@H]2c2cccc(C(F)(F)F)c2)c1,0.0007330445223487914,-3.923277039408288
C=CCOc1ccc(OCC(O)=Nc2nc3ccccc3s2)cc1,0.017360584810376167,-3.0888178769891335
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,3.557075467508497e-10,-4.565540019883034
COc1ccccc1N1C[C@@H]2CC(C(=O)N3CC(=O)N(CC(C)N4CCN(c5ccccc5)CC4)C3)O[C@H]21.Cl,0.21768838167190552,-4.721688630352585
Cc1cc(Cl)ccc1N=C(O)c1ccco1,0.14831672608852386,-4.521529294984753
CCCC1(C)CCN(C(=O)c2c[nH]c3cc(OC)c(OC)cc3c2=O)CC1,0.5561109185218811,-3.675658331848511
c1ccc(OCC23OC4OC(CCN4CCOCC4)C3COC(c3ccccc3)(O)C2)cc1,Invalid SMILES,Invalid SMILES
COCCN1CCC[C@H]2[C@H]3c4c5ccc(O)c4OC2C(=O)CC[C@@]3(OC(=O)CCC(=O)c2cc3c(c2)CC(=O)O3[C@H](C)O)[C@@H](C)C1=C,Invalid SMILES,Invalid SMILES
CN(C)c1ccc(NC(=O)c2ccc(Br)cc2)cn1,0.07128185778856277,-2.7064080952773386
CC12CCC(=O)C=C1CC[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,4.276860465779464e-07,-4.957113410502049
COc1ccc(S(=O)(=O)N(C)C)cc1CNCCC(O)c1ccccc1,0.0016984408721327782,-4.281050386721101
CN(C)CC1CCCN1c1cccc(Cl)c1,0.04644034057855606,-3.4640737493716465
O=C(CCCN1C(=O)[C@@H]2C[C@@H]3C(=O)CC[C@H]4CN(CC3)C[C@@H]21)c1ccccc1,Invalid SMILES,Invalid SMILES
OCc1nc(-c2ccc(F)cc2)nc2ccccn12,Invalid SMILES,Invalid SMILES
CC(C)COC(=O)N1CCC2(CC(=O)N(C)CC(=O)O2)CC1,0.038305677473545074,-4.30100920219023
CN(C)Cc1cn(CC(O)=NC(=N)O)c2ccccc12,0.0004379082238301635,-4.2668117909459005
CN(C)C(=O)CCNC[C@H](O)c1ccc(F)cc1,0.01752679981291294,-4.146160103312793
CN1[C@]2CCCCC1CC(=O)N1CCCCC1COC(=O)C1CCOCC1,Invalid SMILES,Invalid SMILES
CCC(=O)OC1(C(=O)CCl)CC[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.56844145951618e-07,-4.670717718099792
CC(NC(O)=NC1CCN(c2ccccc2F)CC1)C(O)c1ccccc1Cl,0.0041044894605875015,-4.357236071164636
COC(=O)[C@H]1C[C@H]2[C@H]3CC[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC)C(=O)CF,1.1855572523700175e-07,-4.4173677641920985
CN1CCN(/C=C/c2c[nH]c3ccc(Br)cc23)CC1,0.17425666749477386,-3.324993511015932
N=C(O)c1ccc(N[C@@H]2C3C[C@H](O)CC3C(=O)N(Cc3ccc(F)cc3)[C@H]2C(=O)CO)cc1,0.0005697894957847893,-4.628538724626068
COc1cc2nc(-n3nc(C)c(C#N)c3N)nc(N(C)C)c2cc1OC,0.5840856432914734,-4.619168355746726
CC(C)(C)N=C(O)C(CC(F)(F)F)OC1CCN(c2ccccc2)CC1,0.24225157499313354,-3.530903848820074
O=C(NCc1c(F)cccc1F)C1CN(Cc2ccc3c(c2)OCO3)C1,0.058703143149614334,-4.178943897515973
CN[C@H]1[C@@H]2c3cccc4[nH]c(c34)C[C@H]2[C@@H](O)C(=O)N[C@@]2(C)[C@@H]1C,Invalid SMILES,Invalid SMILES
CCn1cc(-c2cc(NCC3=CCCOC3)nc(C)n2)c(C)n1,0.029516538605093956,-4.9255289895369945
O=C(OCC(O)=NC1CCCCC1)Oc1ccc(Cl)cc1Cl,0.0005901622935198247,-4.1923800795965835
C[C@@H]1CCC2=C3C1(C)C(O)=NC2CCN1C3,Invalid SMILES,Invalid SMILES
CCOP(=S)(OCC)Oc1ccc(Br)cc1,4.247156937253749e-07,-3.5208385557027873
COc1cc(C(O)=NCc2c[nH]c3ccccc23)cc(OC)c1OC,0.48727360367774963,-4.386448046265172
C[C@]12C=CC(=O)C(c3ccccc3)=C1CC[C@H]1[C@@H]2CC[C@H]2C[C@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,2.138018771802308e-06,-4.451796408454484
CN=C(O)O[C@@]1(CN2CCCC2)CC[C@@H]2[C@H]3C[C@H](F)c4c(cc3nc21)CCC4,0.00681797880679369,-4.759946545668486
CN1[C@H]2CCC[C@H]1Cc1ccccc12,1.0102977512360667e-06,-2.737743926454172
O=C(COc1ccc(Br)cc1)NCCN1CCN(c2ncccn2)CC1,0.038382820785045624,-4.259192699756469
CN1CCC(N2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.14281348884105682,-4.654782487831105
COCCCN=C(O)CN(C)Cc1ccccc1,0.0018384316936135292,-3.98984119229833
COC[C@@H]1CC2(CCCC2)CC1=O,0.0005229809903539717,-4.2082444125640786
CC(O)(C(=O)O)c1cccc(Cl)c1,0.009710974991321564,-3.6293807310877724
CCC(=O)Oc1cc(C(=O)O)cc(-c2nc3ccc(F)cn3c2NCc2ccc(OC)cc2)c1,0.011680000461637974,-4.31175447230339
C[C@H]1[C@H]2CC3CC(C1)C4,Invalid SMILES,Invalid SMILES
Cc1cccc(O)c1N=C(O)CN1CCN(c2ccccc2Cl)CC1,0.005650525912642479,-4.54597718381042
CCC(=O)OCC(=O)[C@@]1(OC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@@H](Br)C[C@@]21C,2.4852917501760885e-09,-4.373932140558434
COc1ccc([C@H]2C[C@H](O)C/C(=O)N(C)C3(C#N)CCCS3(=O)=O)cc1,Invalid SMILES,Invalid SMILES
COc1cc2c(cc1OC)/C=C/C(=O)OC2(C)C(=O)CO,0.4890611171722412,-3.9982104226745596
C#CCN1CCC(C(=O)OCc2ccc(OC)cc2)CC1,0.5341859459877014,-3.450943536519449
CC(C)O[C@@]1(O)CC[C@@H][C@@H]2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(Cl)[C@H](O)C[C@@]21C,1.4352949619933497e-06,-4.1451786494290195
O=c1c(C(F)(F)F)cc(-n2cccc2)nn1CC(O)=NCC1CC1,0.01982208713889122,-3.689409631196399
CCOC(=O)c1c(C)[nH]c(-c2ccccc2)c1N,0.09311655908823013,-5.0957857545490235
N#Cc1ccc(C(O)=NCCN2CCN(c3ccccn3)CC2)cc1,0.06223990023136139,-4.437761846617505
CCC[C@H](C)[C@H](CC)[C@H]1C(=O)N(c2ccccc2Cl)C(=O)[C@H]2C3CCC4=CC(=O)C=C[C@@]4(Cl)[C@H]3[C@H](O)C[C@]21C,0.00015243192319758236,-4.711258395827784
CC1(C)OC(OC(=O)CCC(=O)OCC(=O)c2ccc3c(c2)OCO3)O1,0.003980220295488834,-3.7274443588677086
C[C@@]12CCN(c3ncccn3)C[C@@H]1C(O)=NC[C@@H]2,0.000924737541936338,-3.8953923875715883
Clc1cccc2sc(N3CCN(c4ncccn4)CC3)nc12,0.1384342461824417,-3.5936318696274534
CC(=O)NC12CC3CC(CC(Cl)(C3)C1)C2,5.849133594892919e-05,-4.893240332937295
COc1ccc(C(=O)N2CCN(c3ccccc3N3CCCC3)CC2)c(F)c1,0.4771970212459564,-4.322769854599775
COC(=O)c1ccc2c3c(c(=O)oc2c1)c1cc(C)ccc1OCC3,0.022293558344244957,-3.2868759405016115
N=C(O)C1CCN([C@H]2[C@H](O)CCC[C@@H]2NS(=O)(=O)c2ccc(Cl)cc2)CC1,1.1267717127338983e-05,-5.014038389192217
Clc1ccc2c(c1)nc(COCCN1CCc3ccccc3C1)n2CCCC#N,0.010941052809357643,-4.34301487299906
Cc1ccccc1C(O)=N[C@@H](CO)Cn1c(S)nc2cc([N+](=O)[O-])ccc21,0.1395765095949173,-3.989799127655342
CC1=C(C(=O)O)C(c2c[nH]c3ccccc23)N(C(=O)C(c2cccc(Cl)c2)C1,Invalid SMILES,Invalid SMILES
CCn1c(=O)nc(O)c2c1nc1n2C[C@H](C2CCN(CC(F)(F)F)CC2)N=C1O,0.5820184350013733,-4.6319813276797674
CN(CCCCN1CCN(c2cc(Cl)cc(Cl)c2)CC1)c1ccccc1.Cl,0.03446631133556366,-4.725825340855045
CCN1CCC(CCNc2ccccc2)CC1,0.10349267721176147,-4.216481568129218
CCOc1ccc(N=C2C(=O)CC(=O)N(CCOC)S(=O)(=O)C2)cc1,0.18842540681362152,-4.385096913596616
COc1ccc(CN2CCN(C(=O)C3(C)CC3(Cl)Cl)CCC2=O)cc1,0.0647876188158989,-4.477923534164013
CC1(C)COC(C)(O)C(CN2CCCCC2)=C1CCCN1,Invalid SMILES,Invalid SMILES
Cc1ccc(N)c2oc(-c3ccc(Cl)cc3Cl)nc12,0.050349246710538864,-4.148255739322776
C/C(=N/NC(O)=Nc1ccc(F)cc1)c1ccc2c(c1)C[C@@H](O)CC2,0.00014524703146889806,-2.7999877954725982
O=C(O)C1CCCN1C(=O)c1cc2cc(O)ccc2oc1=O,0.01696709543466568,-4.481285765161985
CC(C)=CCCCC(C)C,0.45880433917045593,-3.726367544846677
Cc1nn2c(=O)cc(COC(=O)CCN(C)C)nc2s1,0.13978742063045502,-4.053826986770507
CC1CCN(C(=O)C2CCC(=O)N2Cc2cc3ccccc3[nH]2)CC1,0.44234389066696167,-4.299281284670989
CCOC(=O)C1(O)C(=O)CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,1.0277374258294003e-06,-4.994640299498062
N=c1nc(CC(O)=Nc2ccc(F)c([N+](=O)[O-])c2)n[nH]1,Invalid SMILES,Invalid SMILES
OC(CCN1CCOCC1)=N/N=C1C(O)=Nc2ccc(Cl)cc21,0.023758552968502045,-4.386477940749314
COc1ccccc1CN[C@H]1CC[C@@H]2C[C@@H]3CC(C(=O)OCC(=O)C(C)(C)O)CO4(C)C[C@@H]3[C@H](O)[C@@H](C21)O5,Invalid SMILES,Invalid SMILES
COc1cc(O)cc(C(O)=NCC2CC[C@@H]3CCC4=CC(=O)C=CC4(C)C32)c1,0.007718990091234446,-4.557077022108455
CC(Oc1ccccc1)C(=O)O[C@@H]1[C@@H]2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0.021529773250222206,-3.947554872725798
O=C(Cc1cccs1)N1CCN(CCOc2ccc(Cl)cc2)CC1,0.20218661427497864,-4.358991841195061
Cl.O/C(O)=C(O)CCN1CCc2ccccc2C1,3.4125866932299687e-06,-4.6448905173787125
C[C@]12C[C@H](O)C=C1CCC[C@@H]1CC[C@@H]2CCN2C,Invalid SMILES,Invalid SMILES
COc1ccc(S(=O)(=O)Nc2ccc3occ(C)c3c2)cc1,0.008342580869793892,-4.859177610229445
NC(=O)C1=C(c2ccc(Cl)cc2)c2ccccc2S1(=O)=O,0.558921754360199,-3.883635360695921
Cc1cccc(C(C)C)c1O,0.7145799398422241,-4.19013374598211
C/C(=N\O)C(=O)OCCl,8.639887596473272e-07,-2.998370491846349
N=c1nc(N=C(O)c2cc3ccccc3o2)[nH][nH]1,0.9097422957420349,-4.808573926393882
CCN=C(S)NC1CCC2C1CCC2NC(=O)OCC(F)(F)F,0.026068564504384995,-4.674502555821684
CC(C)[C@H](C)[C@H](O)C[C@@]1(C)C(=O)c2ccc(/C=C/c3ccccc3)cc2[C@H]1CN(C)C,0.01723703369498253,-2.8344708787341135
CC(C)N(C(=O)C1CCC1)c1ccc(C(N)=O)cc1,0.18351726233959198,-5.277944444838003
C1=CCC2(CCCC2)CN=C1c1cc2cc(F)ccc2o1,0.014938081614673138,-2.7838569850337476
C[C@@H]1Cc2ccccc2N1CC(O)=N[C@@H](C(O)=NC1CCN(S(=O)(=O)c2ccc(F)cc2F)CC1,Invalid SMILES,Invalid SMILES
CCN(CC)Cc1ccc(/C=C2\C(=O)OCC2=O)cc1,0.0038149142637848854,-3.4290384349426724
O=C1CSCCN1c1ccc(C2(c3ccccc3)OC2=O)cc1,0.5572817921638489,-3.858214920988589
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(C)C(=O)CO,2.5107510737143457e-06,-4.019673600463207
CCOC(=O)CN(CC)C(=O)C1(C)N=C(O)CN=C1O,0.02933366969227791,-3.757613120818653
C[C@@H](CC(=O)O)[C@H]1C[C@H]2[C@@H]3CC[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C,1.4086140587288298e-10,-4.535693807980944
O=C(O)[C@H]1CC[C@@]2(C3CCC4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2[C@H](COCCO)[C@H]1O,Invalid SMILES,Invalid SMILES
CC(C)n1cc(NC(=O)c2cc(S(=O)(=O)N(C)C)ccc2Cl)cn1,0.005076651927083731,-4.187421842532624
CC(=O)[C@@]1(c2ccccc2)[C@@H]2C3CCN4C(=O)C=CC4(C)C3(F)[C@H](O)CC21C,0.00043498282320797443,-4.384796416855737
Cc1nc2sccn2c1CN1CCN(c2ccccc2)CC1,0.39532122015953064,-4.9465070762291266
CCOC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1,0.06735437363386154,-3.522558468688024
COc1ccc(N2CCC(C(=O)Nc3ccc(F)cc3)CC2)cc1,0.07392647862434387,-3.7546600195230635
CCC[C@@]1(c2ccccc2)CCN(C)CC1.Cl,0.004484734032303095,-4.1480666526266265
CCc1nnc2n1CC(N(C)CC)CN(S(=O)(=O)c1ccc3c(c1)OCCO3)C2,0.02793169394135475,-4.952902862257334
CN1CCN(CC2CCc3[nH]c4ccccc4c3C2)CC1,0.09103617817163467,-4.573818995054407
C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CCCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]12C,1.0871822269109543e-06,-5.129900588406827
O=C1CC(c2ccc(F)cc2)c2cc(Cl)ccc2N1CC1CCCO1,0.09637245535850525,-3.8739963906933435
CCC[C@H]1CCN(C(=O)c2[nH]c3cc(F)ccc3c2C(=O)c2ccc(OC)cc2OC)CC1,0.5829485654830933,-4.195367894432503
CC[C@@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC2(C)[C@H]1C(OC)C(=O)CO,4.4235136442694056e-08,-4.558930725162069
CCN1CCC23c4c5c[C@H](O)cc1c5c(cc4OC)O3)CN(C)C4Oc5cccc4OC2C1,Invalid SMILES,Invalid SMILES
CCN(CC)CC(=O)[C@@H]1[C@@H](C(=O)OCCO)[C@]2(C)[C@@H](C)C3CC(=O)C=C[C@@]3(C)[C@]2(CO)[C@H](C)O1C,Invalid SMILES,Invalid SMILES
Cc1ccc(N=C(O)c2cccnc2)c(Br)c1,0.016424164175987244,-3.595014326161225
Cc1cc(C(F)(F)F)n2nc(CNC(=S)Nc3ccc4c(c3)N(C)C(=O)CO4)cc2n1,0.40197011828422546,-4.7800415198946276
CN(C)CC1CCCC1=O,0.0011313644936308265,-3.8395659903342114
COc1ccc(/C=N/N=C(O)C2C(C)OC2(C)C)cc1OC,0.0030679272022098303,-2.9195920734953065
COC(=O)c1ccsc1NC(=O)/C=C/c1ccc(OC)c(F)c1,0.18111379444599152,-3.110473408630668
CC(Nc1ccccc1)C(O)=Nc1ccccc1,0.122055783867836,-4.264243479035002
CC(C)CCN1CCC2(C1)C(=O)CO2,0.08915980160236359,-4.889218789709812
C[C@@](O)(C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@@](F)(F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,Invalid SMILES,Invalid SMILES
Cc1ncc(CN2CCCC2Cc2ccccc2F)s1,0.24420909583568573,-4.502175230227628
CCOc1ccc2c3c1O[C@@H]1CC(O)=N[C@@H]4[C@H](C2)N(Cc2ccccc2)[C@@H]31CCN1CCCC1,Invalid SMILES,Invalid SMILES
OC12C=CCC1CC1(O)CCCC2(CN(c2ncccn2)CC2CCCO2)C1,0.0009816931560635567,-4.320452787041948
CC[C@@H]1CC(=O)CC[C@H]1C(=O)O,1.338286074314965e-05,-4.552843358729827
CCC1(CC)C(O)=NC(=O)N=C1O,0.0010603327536955476,-3.296995427581272
CCC(CC)C(O)=N[C@H](N=C(O)c1ccc(OC)cc1)C(O)=NCC(=O)N1CCN(CC)CC1,0.19786939024925232,-4.070458529818751
CC1(C)CC2CC3C4CC(Br)C5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](Cl)C[C@]3(C)[C@]2(F)C(=O)O1,1.0157841643376742e-05,-4.4910700827998955
COc1cc2cc(N=C(O)CCC3CC3)ccc2c2c(C)c3c2[nH]c13,Invalid SMILES,Invalid SMILES
CC1CC1C(=O)OCC(=O)C1(O)CCCCCC1,0.014085475355386734,-3.5538666515509716
CC(C)=CCC1(C(F)(F)F)[C@@H](C)C(O)=NCCCN=C1O,0.3345315158367157,-3.868451576476728
O=C(NCC(=O)N1CCCCC1)c1c(O)nc(-c2ccccc2)nc1O,0.7715967297554016,-4.039940427133711
COc1cc(OC)cc(C(=O)Oc2ccccc2C)c1,0.3993636965751648,-4.662292210948769
C[C@@H](CCN)CN1c2cc(Br)ccc2Sc2ccc(C(F)(F)F)cc21,0.004581930115818977,-2.753138768998571
CC(=O)N1CCC(CN2CCCC(CCCCCCc3c[nH]c4ccccc34)C2)CC1,0.022566556930541992,-4.816512463833266
COC(=O)C[C@H](O)[C@@H](O)[C@H](OC(C)=O)C(O)C(C)(C)O,7.411403930746019e-05,-3.18839922159175
CCCCCC1(C)CCC2C3C=C(C)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,0.00010520972864469513,-4.340774175229957
N#Cc1ccc2nc3cc(C(F)(F)F)c(-c4ccccc4)cc3nc2c1,0.08812714368104935,-4.144675017218023
CCC(CC)(CC)NS(=O)(=O)c1cnc(N=C(O)CSc2nc3ccccc3c(=O)[nH]2)c(C)n1,0.4075125455856323,-3.981088234363348
COC(=O)[C@H]1[C@@H]2[C@H]3CC[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3CC[C@]12C,1.1929406351640637e-09,-5.081228610991973
CCOc1ccc2cc(C(O)=NCc3ccco3)c(=O)oc2c1,0.008351587690412998,-3.00190159400816
CN[C@@H]1CCN(c2ccccc2C(F)(F)F)CC1,0.05578555539250374,-3.9009951529808253
CCn1cc(C(O)=Nc2cccc(F)c2F)c2ccc(OC)cc21,0.3219352960586548,-3.845735321561091
COc1ccccc1N1CCN(C/C=C/c2cccc3c2OC(C)(C)C3)CC1,0.011343549937009811,-4.36594075685883
N#Cc1ccc(S(=O)(=O)N2CCCCC2)cc1N=C(O)CO,0.0005108272889629006,-4.702494737954488
N=C(O)CSc1nnc(-c2ccccc2)[nH]1,0.00654223607853055,-3.749909369430276
CC12CCC(=O)N1CCC(Cc1ccc(Cl)cc1)C2=O,0.07763928174972534,-4.110172861929056
CC(C)CCC(/C=C/c1cccnc1)c1ccncc1,0.016604004427790642,-3.5289758587901545
CCN1CCN(S(=O)(=O)Cc2ccccc2Cl)CC1,6.380522245308384e-05,-4.88765088119176
CC[C@@H]1c2cccn2CCN1C(=O)c1nc2ccc(N)cc2[nH]1,0.5675556659698486,-4.270797558807114
Cc1cccc(OCC(=O)N2CCC(NC(=O)c3cnccn3)CC2)c1,0.21418385207653046,-4.055744889454002
Brc1ccc(-c2nc3nc4c(c(N5CCOCC5)n3n2)CCCC4)cc1,0.06815316528081894,-3.355370778825881
