SMILES,_5HT2A_Activity,_5HT2A_pIC50
O=C(C1CCN(Cc2ccccc2)CC1)N1CCN(c2ccc(F)cc2)CC1,0.008578312583267689,-1.617086632451779
O=C(c1ccc(OCC(O)=NCCc2ccccc2)cc1)c1ccccc1,0.006200507748872042,-3.514094289360409
O=[N+]([O-])c1ccc(CN[C@H]2C[C@@H]2c2ccccc2)cc1,0.023384079337120056,-3.0561654551516777
COc1cc(C(O)=NN/N=C/c2ccccc2)cc(OC)c1OC,0.0058998605236411095,-3.7397416587535854
CCOc1ccccc1CN1CCN(Cc2ccccc2)CC1,0.0024160314351320267,-3.7516367917392746
CC1(C)C(=O)OC1=O,0.01817978359758854,-4.204384384526783
Fc1ccccc1/C=C/C(O)=NCCc1ccc(C(F)(F)F)cc1,0.009523367509245872,-3.530279203836516
C#CCN1CCN(C(=O)[C@H](O)c2cc(OC)c(OC)cc2C)CC1,0.009935537353157997,-3.6781317828666253
O=[N+]([O-])c1sc(=NCCC2=CCCCC2)[n+]1.[Br-],0.00019734377565328032,-4.106796120817613
Cc1ccc(-c2csc(N/N=C/c3cccc(-n4cccn4)c3)n2)cc1,0.01269572414457798,-2.8373936518297063
O=N/CC=C/c1cccc(C(F)(F)F)c1,0.016516663134098053,-3.8376945129166744
Cc1nn(C)c(=O)c(C(=O)OCC(=O)/C=C/c2ccc(F)cc2)c1C,0.007831363938748837,-3.1677494114016964
COc1ccc2c(c1)-c1cc(=O)c3cc(COC(=O)CCn4cnc5cc(C)ccc54)cc3o1,Invalid SMILES,Invalid SMILES
COc1ccc([C@H](CO)N=C(O)c2cc(C)ccc2O)cc1,0.04082776978611946,-3.5719964657159897
CN(C)CCCc1ccc(-c2ccc(F)cc2)cc1,0.004729215521365404,-1.9771709888233975
CC(O)=Nc1nc2c3c(c4ccc(OCc5cccc(F)c5)cc4nc3s2)c(-c2ccc(F)cc2)n1C,0.008668499998748302,-2.4770955318030405
Nc1cnn(-c2ccccc2F)c1,0.01094096526503563,-1.554757247916628
FC(F)(F)c1cccc(CN=C(O)CCc2noc3cc(Cl)ccc23)c1,0.018308011814951897,-3.118345188336178
Fc1ccc(OCc2ccc(Cl)cc2)c2ncnc12,Invalid SMILES,Invalid SMILES
Cc1ccn[nH]1,0.009477679617702961,-2.6703697809889855
CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0.05598554387688637,-3.660755299736775
COc1cc(/C=C2\N=C(O)CN[C@@H]2Cc2ccc(Cl)cc2)cc(OC)c1OC,0.004543117247521877,-3.2109103252019664
O=S(=O)(c1ccccc1)N(c1ccccc1)S(=O)(=O)c1ccc(F)cc1,0.007711328100413084,-2.763277745724487
COc1cccc(OCCN2CCN(C/C=C/C(=O)OC(C)(C)C)CC2)c1,0.03283129259943962,-4.0736629893749186
O=C(Cc1ccccc1)N1CCC(C(O)=Nc2ccc(F)cc2)CC1,0.00814413744956255,-1.9738427407698744
CCN1CCN(c2ccc(OCCc3cccs3)cc2)CC1,0.015590752474963665,-3.0712004454252986
COc1ccc(C)cc1N=C(O)CSc1nc(N)c2ccccc2n1,0.015023164451122284,-3.834833673452173
O=C(CC1CCCN1C(=O)c1ccc(F)cc1)c1coc(NC(=O)c2ccc(Cl)cc2)nc1=O,0.011392902582883835,-3.1690103650847137
Cc1nn(-c2ccccn2)c(C)c1S(=O)(=O)N1CCC(C(=O)c2ccc3c(c2)OCO3)CC1,0.016183286905288696,-1.8580234934505404
Cc1ccc(C(O)=NC[C@@H]2CC(=O)N(Cc3ccc(S(=O)(=O)N(C)C)cc3)C2)cc1,0.00882895477116108,-3.8339823802662902
O=C1N=C(O)CC1c1ccccc1,0.005351655650883913,-3.012556326152623
COc1cc(OC)c(OC)cc1/C=C/c1cccc2cccnc12,0.013458888977766037,-3.910477326402342
C#CC(O)=Nc1ccc2nc(N3CCCCC3)sc2c1,0.0210610069334507,-4.396455847924532
N#Cc1ccc(NC(=O)CN2C(=O)COc3ccc(Cl)cc32)cc1,0.020836185663938522,-2.785810617941745
CC1(N=C(O)c2ccc(S(=O)(=O)N3CCN(c4ccccc4F)CC3)cc2)COc2ccccc21,0.014212582260370255,-2.580937986069561
COc1cc(OC)cc(-c2nc(O)c3c(-c4ccc(OC)cc4)c(C(C)=O)cc3o2)c1,0.015130970627069473,-3.5690147230058997
Cc1ccc2[nH]c3cc(C(=O)Nc4ccc(F)cc4)ccc3c2c1,0.018340004608035088,-1.8594396734671998
Cc1cc(C)c2c(O)c(CC(=O)N(Cc3cn(C)nc3Oc3ccc(Cl)cc3)c(=O)c3cc2c1,Invalid SMILES,Invalid SMILES
Fc1ccccc1-c1cc(Nc2ncnc3nscc23)nc(-c2ccccc2)n1,0.02398991957306862,-3.481767851239668
O=C(c1ccc(-c2nc(-c3cccs3)no2)cc1)N1CCCC1,0.014956468716263771,-3.413159155139472
c1ccc(Nc2ccc(CN3CCN(c4ccc(F)cc4)CC3)cc2)cc1,0.1485137641429901,-1.7359937654555595
CC(C)(C)OC(O)=NCCC(=O)N1CCCC1,0.04671278968453407,-4.035049985494397
CCOc1cc2sc3nc(=NC(SC)n4cccn4)[nH]c(=O)c3c(=O)c2cc1OCC,Invalid SMILES,Invalid SMILES
CC(C)N1CCN2c3c4c5ccc(O)c4OC2C(=O)c4c5c(cc4O)CCC5(C)C2C5CC5,Invalid SMILES,Invalid SMILES
CC1(NC(=S)N(CC2CCCC2)c2ccccc2S(=O)(=O)N1CC1CCCCC1)c1ccccc1,0.0029795195441693068,-0.8608994323098786
COc1ccc(OC)c(-n2nnnc2OCC(O)=Nc2ccc(C)c(C)c2)c1,0.007875797338783741,-4.108522887838495
OC(=NCCCN1CCN(c2ccccc2)CC1)c1ccco1,0.13772276043891907,-3.2707165933386264
O=C(O)c1ccc(CN2CCN(c3cccc4c3ccn4Cc3cccc(Cl)c3)CC2)cc1,0.10118268430233002,-2.721647467013366
Cc1c(Br)c(Cl)cc1N=C(O)CO,Invalid SMILES,Invalid SMILES
COc1ccc2cc(/C=N/Nc3nnc(-c4cccc(Br)c4)s3)ccc2c1,0.006210888270288706,-3.03172889416416
O[O-]=C1C(=O)N(CC2CC2)c2cc(S(=O)(=O)NCc3ccccc3)ccc21,Invalid SMILES,Invalid SMILES
C=C(C)COc1ccc(/C=C/C(O)=Nc2cc(C(C)C)cc(C(=O)OC)c2)cc1,0.005441571585834026,-4.39131557926987
CCCCC,0.016263669356703758,-3.2183118875599517
N#Cc1csc(CN2CCN(C/C=C/c3ccccc3)CC2)c1,0.014296487905085087,-4.328648471668709
CCOc1ncnc2c1CCN(Cc1cccc(Cl)c1)C2,0.013880790211260319,-3.9958649749253023
CC(=O)OCc1ccc(Cl)c(C(O)=NC2CCCC2)c1,0.010690192691981792,-3.224325211984702
CN1CCN(Cc2cc(Br)c(Cl)cc2Cl)CC1,0.004858213011175394,-3.0178663966988677
O=C(O)c1cc2n(n1)CCCN(Cc1ccc(C(F)(F)F)cc1)C2,0.016742246225476265,-3.3599190079337813
C#Cc1cccc(NC(=O)CCn2c(=O)c3c(nc4n3CCCC4)n(C)c2=O)c1,0.01789768785238266,-2.4484967758334357
CCCCCn1cc(OCCCCC(=O)N(C)CC)c(=O)c2cc(F)ccc21,0.020526090636849403,-2.712238608520499
CN[C@H]1CC=C(c2cccc(O)c2)CC1=O,0.017341747879981995,-3.646376411075881
CC(C)(C)OC(O)=NCC1CCN(Cc2c(O)cccc2O)CC1,0.021612972021102905,-4.005024067463325
C#CCN=C(O)c1cccc(NC(=O)C2(c3ccc(F)cc3)CC2)c1,0.020181141793727875,-2.3058454544285403
CCCCN=C(O)c1cnc(SCc2ccc(F)cc2)nc1N,0.006722664460539818,-3.4432212098072807
CCC(=O)Nc1cc(C(=O)OC)c(OCCCC(C)C)cc1C(=O)c1ccc(F)cc1,0.007266202941536903,-3.2739864216155654
Cc1cc(N)c2ccnc(C(O)c3ccc(F)cc3)c2c1,0.005978513043373823,-2.0061289953535746
COc1ccc(C(=O)OCC(=O)[C@@]2(O)CC[C@@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H]3C(O)C[C@]2)cc1,0.03659648075699806,-2.8609882560486404
FC(F)(F)c1c(F)c2ccccc2[nH]c1=NCCN1CCN(c2ccccc2F)CC1,0.13855139911174774,-2.546543800191144
Cc1ncc(CNS(=O)(=O)c2ccc3c(c2)N(C)C)cn1,Invalid SMILES,Invalid SMILES
O=C1CCCc2c1c(OCc1ccccc1)c1ccc(Br)cc12,Invalid SMILES,Invalid SMILES
CC(=O)C(C)n1c(C)nc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21,0.007550202775746584,-2.9178834427054094
COc1ccc(N=C(O)CCC2=CSCC2)cc1,0.009126818738877773,-3.8526354673326155
CCCC(=O)Nc1cc(-c2nc(-c3ccccc3)no2)ccc1Cl,0.020818453282117844,-3.220159356321013
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0.03692936152219772,-3.159981579378048
CNc1ccc(Cl)c([N+](=O)[O-])c1,0.00967354979366064,-3.2916841715363327
O=C(O)C(=O)O.Oc1ccc(-c2cccc(Cl)c2)o1,0.056340474635362625,-3.196002686347032
CC(C)c1ccc(NC(=O)C2COCC2CN=C(O)C2CCOCC2)cc1,0.007641016971319914,-2.347667834963207
O=C(Nc1c[nH]ccc1=O)c1cc(Br)c(Br)cc1O,0.006403690669685602,-3.1005365432718186
Fc1cccc(/C=C/C(=O)c2cccnc2)c1,0.0055010090582072735,-3.2685671351374728
COc1ccc(C)cc1N=C(O)C1CC1,0.008946042507886887,-2.286532302809772
C#C[C@]1(O)CC[C@H]2C[C@@H]3C[C@H]4CCC5=CC(=O)CC5(C)C4(F)C(O)CC3(C)C21C,0.057126156985759735,-2.4977030870027725
Cc1ccnc2nc(C(=N)O)c(O)n12,0.03948851674795151,-4.339903086126657
CC(C)(C)C(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(O)=CC=C4C=C(C)CC(=O)CC4(C)C3C(C(O)C)CC12CO,0.03573199734091759,-3.3762914567774898
O=C(O)CN(C(=O)c1ccco1)c1ccccc1,0.01174013502895832,-3.454902478385218
CC(C)O[C@@]1(c2ccc(F)cc2)CC(O)=N[C@@H]1CN(C)C,0.010367021895945072,-2.8442688148900936
Fc1ccc(CN=c2nc(-c3cccs3)oc2-c2ccccc2)cc1F,Invalid SMILES,Invalid SMILES
CC(=O)Nc1nc(C(=O)N2CC(C)(C)C(O)(C3CC3)C2)cs1,0.01637396216392517,-2.6207577386779946
C[C@H](C)CCc1ccc(OCCCCCCCN2CCCCC2)c(OCc2ccccc2)c1,0.0036795539781451225,-2.865712953380828
COC(=O)c1ccc(C#CCN2CCN(c3ccccc3)CC2)cc1,0.025199132040143013,-3.956301671534456
COc1ccc(/C=N\Nc2nc3ccc(N4CCCC4)cc3s2)cc1,0.015318089164793491,-3.0175036869621024
C#Cc1cccc(NC(=O)c2cnc(N3CCCCC3)[nH]c2=O)c1,0.019502686336636543,-3.6421765009980174
O=C(Nc1ccc(F)cc1)c1ccc(=O)n(Cc2ccc(F)cc2)n1,0.007425110321491957,-0.8029988679975721
O=C1c2ccccc2C(=O)/C(=C/c2cc(F)ccc2F)N1CCO,0.007971933111548424,-2.7562763059409296
COCCN(Cc1ccccc1)Cc1cc2ccccc2oc1=O,0.002218049019575119,-3.6051670771648174
COc1ccc(CNC(=O)C(C)OC(=O)c2ccc(C)c(N)c2)cc1,0.009454094804823399,-3.4961106032638254
Cc1cccc(/C=C/C(=O)O)c1,0.00909508392214775,-4.325282122300708
C#CCN(C)CCCOC(=O)c1c(OC)cccc1OC,0.009420827031135559,-4.263933263087279
CCc1ccc(C2/C(=C\Nc3ccc(OC)cc3)Nc3nc4n(C)cc4cc32)cc1,Invalid SMILES,Invalid SMILES
COc1[n+]2ccc(/C=C/c3ccccc3)cc2/C=C/C(=O)N1C,Invalid SMILES,Invalid SMILES
Cn1c(C2CC2)nc2ccc(C(O)=NCCc3ccccc3)cc21,0.004894097335636616,-2.9088391410822263
COc1ccc2c(c1)cc(-c1ccc3c(c1)CCN3C(=O)C2)n2C,Invalid SMILES,Invalid SMILES
Cl.O=C(OCCCOc1cccnc1)c1c(-c2ccccc2)noc1C(O)=NCc1ccccc1,0.012414170429110527,-3.385264223980366
CC1(C)OC2OC(c3ccc(F)cc3)OC2C1=O,0.0030499075073748827,-2.6311549812035473
C#CCN1CCC(/C=C/c2ccc(F)c(Cl)c2)CC1,0.0036228487733751535,-3.5982018411864667
O=C(O)C12C=Cc3ccccc3C(=O)C12,Invalid SMILES,Invalid SMILES
CCCC(CC)CCCCCCCCCCN1CCC(=O)OC1,0.02442118152976036,-3.0506076672889164
Cl.O=C(NCc1ccc(OCC(F)(F)F)cc1)c1cccnc1,0.010329298675060272,-3.2125759689153566
Clc1cccc(-c2cc(CN3CCN(c4ccc(F)cc4)CC3)c3ccc(Cl)cc3n2)c1,0.14427848160266876,-1.9711301924945104
CCCCS(=O)(=O)c1ccc(C(O)=Nc2nc[nH]n2)cc1,0.017383530735969543,-4.457850113023526
COc1ccc(C(=O)NCc2c(OC)cc(OC)cc2C)cc1,0.0069299922324717045,-3.5997813749216103
C#CCN1CCC(/C=C/c2ccc3c(O)cc(O)cc3c2)CC1,0.005203220993280411,-3.6115828750604377
C#CCCOC(=O)c1cccc2ccccc12,0.006982341408729553,-3.452710905553518
Cc1ccc(NC2(O)CCCCCC2)c(C)c1,0.008431215770542622,-1.2100803645677476
O=c1nc2ccccc2n1Cc1ccc(Cl)cc1,Invalid SMILES,Invalid SMILES
Cc1ccccc1C1NCCc2ccc(O)c(Br)c21,0.017819838598370552,-2.2864728587140246
CN1CCN(C(=O)CN=C(c2c(F)cccc2F)N2CCCCC2)CC1,0.03438897430896759,-2.633225348531545
Cc1ccccc1CN1CCN(CC/C=C/c2ccc(Cl)cc2)CC1,0.0038043856620788574,-2.8062611332591514
Cc1occc1C(=O)O,0.007667597848922014,-3.607162786738664
O=C(NCCc1ccco1)C1CCN(C(=O)c2c[nH]c3ccccc23)CC1,0.011549839749932289,-2.314886817431171
CN(C)c1ccc(-c2ccc(C(=O)N3CCCC3c3ccc(N3CCN(c4ccccc4)CC3)cc2)cc1,Invalid SMILES,Invalid SMILES
C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCc3ccc(F)cc3F)c2)n(C)c1=O,Invalid SMILES,Invalid SMILES
C#CCN(C)[C@H](C)Cc1ccccc1,0.00861305557191372,-3.538434127751456
Cc1ccc(OCCCCOc2cccc(C(=O)N3CCOCC3)c2)cc1,0.009081955999135971,-2.9481354498057315
CCC1c2ccccc2CCN1C(=O)c1ccc(CN2CCN(C)CC2)cc1,0.010070454329252243,-3.2178680383117024
C#CCN1CCC(/C=C/c2ccc(C(F)(F)F)cc2)CC1,0.004298289772123098,-3.618699911780472
COc1ccc(C2=CCN(C/C=C/c3cccc4ccccc34)CC2)cc1OC,0.11269020289182663,-3.5773145964786073
C#CCN(C)[C@H](C)Cc1ccccc1,0.00861305557191372,-3.538434127751456
O=c1[nH]c(CN2CCN(c3cccc(O)c3)CC2)nc2cc(F)c(F)cc12,0.1454714834690094,-3.1816232603383794
COC(=O)/C=C/C(=O)/c1ccc(OC)c(OC)c1OC,0.00924584548920393,-4.739287882082673
COc1ccc(Cl)c2sc(C(=O)O)c(=O)c12,Invalid SMILES,Invalid SMILES
O=C1N=C(O)C2C[C@@H]1c1ccccc1O2,0.008090859279036522,-1.527154768274907
Cc1noc(C(C)c2ccc(Cl)cc2Cl)n1,0.002813096856698394,-3.5997289835151887
Cc1ccc(C(O)=NC(N)=NC(S)=NC2CCCC2)cc1C,0.007578134071081877,-3.8059969060099332
CO[C@H]1CCc2ccc(OCc3ccccc3)c(OC)c21,0.005423145834356546,-3.54328019850852
O=C(Cn1nnc2ccccc2c1=O)N1CCN(c2ccc(F)cc2)CC1,0.030661121010780334,-2.9309082150157133
C#CCOC(=O)C1CCC(=O)N(c2ccc([N+](=O)[O-])cc2)C1,0.014005371369421482,-3.3612864236413866
FC(F)(F)c1cc(-c2ccc(I)cc2)n[nH]1,1.3249975381768309e-05,-2.3760728770659916
O=C(NCCN=C(O)c1ccc(Br)cc1F)c1ccc(Cl)cc1,0.0036015266086906195,-2.758858261918941
COc1cc2c(cc1OC)C(=O)OC2=O,0.01620035618543625,-4.416027933994268
C/C(=C/C=C/c1cccnc1)c1ccc2ccccc2c1,0.007166771218180656,-3.7752340155285298
COc1cc2cc(O)ccc2cc1OCc1cc(C(C)(C)C)ccc1O,0.029260827228426933,-3.0720025041228385
O=c1c2nnn(-c3cccc(Cl)c3)c2ncn1CC(O)=NCCc1ccc2c(c1)OCO2,0.014830033294856548,-3.5296510443072138
O=C(O)C(=O)O.O=C(c1ccc(Cl)cc1)O1CCN(Cc2ccccc2)CC1,Invalid SMILES,Invalid SMILES
CCCCN(CCOC)C(C)c1ccc2c(c1)N(C)C(=O)CN2,0.003738152328878641,-3.293690225054524
COc1cc(CCC(=O)N2CCN(C(=O)c3ccc(Cl)c(Cl)c3)CC2)cc(OC)c1OC,0.02000063844025135,-3.4732776223236286
Fc1cccc(Cl)c1C1NCCc2cccc(Cl)c21,0.013794871978461742,-1.9809733791050368
Oc1nc(N2CCOCC2)nc(Nc2cccc(Cl)c2C(F)(F)F)n1,0.025682983919978142,-4.817797882311865
COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C(CCN3CCC(C)CC3)[C@H]4N(Cc3ccccc3)C[C@H]4N(C)[C@H]1CS(=O)(=O)C)N(C)C2.O,Invalid SMILES,Invalid SMILES
/C(=C/C#N)c1ccc(Cl)cc1,Invalid SMILES,Invalid SMILES
Cc1ccccc1N=C(O)CN1CCN(c2ccccc2)CC1,0.0597476065158844,-3.3831001902212723
Cc1cc(-c2cc(O)nc(O)n2)cc(C)c1O,0.04787926375865936,-3.931436441372857
C#CCOc1ccc(C(C)N=C(O)c2cc(OCCOCC)c(OCC)cc2C)cc1,0.0043868557550013065,-4.065340412959428
CC(=O)Nc1ccc(Cl)cc1OCC(O)CN1CCc2ccccc2C1,0.03656868636608124,-2.7689053216273405
C#CCN(C)Cc1ccccc1,0.005276751704514027,-4.38687963918923
CSc1ccc2c(c1)N(C)CC2,0.024368518963456154,-1.7497527898931686
c1ccc(C2Nc3ncnc4c3C(c3cccnc3)C2)cc1,Invalid SMILES,Invalid SMILES
Fc1ccc(CN2CCN(c3ccccn3)CC2)c(F)c1F,0.5720707774162292,-3.5838941511035305
COc1ccc(C)cc1N=C(O)CCN1CCN(c2cccc(-c3ccco3)c2)CC1,0.1653890311717987,-2.999207667481082
Cc1c(C2CC(=O)CCC2=O)oc2ccccc12,0.007098773960024118,-2.584262556649364
CCN(CC)c1ccc(/C=N/Nc2nc(-c3ccc(N(C)C)cc3)cs2)cc1,0.0048982976004481316,-3.379806248463685
BrCc1cc(C)c2c(C#N)c3c(nc2c1)CCC3,0.012936994433403015,-3.6032465962771147
O=S(=O)(c1ccccc1)N1CCN(CC2CCCO2)CC1,0.002244455274194479,-2.261863414481374
OC(COc1ccccc1)Cn1c(Cc2ccccc2)nc2ccc(F)cc21,0.004132068250328302,-3.0338408051907106
CCC(C)Oc1ccc(O)cc1,0.004967257846146822,-3.367692817951239
C#Cc1c(O)nc2ccc(OC)cc2c1N1CCN(Cc2cccc(F)c2)CC1,0.14834168553352356,-3.5210978113665288
CCC(C)(C)c1ccc2c(c1)N(CCN1CCOCC1)c1ccccc1S2,0.0055495379492640495,-1.7980530655737597
C#Cc1cccc(N(CC)CC(=O)N2CCOCC2)c1,0.011325793340802193,-4.261997736462347
COC1CCCN(CCc2ccccc2)C1.Cl,0.011719589121639729,-2.326725377773195
Cc1ccc(N=C(O)c2cccc(CN3CCN(c4ccccn4)CC3)c2)cc1C,0.2118176966905594,-3.517163619755081
Cc1cc(=O)oc2cc(OCc3cccc(CN4CCC(C)CC4)c3)ccc12,0.0092910286039114,-3.214921088868954
Cn1cc(C(=O)O)c(=O)c2cccc(C(F)(F)F)c21,0.01577036641538143,-3.5021498547179077
Cc1[nH]c(=N)[nH]c(=NCC#Cc2cccnc2)s1,Invalid SMILES,Invalid SMILES
Cc1cc(NC(=O)C2CN(CC(=O)N3CCN(C)CC3)C2)c2ccccc2[nH]1,Invalid SMILES,Invalid SMILES
CN(C)C1CCCCN1c1ncnc2sc(-c3ccccc3)cc12,0.005431171040982008,-3.4845734782220177
CCN=c1[nH]c(C)[nH]c(=Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1C,Invalid SMILES,Invalid SMILES
Cc1cc(=O)oc2cc(OCC(O)=N[C@H]3C[C@H](C(=O)O)[C@@H](c4ccccc4)[C@@H]3(C)C(=O)O)cc12,Invalid SMILES,Invalid SMILES
O=C(O)C(=O)O.O.CCOC1CC12C=CC1C4=CC(=O)C=C[C@]4(C)[C@H]3C(O)C[C@]12C,Invalid SMILES,Invalid SMILES
Br.CN=C(O)N[C@H]1CCc2cc(Cl)ccc21,0.131011500954628,-3.4203609584683567
Cc1ccc(N=C(O)CN=C(O)c2ccc(-n3ccnn3)cc2)cc1[N+](=O)[O-],0.01142236590385437,-4.058089979658429
C[C@@H]1[C@H]2CN3CC(C#N)(c4cccc(C#N)c4)C3C2=O)C1Cc1cccc(C#N)c1,Invalid SMILES,Invalid SMILES
C#CCN1CCC(/C=C2\c3ccccc3Sc3cc(OC)ccc32)CC1,0.004188353195786476,-2.482305454160856
COc1ccc(/C=C2\OC(=O)c3ccc(Cl)cc32)cc1,0.012502443976700306,-3.6386809194941763
FC(F)(F)c1nc(N2CCCCC2)nc(N2CCCCC2)n1,0.0037992210127413273,-4.108281081347318
CC1CCCN(S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)C1,0.00933238584548235,-2.661403596296146
CC1CCN(C(=O)CSc2nnc(-c3ccc(Cl)cc3)n2C2CC2)CC1,0.015005378983914852,-2.5993112492908184
O=C1/C(=C/c2ccccc2)C=C/C(=O)Nc2ccc(Br)cc21,0.0068964241072535515,-2.6395611151954332
COc1ccc(/C=C2\SC=C2\C(=O)O)cc1,0.0171698909252882,-4.07154422716445
CCCn1nc(C(=O)Oc2ccccc2C(C)=O)c2ccccc2c1=O,0.006932119373232126,-2.9618726109064304
CCSCc1ccc(-c2nnc(NCc3ccco3)o2)cc1,0.006813840474933386,-4.286263152188887
O=C1CCC(=O)N1Cc1ccc(Cl)cc1,0.011773486621677876,-1.5843866033021698
O=C(NCCCN1CCN(c2ccc(Cl)cc2)CC1)C1CC1,0.11409652233123779,-1.7719038429440115
C=CCCCOC(C)C(O)c1ccc(O)cc1,0.008231713436543941,-3.1836049317020443
O=C(O)C(=O)O.O=C(c1ccc(Cl)c(Cl)c1)c1cc(F)cc(F)c1,0.026449378579854965,-2.831092913522804
CC(=O)Oc1cc2oc(=O)cc(C)c2cc1C,0.015975598245859146,-3.121432788554628
CCN1CCN2CCN(c3ccc(F)cc3)CC2CC1,0.009749160148203373,-2.2724741687802124
C=CCC1(C(=O)OCC(=O)/C=C/[C@H](C)/C[C@@H]2[C@H](O)C(=O)/C=C/c3ccc(O)c(O)c3)C(=C(\C)O)[C@H](O)C=C(C21C,Invalid SMILES,Invalid SMILES
OC(CCN1CCOCC1)=NC1CCN(c2ccc(Cl)cc2)CC1,0.0033082375302910805,-2.8834801554993383
O=C1CCCN1Cc1ccc(C(O)=Nc2ccc3c(c2)OCO3)cc1,0.008133913390338421,-3.352684695065527
N#Cc1c(F)cc(N)c(F)c1NS(=O)(=O)c1ccc(Cl)cc1,0.02271498367190361,-2.817456102115944
C/C(=N\NN=C(O)Cc1ccccc1)C(C#N)=C(O)C1CCCCC1,0.00248620449565351,-4.353820124389404
COc1cccc(C(O)=NC2CCCC2)c1,0.005399847868829966,-2.9567451042610244
CCn1c(CSCC(O)=Nc2ccccc2OC)nnc1-c1nonc1N,0.008205722086131573,-4.1534352194880535
C=C/C(=C/c1cccc(OC)c1OC)C(C(=O)O)=C1CCN(CCCCCCC)CC1,0.018111394718289375,-3.5958001653813225
O=C(/C=C/c1ccsc1)Nc1cc(OCCN2CCc3ccccc3C2)ccc1Cl,0.034519679844379425,-3.0387110565968927
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,0.06241216883063316,-3.093943286279062
O=S(=O)(c1ccc(F)cc1)N1CCc2cc(F)ccc2C1,0.0113676767796278,-1.078429089120368
COc1ccc(-c2csc3c2CCCN(Cc2ccc(C)cc2)-3)cc1OC,0.01908971183001995,-2.553307631512885
CCOC(=O)C1=C(CC)C(C(=O)CN2CCCCCC2)=C(C(=O)O)C1c1cc(C)on1,0.0036328216083347797,-3.5914606792232737
C#CC(O)(CC)C(=O)O,0.05099165067076683,-4.279517960117508
Cc1[nH]nc(/C(=N\O)c2ccc(C(F)(F)F)cc2)c1-c1ccccc1O,0.008867834694683552,-2.5222968893780253
CN1C(=O)CCC12CCC(N=C(O)c1ccc(N3CCN(c4ccccc4F)CC3)cc1)C2,0.03219522908329964,-2.4504937448160904
Clc1ccc(NCCc2cc[nH]c2)c(Cl)c1,0.04176976904273033,-2.4469412212420005
C=CCN1C(=O)C2(CCCCC2)N=C1O,0.011244475841522217,-1.541265721909883
CN1C(=O)C2CN(C)[C@H](c3ccc(Cl)cc3)NC12,5.970202892058296e-06,-1.7470158426711602
COc1c(O)c(/C=C/C(=O)/c2cccc(-c3ccc4c(c3)OCO4)c2)cc1OC,Invalid SMILES,Invalid SMILES
O=c1c(NCc2ccccc2)oc2ccccc2n1CCc1ccc(O)c(O)c12,Invalid SMILES,Invalid SMILES
O=C1/C(=C/c2ccc(O)cc2)Cc2ccccc21,0.006704625207930803,-2.8907879506735226
CCC(O)=Nc1ccc(OCCCN=C(O)C(C)OC)cc1,0.007985969074070454,-4.158217748872714
CC1CN(Cc2c[nH]c3ccccc23)C(C(O)=Nc2ccc(F)c(C(F)(F)F)c2)C1,0.014035066589713097,-2.7868842387625703
O=C1N=C(O)c2ccccc2C1=O,0.01586255431175232,-3.0494950887556236
Cl.Oc1ccc(-c2csc(N)n2)cc1/N=C/c1ccc(Cl)c(Cl)c1O,0.13890446722507477,-3.273731987452072
COc1ccc(CN2C(=O)/C(=C/C#N)C(=O)C2c2ccc(F)cc2)cc1,0.004646528046578169,-3.566445932047964
COCCc1ccc(OCC(O)=NCc2ccc(N3C(=O)C(=O)/CC3=O)cc2)cc1,0.007303825579583645,-3.281669084019544
CC(C)/C=C/c1ccc2c(c1)OCCCO2,0.011882763355970383,-3.7304220335728098
COc1ccc(S(=O)(=O)N=c2ccc(OC)cc2)cc1Cl,Invalid SMILES,Invalid SMILES
C=CCN1CCN(C(=O)c2ccc(N3C(=O)CCS3(=O)=O)cc2)CC1,0.08520378172397614,-2.4676175905390134
C#CCCC(OC(=O)c1ccccc1)C(=O)OCCc1ccccn1,0.005822771694511175,-4.032982136984016
Cc1ccc([N+](=O)[O-])c(O)c1C,0.01102492492645979,-3.1102646199172743
O=[C@@H](Nc1ccc(Cl)cn1)c1ccc2c(c1)OCCO2,Invalid SMILES,Invalid SMILES
Fc1ccc(Cc2cnc(NCC(c3ccc4c(c3)OCCO4)nc2N)cc1F,Invalid SMILES,Invalid SMILES
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)NCC1=CC=CC2N=C2C=C(O)C1,0.006069203373044729,-4.504933060942216
