SMILES,D3R_Activity,D3R_pIC50
Cl.Oc1c2c(cc3c1CNc1ccccc1-3)CCC2,0.006917133927345276,-2.6576347055596514
Cc1cccc(OCC(O)CN2CCN(c3ccc(Cl)cc3)CC2)c1C.Cl,0.054693084210157394,-2.1515112602166786
CCOC(=O)C(O)c1ccc(F)c(N2CCN(CCO)CC2)c1,0.00325018260627985,-2.678412959213581
Cc1nc(O)c2c(-c3ccc(Cl)c(Cl)c3)noc2n1,0.0116659514605999,-2.958857914431956
O=S(=O)(N=c1ccnc[nH]1)c1ccc(N2CCN(c3ncccn3)CC2)cc1,0.012352238409221172,-3.1367777205695333
OC(CCC1OCCN(c2ncccn2)C1O)c1nc2ccccc2s1,0.0038459566421806812,-1.9405742407313051
CC(C)N1CCN(C(=O)CSCC(O)=NCc2ccco2)CC1,0.0003499254526104778,-3.6305499802071273
CCOc1ccccc1N=C(O)COC(=O)Cc1cccc([N+](=O)[O-])c1,0.00220482237637043,-4.566435916204548
O=C1CCCc2cc(O)c(OCc3ccccc3)cc21,0.005323656369000673,-3.6844791480701313
CN(C)CCN1c2ccccc2Sc2ccc(Cl)cc21,0.0009590448462404311,-2.0526871991119675
O=C(CC1SC(N2CCOCC2)=NC1=O)Nc1ccc(Br)cc1,7.112499588401988e-05,-4.198328304267242
COC(=O)c1ccc(-c2cc(-c3ccc(OC)cc3)nc(=N)[nH]2)cc1,0.023946372792124748,-3.087872114181025
CCCCn1c(C)c(C(=O)COC(=O)c2cc(C)nc3ccc(C)cc23)c2c1CCC2,0.12790513038635254,-3.667148853526669
Cc1noc(C)c1C1CCCN1S(=O)(=O)c1ccc(Cl)cc1,0.00019898058963008225,-3.9369422025659713
O=C(CSc1nnc(-c2ccco2)o1)N1CCCCC1,0.002406055573374033,-3.2456246458098548
COC(=O)c1c(-c2ccc(Cl)cc2)noc1C(=O)N(C)C(C)C(C)C.Cl,0.00263229594565928,-3.4534249351606014
Cc1cc2nc(-c3ccc(NS(=O)(=O)c4ccc(C(=O)N5CCOCC5)cc4)cc3)cs2)cs1,Invalid SMILES,Invalid SMILES
CC(=O)Oc1cccc(CN2CCN(c3ccccc3)CC2)c1.Cl,0.05365869030356407,-3.818349871476814
C#CCn1cc(-c2ccc(OC)c(OC)c2)cs1,Invalid SMILES,Invalid SMILES
O=C(O)c1cc2ccc(OCC(O)=Nc3nc(-c4ccncc4)cs3)cc2oc1=O,0.014740590006113052,-3.564497901568325
CC(C)CC1Nc2ccccc2N(C(=O)c2cccc(-c3cnco3)c2)C1=O,0.001772603252902627,-3.327136114748437
COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)c1cc(-c2cccc(Cl)c2)on1,0.009564226493239403,-3.8735685390083123
COc1ccc(C(O)=Nc2ncc(-c3ccccc3)c(-c3ccc(C(F)(F)F)cc3)n2)cc1OC,0.016246063634753227,-2.857342900323011
CC1(C)CC(=O)N(c2ccc(C(=O)c3ccccc3)s2)C(=O)c2ccccc21,0.0022247973829507828,-3.715629522164596
COC(=O)[C@@H]1[C@@H](O)[C@H]2C=C[C@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)[C@@H]2N(C)C1.Cl,0.11215057224035263,-1.0691511839689731
COc1cc(N=C(O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)c(OC)cc1N1CCOCC1,0.0008022162946872413,-3.0862230393859464
COCC1CCCN(Cc2cc(=O)oc3cc4c(cc23)CC(C)(C)O4)C1,0.0011256835423409939,-3.971147835512034
COc1ccccc1-c1c(C#N)nc(=O)c2cccn2c1-c1cccc(C(F)(F)F)c1,0.0007370260427705944,-3.005833628825989
CN1CCCc2ccc(NS(=O)(=O)c3ccc4c(c3)N=C(O)CS4)cc21,0.0009636470349505544,-3.6096760631078286
CCOc1ccc(S(N)(=O)=O)cc1C(O)=NCC(C)Nc1ccc2cccnc2n1,0.003935485612601042,-3.3378210477962886
CC1CCc2c(-c3ccccc3CN3CCC(C(O)=NCc4ccc5c(c4)OCO5)CC3)csc2C1,0.0028634297195822,-3.298241880906252
Cc1cn(CCCCN=C(O)C2CCN(C(=O)Oc3ccccc3)CC2)c(=O)nc1O,0.0027363277040421963,-3.7131818936323824
Cc1ccc(-c2csc(-c3ccccc3)n2)cc1,0.011448903940618038,-2.647420665835673
CCOC(=O)N1CCC(=NOC(=O)Cc2ccc(Cl)c(Cl)c2)CC1.O=C(O)C(=O)O,0.01372973620891571,-4.350307702305139
Cc1nn(-c2ccccc2)c2sc(C(=O)N3CCCC3)cc12,0.0018978556618094444,-3.029192778139949
Cn1c2c(c3ccccc31)CCN(CCn1nnc3ccccc3c1=O)C2,0.011176196858286858,-2.287987082619238
CN(C(=O)CN1CCN(c2ccccc2)CC1)c1cccc2nccnc12,0.08135079592466354,-2.7261900516556623
CC(=O)Oc1ccc(-c2cc3c(cnc4c(-c5ccccn5)nn4-c3ccc(Cl)cc3)[nH]2)cc1,Invalid SMILES,Invalid SMILES
CC(C#N)=C(N)Oc1ccc2ccccc2c1,0.000566333532333374,-3.7502042521997505
CCC(Sc1nc(O)c2nc[nH]c2n1)C(=O)Nc1ccccn1,0.001423449139110744,-3.8550346038481256
CC1=C(C(O)=NCCN2CCN(c3ccccc3F)CC2)C(c2ccco2)C1=O,0.28428032994270325,-3.3154452428478027
CCN(CCC/C=C1\OC(=O)c2cc(OC)c(OC)cc21)Cc1cccc(OC)c1OC,9.143405804934446e-06,-3.3423562455665463
COc1ccc2cc(/C=N/Nc3nc(-c4ccc5c(c4)OCO5)cs3)ccc2c1,0.028854893520474434,-3.111822109338083
O=C(c1cccs1)N(Cc1ccco1)Cc1cccs1,0.0013808056246489286,-4.558491210299545
Cc1cc(C)cc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,0.0027996764983981848,-3.4961571627544394
CN(C)c1ccnc(Nc2ncnc3c2CCN(CC2CC2)C3)n1,0.001774757867679,-3.194918662255904
COc1cccc(N=C(S)N2N=C(c3ccccc3F)CC2c2cccc(OC)c2)c1,0.0019390714587643743,-3.4187146382016
CC(=O)N1N=C(c2ccc(F)cc2F)OC1c1ccc(Cl)cc1Cl,0.002122091595083475,-3.1534595533272616
CCc1cccc(N=C(O)C2CCCCN2S(=O)(=O)c2cn(CC)nc2OC)c1,0.001107226125895977,-4.871334965730738
COc1ccc(OCCCCN2CCN(c3ncccn3)CC2)cc1.Cl,0.4930368661880493,-2.233530908426604
C=CCN(CC=C)C(=O)c1cc2ccccc2oc1=O,0.001187075744383037,-3.13710291979757
Cc1cccc(NS(=O)(=O)c2ccc(C(=O)N=c3c(C)[nH]c(C)[nH]c3=O)cc2)n1,Invalid SMILES,Invalid SMILES
N#Cc1ccc(CN2CCN(c3nc4ccccc4s3)CC2)o1,0.00012126717047067359,-2.583940182804537
COc1ccccc1N1CCN(CCCc2nc(O)c3ccccc3n2)CC1,0.017961179837584496,-2.019504854357155
O=C(NCCN1CCN(c2ccc(F)cc2)CC1)c1c(F)cccc1Cl,0.007375021930783987,-1.8737171931348646
CCOC(=O)C1CCCN(C(=O)CN2CCN(c3ccccn3)CC2)C1,0.008800392039120197,-3.3503545326843076
COc1cccc(CN=C(O)N(Cc2c[nH]c3ccccc23)C(CO)CO)c1,0.2048025131225586,-3.356707941126062
Cn1nnnc1=NC(=O)c1cccc(Oc2ccc(Cl)cc2)c1,Invalid SMILES,Invalid SMILES
O=C1CC(C(O)=Nc2ccc3c(c2)OCCO3)CN1N1CCOCC1,0.007501718122512102,-3.271233318419097
Cc1ccc2c3c(c(=O)oc2c1)C(c1ccccc1)CC(O)=N3,0.0032577053643763065,-3.6139560238661064
OC(=NCc1ccccc1)c1cccnc1,0.0012182403588667512,-3.9805431075021964
Cc1ccc([N+](=O)[O-])c(N=C(O)CCNS(=O)(=O)c2ccccc2)c1,0.0016694114310666919,-4.273656872448646
COc1ccc([C@@H]2CN(Cc3cccc4c3Oc3ccc(F)cc34)C(=O)[C@H]2c2cc(Cl)ccc2-3)cc1OC,Invalid SMILES,Invalid SMILES
COc1ccccc1-c1cc(C(O)=NCC23CC4CC(CC(C4)C2)C3)no1,0.0003902625758200884,-3.1908435850807493
COc1ccc(-c2cc(C(=O)N=c3[nH]nc(C)[nH]3)no2)cc1OC,0.008024175651371479,-3.5886982920615123
Cc1nc2ccc(N=C(O)COC(=O)c3cc(C(C)C)no3)cn2c(=O)c1C,0.0016182723920792341,-3.762822466415174
O=C1/CC(=O)c2cc(-c3ccc(O)cc3O)c(O)cc21,0.001870981534011662,-4.1328381828056235
CCOC(=O)C1C(=O)C/C(C)(C)C2=CC(c3ccccc3)=C(CC=C(Br)CC=C(C)C)C2C(=O)N1Cc1cccccc1,Invalid SMILES,Invalid SMILES
COc1cc(N2CCC(C(=O)c3ccc(OC)c(OC)c3)CC2)ncn1,0.04211011156439781,-2.6559836940942327
CN1C(=O)CCC(=O)c2cc(OCc3cccc([N+](=O)[O-])c3)ccc21,0.0048253098502755165,-3.5267553437180217
Cc1ccc(OCCCCCN2CCN(c3ncccn3)CC2)cc1,0.602032482624054,-2.2551019663275946
CC1(C)C(=O)Nc2ccc(S(=O)(=O)NCCN3CCN(c4ccccn4)CC3)cc21,0.07580531388521194,-2.6371148360070067
Cn1cnc2c1c(=O)n(CCCN1CCN(Cc3cccs3)CC1)c(=O)n2C,0.00045499959378503263,-3.1507835590840445
COc1ccc(-c2csc(N=C(O)Cc3cn4ccsc4n3)n2)cc1Cl,0.006437520030885935,-3.5117685816759616
CCOc1ccc(C(=O)N2CCC(C(O)=NCCc3ccccc3)CC2)c(OCC)c1,0.001692390302196145,-3.759552237155762
CCc1nn(-c2cccc(C(F)(F)F)c2)c(=O)c2sc(-c3ccccc3)nc12,0.0021005794405937195,-2.7226846379917555
CCOC(=O)c1cnc(Oc2ncccc2C)c2ccccc12,0.001023913617245853,-3.426639331846416
c1ccc(-c2nnc(CSc3nnc(-c4cccs4)n3Cc3ccco3)o2)cc1,0.0008941102423705161,-3.3313265851980556
COC(=O)C1(c2ccccc2)CCCN(C(=O)c2csc(-n3nc(C)cc3C)n2)C1,0.002766181482002139,-3.490924118104761
COc1ccc(N=C(O)CCN2CCN(c3ccccc3)CC2)cn1,0.22492708265781403,-2.8225366978348476
CC(O)=Nc1ccc(S(=O)(=O)N(C)Cc2ccccc2)cc1,0.0007711903308518231,-4.921838486539492
COc1ccc2nc(SCC(=O)c3ccccc3OC)sc2c1,0.023289181292057037,-2.962847616722926
Cc1ccc(-c2nc(O)c3c(C)c(C)sc3n2)cc1C,0.0027641209308058023,-3.1899681293921702
Cc1cc(OC(=O)c2cc(-c3cccc(Cl)c3)nc3ccccc23)cc(C)c1O,0.25579941272735596,-3.5624286500039197
COc1ccc(OC)c(N2C(=O)C(CC(C)C)N(c3ccc(C)c(C)c3)S2(=O)=O)c1,0.0015897108241915703,-3.708549539566701
c1ccc2c(c1)N=c1nc(N3CCN(c4ccccn4)CC3)[nH]c(N3CCN(Cc4ccccc4)CC3)n12,Invalid SMILES,Invalid SMILES
CC(C)C(/C=C/c1ccc(OCO)c(O)c1)C(O)=NCCCc1cccc(F)c1,0.003949600737541914,-3.482709165992638
COC(=O)CCNC(=O)COc1ccccc1OC,0.00011255637946305797,-3.6958900097173437
CCOC(=O)c1csc(-c2ccccc2OC)n1,0.0018543959595263004,-3.0122400536183194
COC(=O)[C@H]1C2C=CN(C)C(=O)[C@H]2[C@H]1C(=O)OC,0.00014291562547441572,-1.6055864755830254
COc1ccc(C(=O)N(Cc2ccc(C)cc2)C(=O)c2cccs2)cc1,0.002444187644869089,-4.1225074990409185
CCN(c1ccc(Cl)cc1)[C@H]1CCCCN1C(=O)[C@H](S(=O)(=O)c1ccc(Cl)cc1)C(C)C(c1ccccc1)n1cncn1,2.2247832021093927e-08,-3.445547125076949
O=C1CCc2cc(OCC(O)CN3CCN(c4ccc(Cl)cc4)CC3)ccc21,0.034633852541446686,-1.9436753341142987
COc1ccc(N2CCN(CCC/C=C\c3ccc(C(=O)OC4(C)CC4)o3)CC2)cc1,0.002165690064430237,-2.3262203039698095
COc1cc2c(cc1OC)C(=O)/C(=C/c1cc(C(=O)N3CCCCC3)c3ccccc3n1)O2,0.00079471489880234,-3.720576585160636
Cl.Fc1ccc(CNc2nnc(-c3ccccc3)s2)cc1,0.000664244988001883,-2.7953016256124323
COc1cc(-c2ccc3c(c2)CCN(CCCn2c3cccc4c3ccn4C)C3)nc2n1,0.008569817058742046,-2.470091927451338
CCOc1ccc(C(=O)CCN2CCc3ccccc3C2)c(F)c1,0.009185656905174255,-2.899378935276678
c1ccc(CCN2CCc3nc4ccccc4nc3C2)cc1,0.004234033636748791,-2.4997118074617912
Cc1c(Cl)cccc1N1CCN(CCCN2CCC(C)CC2)CC1,0.0017759104957804084,-2.184058276231505
CCOc1ccc(N2C(=O)N(CC)C(=O)C(C)(C)O2)cc1C(C)C,0.0023827371187508106,-2.9985610282237953
Cc1cccc(C(O)=NCC(=O)OCc2cccnc2)c1,0.002198853064328432,-4.420914668195996
CCOC(=O)Cc1csc(N=C(O)CCc2ccccc2)n1,0.0017900961684063077,-4.70425066876
CC(=O)c1ccc(NC(=O)CN2CCN(CCOc3ccc(Br)cc3)CC2)cc1,0.24863296747207642,-3.787407689443971
CN(C)N1C(=O)[C@@H]2C(C1=O)CN(S(=O)(=O)c1ccc(Br)c(C(F)(F)F)c1)CS(=O)(=O)N2,0.0008471858454868197,-4.034715650271345
COc1ccc(C)cc1CN=C(O)C12CC3CC(CC(C3)C1)C2,0.0017619869904592633,-3.8223736268879405
COc1ccc(N=C(O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2)cn1,0.0018714435864239931,-4.024969356781936
COc1ccc(-c2cc(C(O)=Nc3ccc4c(c3)OCO4)no2)cc1OC,0.007741502486169338,-3.131357625842785
COc1ccc(NC(=O)COC(=O)C2CN(c3ncccn3)C2)cc1,0.0005759243504144251,-4.03023451788143
Br.Nc1cccc(-c2csc(-c3ccc(F)cc3)n2)c1,0.0007777672726660967,-2.5811810327785674
COCCOc1ccc(-c2nnc(N=C(O)c3ccnc(N4C(C)(C)CCC4C)[nH]3)o2)cc1,Invalid SMILES,Invalid SMILES
CCCCCCc1ccn(-c2nc3c(c(=O)[nH]c(=O)n3C)n2C)n1,0.00854426622390747,-2.886126179093595
C/C(=C(\COC(=O)CCS(=O)(=O)c1cccc2ccccc12)c1cccnc1,Invalid SMILES,Invalid SMILES
COc1ccc(C(O)=NC(O)=Nc2cccc(C(F)(F)F)c2)cc1OC,0.0062479558400809765,-3.7109126001607056
CCc1ccc(OCCn2c(CO)nc3c2c(=O)n(C)c(=O)n3C)cc1,0.006571037694811821,-3.3899832460572266
N=C(S)NC[C@@H](CO)Nc1cccc(-c2ccccc2)c1,0.00010243221186101437,-2.502754538477123
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CCCn1cccn1,0.0005117881228215992,-3.6549818835006214
CS(=O)(=O)c1cccc(OCC(O)CN2CCN(c3cccc(Cl)c3)CC2)c1,0.06722939014434814,-2.7023017071711153
COc1cc2oc(=O)cc(CN3CCC(O)(c4ccccc4F)CC3)c2cc1Cl,0.0063690305687487125,-2.3709995870703207
COc1cccc(-c2[nH]c3ccc(O)cc3c2CCCCN2C(=O)CSc3ncn[nH]3)c1.Cl,Invalid SMILES,Invalid SMILES
O=C(c1ccc2c(c1)OCO2)C1(c2ccccc2)CCN(Cc2ccc(OCc3ccccc3O)cc2)CC1,0.01242832001298666,-3.330154173390574
COc1ccccc1N1CCN(CC(O)COc2ccc(CC(c3ccccc3)cc2)c2ccc(SC)cc2)CC1,0.027380451560020447,-2.3169401932571434
Cc1cc(N=C(O)c2ccco2)nc(-c2ccc(C)c(N3CCOCC3)c2)n1,0.005594740156084299,-3.132636796602796
CCCCC(=O)OC1(C(=O)SCCl)CCCCCCC1,0.007516846060752869,-4.189643628902909
COc1ccc2oc(=O)c(C(=O)N3CCN(C(=O)c4ccco4)CC3)cc2c1,0.016974588856101036,-3.300828384840811
Cc1cc(C(=O)Nc2ccc(N3CCN(Cc4ccccc4)CC3)cc2)no1,0.0030158727895468473,-3.519130511197619
C[C@H](c1ccc(N(C)C)cc1)N1CCN(C2COc3ccccc3O2)CC1,0.007101877126842737,-2.362237676889329
Cc1cc(N)c2oc(C(=O)/C=C/c3ccc4c(c3)OCO4)c(C)c2c1,0.005278711672872305,-3.734842583057577
COc1cc(NC(=O)c2nccc3cc(N)ccc23)c(OC)cc1Cl,0.002565260510891676,-3.5311888662953943
Cc1ccc(-c2cc(C(=O)O)[nH]n2)c(O)c1,0.0005920930998399854,-3.733871342881732
Cc1sc(-c2ccccc2)nc1-c1ccc(NC(=O)CN2C(=O)C3(CCCCC3)CCC2=O)cc1,0.0032129869796335697,-3.743903940803169
O=C(c1onc(-c2cccs2)c1C(=O)O)N1CCN(c2ccccc2F)CC1,0.044782854616642,-3.0201576461385526
CCn1c(CC(=O)NCCc2c[nH]c3ccc(OC)cc23)cc2sccc21,0.005891808308660984,-3.44155250041553
CCOC(=O)c1sc(Nc2ccccc2OC)c(C#N)c1N,0.0005781829240731895,-4.135481899209829
CC1(C)Oc2ccc(NC(=O)c3ccco3)cc2N=C1O,0.0010190358152613044,-3.2573464237413416
CCOC(=O)COc1ccccc1/C=C1\Cl,Invalid SMILES,Invalid SMILES
COC(=O)N(C)c1ccc(NCc2cc(Cl)ccc2OC)cc1,0.0009678108617663383,-3.4047752920354517
COc1ccc(-c2csc(N/N=C/c3ccc(C(=O)N4CCCC4)cc3)n2)c(OC)c1,0.020020250231027603,-3.4048988354642664
CC(CN1C(=O)C(=O)N(Cc2ccc(CN3CCCC3=O)cc2)c2ccc(F)cc21)c1ccccc1,0.0030609057284891605,-3.7543306511389325
COc1ccc(-c2nc3scc(-c4ccc(O)cc4)c3c(=O)o2)c(OC)c1,0.015444819815456867,-3.128364501831284
COc1ccc(Cl)cc1N=C(O)CSc1nnc(-c2cccs2)o1,0.0015080244047567248,-3.344746258156125
OC(=NC1CCCC1)C1CCCN(c2cnccn2)C1,0.0002842256799340248,-3.296287538448726
CCC1(C(O)=Nc2ccc3c(c2)C(=O)N(CC)c2ccccc2-3)CCCC1,0.0035982890985906124,-2.7478707936883424
CC(c1ccccc1)(c1nc[nH]n1)C1CC1,0.01144582312554121,-2.902629313665098
OC(=Nc1ccccc1COc1ccccc1Cl)C1CCN(c2ncnc3c2nc2n3CCCC2)CC1,0.004415547475218773,-2.7733042783263517
COc1ccccc1N=C(O)CNc1cccc(N=C(C)O)c1,0.001970895566046238,-4.266337226896093
N=C(O)C1CCN(Cc2nc(=N)[nH]c(Nc3ccccc3)[nH]2)CC1,Invalid SMILES,Invalid SMILES
O=C(c1cc(Br)ccc1Cl)N1CCn2cncc2C1CO,0.0012071231612935662,-3.3397207600112884
CC(N=C(O)c1ccccc1-c1ccccc1F)c1ccc2c(c1)N=C(C)[C@]2(O)CO,0.005971192382276058,-2.629269223067768
Cc1cc(C)cc(C(=O)N=c2[nH]c3ccccc3[nH]2)c1,0.00047802654444240034,-4.21104625700521
O=C1c2ccccc2C(=O)N1CCCOCCc1ccccc1,0.013127200305461884,-3.299407998535126
Cc1noc(C)c1C(=O)OCc1ncc(-c2ccc(N(C)C)cc2)o1,0.003924523014575243,-3.522090550424134
O=S(=O)(c1c(F)cccc1F)N1CCN(CCC(O)=NCCc2cccc(O)c2)CC1,0.0020205487962812185,-3.715312876563897
OC1=NC(c2ccccc2F)C(C(O)=NCCc2cccs2)C1=O,0.0005615231930278242,-3.7733771583826163
CCOC(=O)c1ncn2c1nc1c(=O)n(CC3CCN(Cc4ccccc4)CC3)nc(=O)n12,Invalid SMILES,Invalid SMILES
CCCCS(=O)(=O)NCC(c1ccco1)N1CCN(c2ccccc2)CC1,0.03786097466945648,-2.6530449178941664
CCCc1nc2ccccc2c(C(=O)NCCCNc2ncnc3c2cnn3CC)c1CC,0.004510137252509594,-2.7745047315064744
COc1ccc(C(CN=C(O)c2sccc2OC)N2CCCC2)cc1OC.Cl,0.0009847474284470081,-3.5411141404021196
CC1CC(C)CN(CCCCOc2ccccc2F)S1.O=C(O)C(=O)O,6.801270501455292e-05,-3.278864767896497
O=P(/C=C/c1ccc(NC2CC2)cc1)C(O)=NCCC1CCCO1,0.0,-3.9868019418756484
Cc1oc2cc3oc(=O)c(Cn4cnc5cc(C)sc54)c(C)c3cc2c(=O)c1C,0.033231280744075775,-3.5946757443733848
CCOC(=O)N(C)c1ccc(NC(=O)CN2CCN(c3ccccn3)CC2)cc1,0.2917589247226715,-3.9009094825426844
Fc1ccc([C@H]2C[C@@H](N3CCc4ccccc43)=N[C@@H]2Cc2ccc(Cl)cc2)cc1,Invalid SMILES,Invalid SMILES
COc1ccc(CN=C(O)C2CC(=O)N(c3ccc(C)cc3)C2)cc1OC,0.0007697296096011996,-3.3985976364271124
CCc1cc(OC)c(OC)cc1CN=C(O)c1cnc2ccc(C)cn12.O=C(O)/C=C\C(=O)O,0.006361080799251795,-3.9714249407599445
COc1ccc(CN=C(O)c2cc3c4c(s2)CCC(C)C4)cc1OCc1ccc(F)cc1,Invalid SMILES,Invalid SMILES
Cc1ccc(OCC2CNCCc3c2cc(O)c(O)c3Cl)cc1C,0.5792188048362732,-3.242377172426946
Cn1c(O)nc2ccc(OCc3ccccc3)cc21,0.010809981264173985,-3.409313959673403
COC(=O)N(C)c1nc(-c2ccc3oc(-c4ccccc4)nc3c2)ns1,0.005346698220819235,-2.879306154141636
COc1ccc(-c2nc3ccc(OC)c(OC)c3c(=O)o2)cc1OC,0.012801283039152622,-3.048546570411018
CC1(C)Cc2cccc(C(O)=Nc3ccc(Cl)cc3)c2O1,0.00941154919564724,-3.3706827929151233
N=C(O)C1CCN(C(=O)c2ccc(Cl)cc2)c2ccccc2S1(=O)=O,0.000875991303473711,-3.4385208043864104
Cn1c(=O)c2c(nc(-n3nnc4ccccc43)n2C)n(C)c1=O,0.005969729274511337,-3.059657570933817
Nc1nc(O)n(-c2ccc(NC(=O)c3[nH]cnc3C(O)=NC3CCS(=O)(=O)CC3)cc2)n1,0.25448206067085266,-3.8069793571283657
Cn1cnc2c1c(=O)n(C)c(=O)n2C,0.00459458539262414,-3.3796486082572423
N=C(O)c1cccc(C(=O)N2CCN(c3ccc4ncccc4c3)CC2)c1,0.0026147470343858004,-2.7191129740632785
COc1ccc(NC(=O)CCC(O)=NC(C)C)c(OC)c1,0.00027437068638391793,-4.083761503870356
CCCn1c(O)nc2c1C(=O)n1c(N3CCN(c4cccc(Cl)c4)CC3)nc(=O)n2c1=O,0.004463554825633764,-2.994070212482178
CCCCCN=C(O)Nn1c(CN2CCCCC2)nc2ccccc21.Cl,0.007884576916694641,-3.6899960763139124
CC(=O)c1ccc(/C=C/C(=O)N2CCc3ccccc3C2)cc1,0.0033913638908416033,-3.2732154198181727
Cc1ccc2oc(=O)c([C@@H]3c4ccccc4CCN3C)cc2c1,0.0005013082991354167,-3.53645007335961
N=C(O)c1ccccc1OCC(O)CN1CCN(c2ccccc2)CC1.Cl,0.31644824147224426,-2.445734666660557
C/C(=N\NCCc1ccc(O)cc1)c1ccc2c(c1)OCO2,0.011958985589444637,-3.1684095186328487
CCCN(CC(O)=Nc1ccccc1OC)S(=O)(=O)c1ccc(C)c(C)c1,0.0008269015233963728,-4.640278251288684
Cc1cc(NS(=O)(=O)c2cc(C(O)=NC(C)C)ccc2N=C(O)Cc2ccccc2)c2ncn(Cc3cccs3)c2n1,0.00271374243311584,-4.400549772617903
CCc1ccsc1C(=O)N1CCCC(C(=O)c2ccc(OC)cc2OC)C1,0.004893047269433737,-3.515634337065129
Cc1ccccc1CCN1CCC(Oc2cccnn2)CC1.Cl,0.00012032461381750181,-3.235053653533712
CCOC(=O)c1sc2nc(C)nc(N3CCN(c4ccc(Cl)cc4)CC3)c2c1C,0.013950638473033905,-2.4343326208981244
Cc1cc(NC(S)=Nc2ccc(Cl)cc2F)n2ncnc2n1,0.00011707263183780015,-3.7816493229643866
O=C(O)CCCC(O)=NCCCc1ccc(OC(F)(F)F)cc1,0.007417516782879829,-3.8852339114161274
Cc1ccc([N+](=O)[O-])c(OCCN=C(O)CN2CCN(c3ccc(F)cc3)CC2)c1.O=C(O)/C=C/C(=O)O,0.0011543113505467772,-3.638830859805431
Cc1cccc(-c2nnc(SCC(=O)N3CCC(C(=O)N4CCN(Cc5ccco5)CC4)CC3)n2C)c1,0.0013021337799727917,-3.454742274465243
Cc1ccc(C(C)C)c(OCC(O)CN2c3ccccc3Sc3ccccc32)c1.Cl,0.005431258585304022,-2.561708195802495
COc1ccc(-c2noc(CN3CCN(c4ccccc4C(F)(F)F)CC3)n2)cc1,0.04623299092054367,-2.2714277042284707
NC(Cc1ccco1)c1nc(-c2ccc(Cl)cc2)cs1,0.00353828608058393,-2.7334808892368976
Cc1cc(N2CCCCC2)c2nnn(-c3ccc(C(=O)O)cc3)c2n1,0.007933327928185463,-2.6453739684112767
COc1ccc(C(=O)/C=C2\SC(=Nc3ccc(C(F)(F)F)cc3)C2=O)cc1OCC(=O)NC1CCCC1,0.004447950981557369,-3.8973795780684277
CC1=CC(C)=N/N=C(\C)c2cc(/C=N/O)c(Br)cc2S1(=O)=O,0.0033645732328295708,-4.430702115930144
CCCCCCCCC(=O)O[C@@]1(C(=O)CO)CC[C@H]2C[C@@H]3C[C@H](F)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.009077025577425957,-1.935031429695367
CCN1CCC(N=C(O)CN2c3cccc4cccc(c34)S2(=O)=O)CC1,0.00042762004886753857,-4.040383961580088
COc1ccc(-n2ncnc2-c2ccncc2)cc1,0.002647172659635544,-2.792177736005637
Nc1ncnc2c1ncn2[C@H]1O[C@H](CN=C(O)[C@@H]2C=Cc3ccccc3O2)[C@@H](O)[C@H]1O,0.03453833982348442,-1.9891227130048046
COc1cc(-c2cc(C(O)=NC(C)C)c3nc4scc(-c5ccccc5)c4c(=O)n3c2)cc(OC)c1OC,0.017739422619342804,-3.099819433512602
Cc1ccc(NC(=O)c2ccc(CNS(=O)(=O)c3ccc(Cl)cc3)o2)cc1,0.004272301681339741,-3.912251431003608
Cc1cccc(N=C(S)N2N=C(c3ccccc3)CC2c2ccccc2)c1,0.0021087112836539745,-3.6873005539780936
Oc1nc(C23CC4CC(CC(C4)C2)C3)nc2ccccc12,0.0006045339396223426,-2.2441688217411593
O=C(O)c1cc2cccc3cccc(c23)N1CCN(CCCN2CCOCC2)CC1,Invalid SMILES,Invalid SMILES
CC(C)c1ccc(S(=O)(=O)N2CCN(c3ccccn3)CC2)cc1,0.028488827869296074,-3.2588639663424495
CC1CN(C(=O)Cn2nnc(-c3ccccc3)n2)c2ccccc2S1,0.0041477736085653305,-3.2599573781389513
C[C@H](NC1CCN(Cc2ccccc2)CC1)C(=NN)c1ccc([N+](=O)[O-])cc1Cl,0.0051168473437428474,-3.7016275569907657
Cc1ccsc1C(=O)N1N=C(c2ccc3c(c2)OCO3)OC1c1ccccc1,0.002488446421921253,-3.8262482586828357
CN1C/C(=C\c2ccccc2)CCC1=O,0.0013629378518089652,-4.475747454162116
O=C(c1ccoc1)N1CCCC(C(O)=NCc2ccc(F)cc2)C1,0.0007731642690487206,-3.6121052932718056
Cc1ccc(Nc2nc(=N)nc(SCC(O)=NCCS)[nH]2)cc1,0.022944465279579163,-4.014051216347228
Cc1[nH]c(=NN=C(O)c2ccccc2)[nH]c(=NCc2ccc(O)cc2)c1C,0.006539048161357641,-3.927829523056351
O=C(c1ccoc1)N1CCN(C/C=C/c2ccccc2)CC1,0.17322774231433868,-3.0432643020568477
Cc1cc(Cl)c(C2(CO)CCN(Cc3ccncc3)CC2)cc1C,0.0007770823431201279,-2.8521349920404626
