SMILES,MAOB_pXC50,AChE_pXC50,AChE_MAOB_pXC50
C#CCN(C)Cc1cc2cc(OCc3ccccc3)ccc2n1C,7.657023429870605,4.428907871246338,6.042965650558472
C=Cc1cccc2cc(C(=O)NC3CCC(C)CC3)c(=O)oc12,5.304142475128174,5.724893093109131,5.514517784118652
O=C(C=Cc1cccs1)N1N=C(c2ccccc2)CC1c1ccccc1O,4.571495532989502,6.6666131019592285,5.619054317474365
Cc1c(C)c2ccc(OCc3cccc(Br)c3)cc2oc1=O,8.801799774169922,4.563896656036377,6.682848215103149
O=C(OCC(=O)c1ccccc1)c1ccc(Cl)cc1,5.330746173858643,4.431253433227539,4.880999803543091
O=C(CCN1CCCN(C(=O)c2ccco2)CC1)c1ccc(F)cc1,5.150609970092773,5.945508003234863,5.548058986663818
CC(=O)c1sc(NN=Cc2cccc(O)c2)nc1-c1ccccc1,4.48566198348999,6.106495380401611,5.296078681945801
CC(C)=C1CC(=O)Oc2cc(OCc3cccc(Br)c3)ccc21,7.245862007141113,4.836209297180176,6.0410356521606445
CC(=O)Oc1ccc2c(c1)c(SCCC(=O)CC(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,5.150813579559326,4.468679904937744,4.809746742248535
CCOC(=O)c1ccc(Nc2nc3ccccc3c(=O)n2C)cc1,5.059474468231201,6.361967086791992,5.710720777511597
Nc1cccc(-c2cn3cc(C(=O)NC4CCCCC4)nc3n2)c1,,,
O=C(O)c1cc(F)c2c(c1)OCCC=C2c1cccc(O)c1,5.498681545257568,5.185564994812012,5.34212327003479
Nc1nc(Cl)nc2c1ncn2C1SC(C(=O)NC2CCCC2)C1,5.133661270141602,4.769136905670166,4.951399087905884
N#Cc1cccc(N=C2C(=O)N(CC(=O)Nc3ccccc3)C(=O)c3ccccc32)c1,4.916251659393311,5.49346923828125,5.20486044883728
Cc1cnc2ccc(OCc3cccc(Cl)c3)cc2c1,7.42288875579834,4.012411117553711,5.717649936676025
CC1CCCCN1c1nc(-c2cccs2)cs1,7.051074028015137,5.013474941253662,6.032274484634399
O=C1CCc2ccc(OCCCCN3CCCCC3)cc2N1,5.367049217224121,6.020336151123047,5.693692684173584
Cc1ccc(C=C2COc3ccc(O)cc3C2=O)s1,6.28533935546875,5.884437084197998,6.084888219833374
COc1ccc(-c2cc3c(=O)n(C)c(=O)n(C)c3oc2=O)cc1,5.535449504852295,6.381036758422852,5.958243131637573
O=C(Nc1cccc(F)c1)c1cnn2c(C(F)(F)F)cc(-c3ccccc3)nc12,5.364125728607178,5.624628067016602,5.49437689781189
COc1cc(NC(=O)c2ccc(C=NO)cc2)c(OC)cc1Cl,4.023716926574707,4.919675350189209,4.471696138381958
CC(C)CN1CCn2cc(C3C=C(c4ccccc4)C(=O)C3)c3cccc(c32)C1=O,5.604616165161133,5.278257369995117,5.441436767578125
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)ccc21,6.734426498413086,6.868680000305176,6.801553249359131
COc1cccc(C=Cc2ccc3cccc(O)c3n2)c1O,5.842159748077393,4.580280303955078,5.211220026016235
Cc1ccsc1C(=O)Nc1ccc2c(c1)COC2=O,6.057298183441162,5.910037517547607,5.983667850494385
CC(=O)N1N=C(Cc2ccc(OCC=CCCCCN)cc2)CC1c1cccc(OCc2ccccc2)c1,5.850219249725342,5.704259872436523,5.777239561080933
CC(=O)Nc1ccc(SCC(=O)c2ccc3c(c2)CCCC3)cc1,5.119272708892822,4.769057273864746,4.944164991378784
CCCCCNC(=O)C=Cc1cccc([N+](=O)[O-])c1,5.642579078674316,3.988680839538574,4.815629959106445
CCCCN1C(=O)NC(=O)C1=CC=Cc1ccc(F)cc1,6.277615547180176,5.161146640777588,5.719381093978882
COc1cc(OC)cc(C(=O)Nc2[nH]nc3ccc(-c4cn(Cc5cccc(F)c5)nn4)cc23)c1,4.7195963859558105,6.266016483306885,5.492806434631348
Cc1cc(C)c2cc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)sc2n1,5.5041022300720215,6.412235260009766,5.9581687450408936
CC(Oc1ccccc1C(=O)Nc1ccccc1)C(=O)O,5.03723669052124,6.9099225997924805,5.97357964515686
CNOC(=O)COc1ccc(Cc2ccc(C#N)cc2)cc1,5.093897819519043,5.522032260894775,5.307965040206909
C#CCN(C)C(C)Cc1cccc(OCCCCCCOc2ccc(C)cc2)c1,7.164080619812012,4.373262405395508,5.76867151260376
Cc1nc2cc(-c3cccc(N=S(C)(=O)O)c3)ccc2[nH]1,5.029882431030273,5.42630672454834,5.228094577789307
CCNc1nc(C#N)c(-c2ccccc2)o1,5.803411960601807,5.081619739532471,5.442515850067139
Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,8.521514892578125,4.381965637207031,6.451740264892578
O=[N+]([O-])c1cc2ccccc2cc1-c1ccccc1,5.92898416519165,4.479328155517578,5.204156160354614
Cc1c(C)c2cc(OCc3cccc(Br)c3)ccc2oc1=O,8.789484024047852,4.5723876953125,6.680935859680176
Cc1sc(NN=C2CCCCC2)nc1-c1ccccc1,6.09467887878418,5.772180080413818,5.933429479598999
Cc1c(C)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2oc1=O,8.41046142578125,5.26776123046875,6.839111328125
CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(CC)c1=NC(=O)c1ccc(Cl)cc1,4.836405277252197,6.063055038452148,5.449730157852173
O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,7.203818321228027,4.1412177085876465,5.672518014907837
CC=C(C)C(=O)OC1=COC(=CSc2cc(OC)c(OC)c(OC)c2)OC1=O,4.101452827453613,4.546092510223389,4.323772668838501
O=C(NCC(O)c1ccc(Cl)cc1Cl)c1cc2ccccc2oc1=O,5.547986507415772,5.385012626647949,5.46649956703186
CC(=O)Nc1cc(OCc2cccc(F)c2)ccc1C=CCO,5.967532157897949,4.751976013183594,5.3597540855407715
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)Nc1nccs1,5.17605447769165,6.361509799957275,5.768782138824463
Cc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,7.924262046813965,6.888735771179199,7.406498908996582
C#CCNCc1cccc(OCC#CC(C)(C)O)c1,4.984532356262207,3.3883748054504395,4.186453580856323
OCC(O)C(CO)Nc1nc(SCc2ccc(O)cc2)nc2ncccc12,5.354132652282715,5.399257659912109,5.376695156097412
O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccncc1,4.203590393066406,5.641567707061768,4.922579050064087
CC(=NNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,5.513252258300781,5.6602864265441895,5.586769342422485
c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,6.677394866943359,5.890387058258057,6.283890962600708
O=C1NC(=O)C(=Cc2ccc(OCCCc3ccccc3)cc2)S1,6.594501495361328,5.76605224609375,6.180276870727539
Cc1cccc(C#Cc2csc(NN=C(C)c3cccs3)n2)c1,6.642908096313477,5.422091960906982,6.0325000286102295
O=C1c2ccccc2-c2nc3nnnn3nc21,3.952200412750244,4.122465133666992,4.037332773208618
CCc1cc2cc(C(=O)C3CCCN(Cc4cccc(OC)c4O)C3)ccc2o1,4.44386100769043,6.216532230377197,5.3301966190338135
O=C(NN=Cc1ccc(F)cc1)c1c[nH]c2ccccc12,5.69144344329834,4.999906539916992,5.345674991607666
COc1ccc2c(c1)C(=O)C(c1ccc(OC)cc1)=C2,6.499263763427734,5.09120512008667,5.795234441757202
O=c1cc(-c2ccc3ccccc3c2)oc2cc(O)ccc12,5.509583950042725,4.719391345977783,5.114487648010254
Cc1cccc(C2CC(=O)c3ccccc3O2)c1,6.2388834953308105,5.904365062713623,6.071624279022217
Cc1nc2c3ccccc3nc(SCCCCC(C)C)n2n1,6.092385768890381,4.404048442840576,5.2482171058654785
CC(C=CC=CC(O)c1ccc(O)cc1)=NO,4.880549430847168,3.245231866836548,4.062890648841858
O=C(C=Cc1cccc(O)c1)N=c1[nH]c2ccccc2c(=O)s1,6.256286144256592,5.9397687911987305,6.098027467727661
CC(C)c1ccc(C=C2COc3ccccc3C2=O)cc1,5.661871910095215,5.225632667541504,5.443752288818359
Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O,6.023036956787109,5.299553871154785,5.661295413970947
CC(=O)N1N=C(c2ccc(OCc3cccc(Cl)c3)cc2)CC1c1ccccc1,6.448286533355713,6.259538173675537,6.353912353515625
Cn1c(=O)c2c(nc(SCCCc3ccccc3)n2C)n(C)c1=O,6.16318416595459,5.540048122406006,5.851616144180298
CC(=O)c1ccc(OCC(O)CN2CCC(O)CC2)cc1,4.695400238037109,4.717031955718994,4.706216096878052
COc1ccc(C(=O)N=c2sc3ccccc3n2C)cc1,4.72212028503418,6.104081153869629,5.413100719451904
CS(=O)(=O)c1ccc(COc2ccc3oc(O)nc3c2)cc1,6.162980556488037,5.243957042694092,5.7034687995910645
C#CCN(C)C(C)Cc1ccc(OC(=O)N(C)C)cc1,5.872130870819092,5.782621383666992,5.827376127243042
O=c1ccoc2cc(OCc3cccc(Cl)c3)ccc12,7.221095561981201,3.996037006378174,5.6085662841796875
O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)cc1O,5.957418918609619,4.642821788787842,5.3001203536987305
OCc1cc(C=Cc2ccccc2Cl)n[nH]1,5.708949565887451,3.9363698959350586,4.822659730911255
COCCn1ncc2c(Nc3cccc(Cl)c3)ncnc21,5.681429386138916,4.86031436920166,5.270871877670288
NC(=O)C1(c2ccccc2)CCN(CCc2ccc(F)cc2F)CC1,5.451267242431641,5.645074367523193,5.548170804977417
Cc1ccccc1NC(=O)CC1CC(=O)Oc2ccccc21,5.186899185180664,6.065723896026611,5.626311540603638
Cc1ccc2c(c1)OC(=O)C1CCCc3c1c2n(C)c(=O)n3C,,,
CN1CCc2c(c3cc(OCc4ccc(Cl)cc4)ccc3n2CCCO)C1,5.935067176818848,5.3594231605529785,5.647245168685913
Cc1ccc(C(=O)ON=C(N)c2ccc(C)c(Br)c2)cc1,5.400447368621826,5.436473369598389,5.418460369110107
O=C1Nc2ccc(I)cc2C1=Cc1ccc(O)cc1,6.88550329208374,5.948139190673828,6.416821241378784
COc1cccc(COc2ccc(C3=NN(C(C)=O)C(C)=O)CO3)cc2Cl)c1,,,
C#CCN(C)C(C)Cc1ccc(OCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,5.913151264190674,5.910429000854492,5.911790132522583
Cc1ncc(COc2ccc(C=C3SC(=S)NC3=O)cc2)cc1O,5.894262313842773,5.821326732635498,5.857794523239136
CCOc1cc2c(C)nc(N3CCCC(C(=O)Nc4ccc(OC)cc4)C3)nc2cc1OC,5.027782917022705,5.8830342292785645,5.455408573150635
N#Cc1ccc(-c2csc(NN=Cc3ccccc3)n2)cc1,5.273667335510254,4.859247207641602,5.066457271575928
COc1cccc(C=C2SC(=O)N(CCCC(=O)Nc3ccc(N(C)C)cc3)C2=O)c1,5.504827499389648,5.737247943878174,5.621037721633911
COc1csc2c(=O)n3c(nc(CC(C)C)c3=O)nc12,4.910102367401123,4.888238430023193,4.899170398712158
COc1ccc(-c2ccc(C3=NN(Cc4ccccc4)C(=O)C3)o2)c(OC)c1,4.998399257659912,6.573782444000244,5.786090850830078
Oc1onc(-c2ccccc2Cl)c1-c1ccccc1,4.668366432189941,5.516445159912109,5.092405796051025
O=C(Nc1ccc(OCCCC(F)(F)F)cc1)c1coc(C2CCCCC2)n1,7.863153457641602,5.751392841339111,6.8072731494903564
O=C(Nc1cccc(Cl)c1)c1cc2ccccc2oc1=O,6.076427459716797,5.668818950653076,5.8726232051849365
Cc1ccc(-c2nc(CSc3ccccc3)cs2)o1,5.7872419357299805,5.116267204284668,5.451754570007324
CC(=NNc1nc(-c2ccccc2)cs1)c1ccncc1,5.674883842468262,4.960142135620117,5.3175129890441895
O=c1ccoc2cc(OCc3cccc(Br)c3)ccc12,7.330112934112549,3.915376901626587,5.622744917869568
CC(C)CCCC1CNC(=O)N(C)C1CCCCC1,,,
CC(C)n1cc(CC#N)c2ccccc21,4.850318431854248,4.685724258422852,4.76802134513855
COc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3nn2-c2ccccc2OC)cc1,,,
COc1ccc(C=c2sc3nnc(-c4ccccc4C)n3c2=O)cc1,5.587282657623291,5.618106842041016,5.602694749832153
Cc1noc(NC(=O)c2ccc(-c3cccc(Cl)c3)o2)n1,5.8034491539001465,6.332776069641113,6.06811261177063
Cc1ccc(C2CC(c3ccccc3F)=NN2C(=O)COC(=O)c2ccc(C)cc2)cc1,5.512226104736328,5.773536682128906,5.642881393432617
CCCOc1cc(=O)oc2cc(OCc3cccc(C)c3)ccc12,7.164034843444824,4.479287624359131,5.8216612339019775
CC(N)Cc1cc2ccoc2c(C=O)c1O,5.2954583168029785,4.204174041748047,4.749816179275513
N#Cc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)cc1,5.880393505096436,4.225931167602539,5.053162336349487
Cc1ccc(C(=O)C=Cc2cccs2)c(O)c1,5.9215922355651855,4.825718402862549,5.373655319213867
Cc1ccc(OCCc2ccc(Br)cc2)c(C#N)c1,6.9559431076049805,3.7897353172302246,5.3728392124176025
COc1ccc(C=C2COc3ccc(Br)cc3C2=O)cc1,7.1119384765625,4.635921478271484,5.873929977416992
C#CCN(C)CCCOc1cccc(Cl)c1Cl,6.506478309631348,4.204254627227783,5.355366468429565
FC(F)(F)c1ccc(-c2nc3cc(Cl)c(Cl)cc3o2)cc1,6.509781837463379,5.055074214935303,5.782428026199341
COc1ccc(C2CCC3CCC(COc4noc(C)n4)OC3=O)N2C)cc1,,,
CN=C1C(=O)C(=N)Oc2cc(OCc3cccc(Cl)c3)ccc21,7.024351596832275,5.163708209991455,6.094029903411865
CC#CCN(C)C(C)Cc1ccccc1,6.12506628036499,4.789294242858887,5.4571802616119385
CC(=O)c1ccc2c(c1)N(CCCC(=O)Nc1cccc(C)c1)C(=O)CO2,5.706302642822266,6.2336039543151855,5.969953298568726
CCOC(=O)C(CNc1ccc(OC)cc1)NC(=O)CCl,4.3351030349731445,4.073738098144531,4.204420566558838
OCC(COc1cncc(N(C)Cc2ccccc2)c1)c1ccccc1,5.008470058441162,4.719528675079346,4.863999366760254
CNC(=O)c1ccccc1Oc1nc(-c2ccc(OC)cc2)nc2ccccc12,5.236576080322266,6.9868059158325195,6.111690998077393
Cc1ccc(C#Cc2cccc(COCC3CCCO3)c2)cc1,5.754264831542969,4.040584564208984,4.897424697875977
CN(C)c1ccc(C=CC(=O)c2ccc(F)cc2)cc1,6.312902450561523,4.434288501739502,5.373595476150513
O=C1Cc2ccccc2N1CCCOc1ccc2c(c1)OCO2,6.239503383636475,6.062301158905029,6.150902271270752
NC(=O)c1sc2ccc(Cl)c(Cl)c2c1C(=O)c1cccc(Cl)c1,4.94714879989624,5.175692558288574,5.061420679092407
COc1cc(C=C2SC(=O)N(CCCO)C2=O)ccc1O,5.43677282333374,6.283991813659668,5.860382318496704
CCOc1ccc(C#Cc2cccc(C)c2)cc1,6.4987473487854,3.7438690662384033,5.121308207511902
Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,8.521514892578125,4.381965637207031,6.451740264892578
CCN=C1CC(=O)Oc2cc(OCc3ccc(Br)cc3)ccc21,6.994319438934326,5.469272136688232,6.231795787811279
NC1=NC(=O)C(=Cc2ccc(OCc3ccc(Cl)cc3)cc2)S1,7.257779121398926,5.629731178283691,6.443755149841309
O=C1Nc2ccc(C=Cc3cccc(Cl)c3)cc2C1=O,7.296539306640625,4.870826721191406,6.083683013916016
O=C(O)c1cc(-c2ccc(CO)cc2)nc2ccccc12,5.687917709350586,4.8922882080078125,5.290102958679199
CC(=O)c1c(C)c2cnc(Oc3ccc(NC(=O)c4cnc(O)c5ccccc45)cc3)nc2n(CCC#N)c1=O,5.077001094818115,6.920563697814941,5.998782396316528
CCC=CC(=O)Nc1ccc(=O)n(Cc2ccccc2Cl)c1,5.318816661834717,4.528628349304199,4.923722505569458
CCCn1c(=O)c2ccc(C(=O)NCCCO)cc2n(CCC)c1=O,5.073403835296631,7.233522415161133,6.153463125228882
O=C(C=Cc1cccc(Br)c1)NN=Cc1cccc(O)c1O,5.862135410308838,4.703259468078613,5.282697439193726
Cc1cc2c(cc1CC(=O)NC1CCCCC1)OCCO2,4.653848648071289,5.203286170959473,4.928567409515381
COc1cc2c(cc1OC)-c1[nH]nc(C)c1C2,5.041290283203125,5.1163716316223145,5.07883095741272
CC=C1OC2CCC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(CO)O1,8.264293670654297,5.36314582824707,6.813719749450684
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,5.088475227355957,6.576230049133301,5.832352638244629
O=C(Cc1ccncc1)Nc1ccccc1C(=O)O,4.91449499130249,5.460503101348877,5.187499046325684
Clc1ccc(C=C2CCCN=C2c2cccnc2)cc1,5.68181848526001,4.811843395233154,5.246830940246582
NC(=O)C1CCCN1C(=O)COc1ccc(Cl)cc1C(=O)C1CC1,4.7589850425720215,5.626331806182861,5.192658424377441
O=C(C=Cc1ccco1)Nc1ccc(F)cc1Cl,6.273383140563965,4.435163497924805,5.354273319244385
O=c1ccoc2ccc(OCc3ccc(Cl)c(Cl)c3)cc12,7.538025856018066,3.6980550289154053,5.618040442466736
CC(C)(C)c1nnc2sc(SCc3cccc(Cl)c3)nn2c1=O,7.216570854187012,5.121428489685059,6.168999671936035
O=C1c2ccccc2-c2nnc(-c3ccc(Cl)cc3)cc21,6.277105331420898,5.43563985824585,5.856372594833374
CC1=NN(c2ccc(C#N)c(Cl)c2)C(C)=C1C#N,6.189620971679688,6.042996883392334,6.116308927536011
O=C(C=Cc1cccc(Br)c1)c1ccccc1,5.533835411071777,3.927964210510254,4.730899810791016
Fc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,7.334211349487305,5.689570903778076,6.51189112663269
CNc1cccc(-c2csc(NN=C3CCCCC3)n2)c1,6.54449462890625,5.368063449859619,5.956279039382935
COc1cc(C=Cc2c(C(=O)OC(C)C)noc2C)ccc1OCC#N,4.574079513549805,5.076913833618164,4.825496673583984
O=C(COc1ccccc1C(=O)NN=CC1C(=O)Oc2ccccc2C1=O)NC1CC1,4.9410600662231445,7.028605937957764,5.984833002090454
CNc1nc(-c2cc(OCc3ccccc3)co2)nc2ccccc12,5.62404203414917,5.4989800453186035,5.561511039733887
CCC(=O)Nc1cc(N=C2C(=O)Nc3ccc(F)cc32)cc(C(=O)O)c1,5.102892875671387,5.932474136352539,5.517683506011963
CC(=O)Nc1ccc(C2CCC(c3ccc(C#N)cc3)=NN2)cc1,6.135982513427734,5.1221394538879395,5.629060983657837
Cc1ccc(-n2cnc(C(=O)N3CCC(CCc4cccc(F)c4)CC3)c2)cc1,5.144988536834717,6.342740058898926,5.743864297866821
Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,8.104912757873535,5.34415864944458,6.724535703659058
Cc1cc(=O)oc2cc(OCc3ccc(F)c(F)c3)ccc12,7.684662818908691,4.1655592918396,5.9251110553741455
C#CCOC(=O)C=Cc1cccc(N(C)C)c1,6.914714813232422,4.088084697723389,5.501399755477905
N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,6.867839813232422,5.656622886657715,6.262231349945068
Clc1ccc(C=C2CCOCC2=O)c(Cl)c1,6.305295944213867,3.736623764038086,5.020959854125977
CC(C)C(=O)N1CCCC1C(=O)c1ccc(OCCCCCC#N)cc1,5.270508289337158,6.350015163421631,5.8102617263793945
Cn1nc(-c2ccccc2)nc2cc(-c3ccoc3)ncc12,,,
O=C1CCCc2c1oc1ccc(OCc3ccccc3)cc21,6.208486557006836,5.03595495223999,5.622220754623413
N#Cc1c2c(c(N)n3c1nc1ccccc13)CCCC2,2.7675726413726807,5.218506336212158,3.9930394887924194
CCC(=O)c1ccc(OCc2cc(C)no2)cc1,6.834347248077393,4.9182963371276855,5.876321792602539
CC(=O)NC1CCN(c2cc3oc(=O)c4c(c3cc2Cl)CCCC4)C1,4.63207483291626,5.129411220550537,4.880743026733398
CC(C)CCOc1ccc(C2=NN(CCCCOc3cccnc3)C(=O)CC2)cc1,6.712920188903809,6.081954002380371,6.39743709564209
CCOC(=O)c1cn(-c2ccc(OC)cc2)c2cc(-c3ccccc3)ccc2c1=O,5.799633502960205,5.51429557800293,5.656964540481567
COc1cccc(CNC(=O)Cn2cc(C3=CCCCC3)nn2)c1,4.191541194915772,5.131612300872803,4.661576747894287
COc1ccc(C(=O)C=Cc2ccc(C)cc2)c(O)c1,5.870594024658203,4.649042129516602,5.259818077087402
Cc1cc(C)cc(NC(=O)COc2ccccc2C=NO)c1,4.457949161529541,4.219101428985596,4.338525295257568
O=C1c2ccccc2-c2nnc(-c3ccc(F)cc3)cc21,6.205568313598633,5.582317352294922,5.893942832946777
CN(C)c1ccc(C=CC=C2CN3CCC2C3)cc1,5.437277317047119,5.1147780418396,5.276027679443359
COc1ccccc1C=C1Oc2cc(OCCCCNc3c4c(nc5ccccc35)CCCC4)ccc2C1=O,5.365042209625244,6.683916091918945,6.024479150772095
Cc1c(O)ccc2c1CCC2=NNC(=O)Cc1cccc2ccccc12,5.685196876525879,6.055093765258789,5.870145320892334
O=C1Nc2ccccc2C1=Cc1ccc[nH]1,6.222888469696045,4.685446262359619,5.454167366027832
CC(=O)N1N=C(c2ccccc2O)CC1c1ccc(Cl)cc1,5.893974304199219,6.9999823570251465,6.446978330612183
Oc1ccc(-c2csc(NN=Cc3ccc(F)cc3)n2)c(O)c1,4.745965003967285,5.451034069061279,5.098499536514282
Cc1c(O)c([N+](=O)[O-])cc2c1CC(C1=C(c3cccc(Cl)c3)CCO2)C(C)=O,,,
CN(C)c1ccc(N=Nc2ccc(O)c3ncccc23)cc1,4.210999011993408,5.213900089263916,4.712449550628662
Nc1c(C(=O)Nc2ccc(C(=O)NC(CCCNC(=O)O)C(=O)O)cc2)oc2ccccc12,4.205662727355957,6.23291540145874,5.219289064407349
CC(=O)N(Cc1ccco1)c1cc2c(cc1Cl)NC(=O)CO2,4.401702880859375,5.115440368652344,4.758571624755859
CC(=O)N=C1C(=O)N(c2ccccc2)N(C)C1C,4.532503128051758,5.947812557220459,5.240157842636108
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4c(c3)OCO4)csc12,4.705104351043701,6.441901206970215,5.573502779006958
CN(C)c1ccc(C=C2C=C(c3ccccc3O)CCC2=O)cc1,6.734079360961914,5.111698150634766,5.92288875579834
CCc1ccc(OCc2cccc(C(N)=O)c2)cc1,6.454455375671387,5.060708522796631,5.757581949234009
CC(c1ccccc1)N1C(=O)OC(Cc2ccccc2)(c2nccs2)C1=O,4.8803911209106445,6.409704208374023,5.645047664642334
CCOC(=O)C1=C(C)N=c2[nH]c3cc(Cl)ccc3c(=O)s21,,,
CC(=O)N(c1ccccc1)C1CC(C)(C)Oc2cc(F)ccc21,4.666600704193115,5.469937801361084,5.0682692527771
Fc1ccc(-c2csc(NN=Cc3ccc4ncccc4c3)n2)cc1,5.736446857452393,5.401797771453857,5.569122314453125
O=C1NC(=O)c2cc(Sc3ccc(F)cc3)ccc21,6.654132843017578,6.046512126922607,6.350322484970093
COc1ccc(-c2csc(NN=Cc3ccccc3)n2)cc1,4.659451961517334,4.8144755363464355,4.736963748931885
Cc1ccccc1Cn1cc(C=Cc2cccc(Cl)c2)nn1,4.956621646881104,5.595024108886719,5.275822877883911
Clc1cc2c(C3CC(c4ccccc4)=NN3)coc2cc1Cl,7.288844108581543,6.90606164932251,7.097452878952026
Cc1cccc(C2CCCc3c(C#N)nn(C)c3-c3ccc(F)cc3)C2)c1,,,
O=C1NC(=O)N(c2ccccn2)C(=O)C1=Cc1ccc(O)cc1,4.992931842803955,5.298868656158447,5.145900249481201
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,4.647493362426758,5.797753810882568,5.222623586654663
CCCC1CCc2c(sc(NC(=O)c3ccccc3)c2C#N)C1,4.837220191955566,6.185590744018555,5.5114054679870605
N#Cc1cccc(C2=Nc3ccc(C#Cc4ccccc4)cc3NC(=O)C2)c1,6.677953243255615,4.953655242919922,5.8158042430877686
CC(C)Oc1ccc2ccccc2c1C(=O)NC1CCCC1,4.393748283386231,5.324850559234619,4.859299421310425
COc1ccc2c(c1)OC(=O)CC2=CNc1ncc(Cl)cc1Cl,5.5265398025512695,5.581754207611084,5.554147005081177
Cc1ccc(-c2csc(NN=C3CCCC(C)C3)n2)cc1,6.010031700134277,5.504136562347412,5.757084131240845
N#Cc1cc(Cl)c(OCc2cccc(C#N)c2)c(Cl)c1,7.176633834838867,3.8861491680145264,5.531391501426697
Fc1ccc(-c2csc(NN=Cc3ccc(-c4ccccc4)o3)n2)cc1,5.508481979370117,5.5639142990112305,5.536198139190674
O=c1cc(-c2ccccc2)oc2cc(OCC3CCCCC3)ccc12,5.084160804748535,5.347178936004639,5.215669870376587
Cc1cc2[nH]c3c(c2cc1C)CCCC3,5.757172584533691,6.881533622741699,6.319353103637695
Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)O)cc3)n2)s1,6.467678070068359,5.730265140533447,6.098971605300903
Oc1c2c(c(O)n1-c1ccccc1)C1C=CC2C1,6.866780281066895,6.704732894897461,6.785756587982178
CCOC(=O)c1cc2c(c(OCC)c1)OCO2,4.496513366699219,4.657013416290283,4.576763391494751
COc1cc(=O)oc2cc(OCc3ccccc3)ccc12,6.679839611053467,5.391515254974365,6.035677433013916
Oc1occ2ccc(OCCOc3ccc(Br)cc3)cc12,7.837296485900879,4.137167453765869,5.987231969833374
CC(c1ccccc1)N1C(=O)OC(C)(C)C1=O,4.898379325866699,6.829805374145508,5.8640923500061035
N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,6.8678388595581055,5.6566338539123535,6.2622363567352295
c1ccc(-c2cc(-c3ccccc3)c(-n3ccnc3)s2)cc1,4.470048427581787,4.789027690887451,4.629538059234619
COc1cccc(C=NNc2cc(N3CCCC3)nc(-c3ccccc3O)n2)c1,4.807015419006348,5.239198684692383,5.023107051849365
O=C(COc1cccnc1)Nc1ncc(C2CCCC2)s1,7.038452625274658,5.399560928344727,6.219006776809692
COc1ccc(-c2nc(-c3ccccc3)no2)cc1,5.721732139587402,5.284008026123047,5.502870082855225
COc1ccc(C(=O)ON=C(C)c2ccc(F)cc2)cc1OC,5.233580589294434,5.153960704803467,5.19377064704895
O=C(CCN1C(=O)COc2ccccc21)NC1CCCC1,5.601226329803467,4.99669885635376,5.298962593078613
O=C(NCCCO)c1ccc(Cl)cc1,5.00602388381958,4.36876916885376,4.68739652633667
Cc1ccsc1C(=O)NN=Cc1ccc(O)c(O)c1,4.47505521774292,5.843629837036133,5.159342527389526
Fc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,8.254764556884766,6.992987632751465,7.623876094818115
COc1cc(C=CC(=O)O)ccc1OCc1ccc(Cl)cc1Cl,6.03062629699707,3.7131781578063965,4.871902227401733
CC(=O)Nc1ccc2oc(C=Cc3ccc(OCC(=O)O)cc3)nc2c1,5.335244178771973,4.684018135070801,5.009631156921387
Cc1cc(-c2csc(NN=C3CCCCC3)n2)nc(C)n1,7.599748611450195,5.165750980377197,6.382749795913696
O=c1ccoc2ccc(OCCCN3CCC(Cc4ccccc4)CC3)cc12,5.057881832122803,5.570417881011963,5.314149856567383
CCOCCn1cc(C=C2C(=O)ON=C2C)c2ccccc21,6.392521858215332,5.887307167053223,6.139914512634277
O=C1CC(=O)C(=O)c2ccccc21,5.127601146697998,6.008968353271484,5.568284749984741
