SMILES,_5HT2A_pXC50,D2R_pXC50,D2R__5HT2A_pXC50
CN(C)Cc1nc(O)c2sc3ccc(C(F)(F)F)cc3c2n1,4.5838470458984375,6.071218967437744,5.327533006668091
Cc1cc(C)c(-c2ccc(C(=O)N3CCN(c4ccc5ccccc5c4)CC3)cc2)c(C)c1,6.408069610595703,5.036587715148926,5.7223286628723145
c1ccc2c(c1)Cc1ccccc1C1CCN(CC3CC3)CC1,,,
COc1cc(CC(C)N)c(OC)cc1I,7.546838283538818,6.43217134475708,6.989504814147949
NC(=O)c1ccccc1OCC(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1,6.187915802001953,7.07001256942749,6.628964185714722
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)ccc2Cl)CC1,7.188981533050537,6.979630947113037,7.084306240081787
Cn1nccc1-c1cc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)ccc1OCCN1CCCCC1,8.596866607666016,7.107252597808838,7.852059602737427
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,8.660513877868652,8.344566345214844,8.502540111541748
COc1cccc(-c2cn(Cc3c(F)cccc3Cl)c3ncnc(N)c23)c1,6.111259937286377,6.111641883850098,6.111450910568237
COc1ccc(Nc2ncccc2C(F)(F)F)cc1N1CCN(C)CC1,6.564389228820801,7.200650215148926,6.882519721984863
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2c(c1)OCCCO2,8.035284042358398,7.823846817016602,7.9295654296875
Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCC1,9.326360702514648,6.907782077789307,8.117071390151978
c1ccc(-c2cccc3c2C2CCN(CCCC4CCCCC4)CC2)cc1,,,
O=C(NCCN1CCN(c2ccccn2)CC1)c1cc(-c2ccccc2)cc2ccc(O)nc12,6.198860168457031,6.72855281829834,6.4637064933776855
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,6.872808933258057,6.90476655960083,6.888787746429443
Clc1cccc(CCN2CCN(c3cccc4c(Cl)c[nH]c34)CC2)c1Cl,7.665243148803711,8.05203914642334,7.858641147613525
COc1ccc(NCCNCCOc2ccccc2OC)nn1,6.6753926277160645,6.9108195304870605,6.7931060791015625
CCCC1CCN(CCC(=O)c2ccc(Br)cc2)C1,6.539746284484863,6.606665134429932,6.5732057094573975
O=C(NC1CCN(Cc2ccoc2)CC1)c1ccc(-c2cccc(F)c2)cc1,6.565071105957031,6.284518718719482,6.424794912338257
CC(C)NC1=NNC(=O)C1=Cc1cc2ccccc2[nH]1,6.339133739471436,5.238229274749756,5.788681507110596
O=C1CC(c2ccccc2)CC(=O)N1CCN1CCN(c2cc(Cl)cc(Cl)c2)CC1,6.449958801269531,6.592453956604004,6.521206378936768
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4=C3C(c3ccc(N(C)CC(=O)Nc4ccc(F)cc4)cc3)CC21C,6.713729381561279,6.679163455963135,6.696446418762207
O=C(NCC1CCN(CC2COc3ccccc3O2)CC1)c1ccc(-c2ccccc2)cc1,6.3806328773498535,6.666330337524414,6.523481607437134
CN1CCc2cc(F)cc3c2C1Cc1ccc(O)c(O)c1-3,8.128897666931152,8.287187576293945,8.208042621612549
Oc1[nH]c2ccccc2c1CCCCCN1CCN(c2cccc3c2OCCC3)CC1,7.77949333190918,8.632370948791504,8.205932140350342
CNCc1cc(C(=O)N2CCC(N3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1Oc1ccccc1,6.438799858093262,6.0380048751831055,6.238402366638184
CN1CCC(c2c3ccccc3c(O)c3ccccc23)CC1,7.417841911315918,6.551274299621582,6.98455810546875
CCCN(CCC)C1CCc2cc(F)c3c(c2C1)CC(C)(C)CC3=O,6.850756168365479,6.331796169281006,6.591276168823242
NCCc1c[nH]c2ccc(O)cc12,6.788872241973877,7.165433406829834,6.9771528244018555
Cc1cc2c(cc1-c1cccnc1)N(C(=O)c1ccc(F)cc1F)CC2,6.9501953125,5.899365425109863,6.424780368804932
N#Cc1c(N)nc(SCc2ccc(F)cc2)c(C#N)c1-c1ccc2c(c1)OCCO2,4.504858016967773,5.959507465362549,5.232182741165161
Cc1nc(C(=O)CCC2CCN(CCc3ccc(F)cc3)CC2)c(C)n1-c1ccccc1,7.987314701080322,6.255692481994629,7.121503591537476
COc1ccc(Nc2c(C)cnc3cc(C(=O)NCC4CCCN4C)c(O)cc23)c(Cl)c1,6.883613586425781,6.372148513793945,6.627881050109863
CCCN1CCC(COc2nsnc2N2CCN(C)CC2)CC1,6.001354217529297,6.084178924560547,6.042766571044922
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,6.327394485473633,5.299643039703369,5.813518762588501
O=C1CC(C(=O)N2CCC3(CC2)CN(C2CCCCC2)CC3)c2ccccc2N1,7.4039130210876465,5.49800443649292,6.450958728790283
O=S(=O)(c1ccc2ccccc2c1)N1CCC(c2nc(-c3ccccc3)no2)CC1,6.414392948150635,5.754373073577881,6.084383010864258
CN1CCC2(CC1)Oc1ccc(F)cc1C1CC(c3ccc(F)cc3)=NN12,8.271259307861328,7.3942999839782715,7.8327796459198
Cc1ccc(OCCNC2CCc3cc(Br)c(O)cc3C2)cc1,7.818717956542969,6.697319030761719,7.258018493652344
O=C(c1cccc2c1CCCC2)N1CCC(N2CCN(c3cc(Cl)ccc3Cl)CC2)CC1,6.579455375671387,6.5516438484191895,6.565549612045288
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1,9.0265474319458,7.907225608825684,8.466886520385742
O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,9.421813011169434,6.484495162963867,7.95315408706665
CCOc1ccccc1N1CCN(Cc2ccc(CN3C(=O)c4cccc5cccc(c45)C3=O)cc2)CC1,6.195493698120117,6.81539249420166,6.505443096160889
O=C1NC(=O)C(c2cn(CCCN3CCN(c4cccc5nc(C(F)(F)F)oc45)CC3)c3ccccc23)C1=O,6.735942363739014,6.307112216949463,6.521527290344238
CC(N)Cc1c2ccoc2c(I)c2ccoc12,8.718311309814453,5.61005973815918,7.164185523986816
O=S(=O)(c1ccccc1)c1cn(C2CCNC2)c2ncccc12,5.644113063812256,5.838515758514404,5.74131441116333
Cc1c(OCCN2CCCC2)nc2ccc(Cl)cn12,6.658487319946289,6.918295860290527,6.788391590118408
CCN1CC(C(=O)NC)C2c3cccc4[nH]cc(c34)CC21,7.295909881591797,7.855807304382324,7.5758585929870605
C/C(=C1\CCO-2=CC(C(=O)O)N3CCC(N4CCCCC4)CC3)CC1)c1csc(Br)c1,,,
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(C=Cc3cc(Br)ccc3OC)[nH]2)CC1,6.872910976409912,7.163437843322754,7.018174409866333
Cc1nn(C2CCN(Cc3ccc4ccoc4c3)CC2)c(C)c1Cl,6.723196506500244,6.827714920043945,6.775455713272095
O=C(c1ccncc1)C1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,5.569652557373047,7.025700092315674,6.29767632484436
Cc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc(C)cc2)CC1,6.286857604980469,6.304443836212158,6.2956507205963135
Cc1cc(C)c2c(N)c(C(=O)NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)sc2n1,6.870471477508545,7.444845199584961,7.157658338546753
FCCOc1ccccc1OC1CCN(c2ncnc3ccc(-c4ccc5[nH]ccc5c4)cc23)CC1,6.017138481140137,7.039387226104736,6.5282628536224365
N#CN1CCC(COc2nc(-c3ccncc3)nc3ccccc23)CC1,5.082851886749268,5.397058963775635,5.239955425262451
OC1CCN(C2CCC(c3ccc(F)cc3)CC2)CC1,6.437018871307373,5.1135711669921875,5.77529501914978
CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3Cc4c(cc5c[nH]c6c5c4C=CC6)N(C)C3)(C(C)C)C(=O)N12,7.61534309387207,8.831802368164062,8.223572731018066
CC1CCC(C(=O)O)N1,2.317150115966797,4.824941635131836,3.5710458755493164
COc1cc2c(cc1OC)C1=NOC(CN3CCN(c4nsc5ccccc45)CC3)C1CO2,5.934309959411621,6.525243759155273,6.229776859283447
CN(C)CCOc1ccc(Cl)cc1CSc1nc2ccccc2s1,6.825714111328125,5.9625654220581055,6.394139766693115
Cc1nccn1-c1cc(F)cc(N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,6.771326541900635,5.863593101501465,6.31745982170105
Fc1ccc(N2CCN(CCC=Cc3ccccc3)CC2)cc1,6.991704940795898,6.761961936950684,6.876833438873291
CN1CCc2c(sc3ncn(CCN4CCN(c5ccc6cc(Cl)ccc6c5)CC4)c(=O)c23)C1,7.5821638107299805,7.575143337249756,7.578653573989868
CCN1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,7.183825492858887,6.757297515869141,6.970561504364014
CC1=CSC2=NC(=CC(C)CSc3nnnn3-c3ccccc3)CC(=O)N12,5.142938137054443,6.068790912628174,5.605864524841309
Cc1nc(O)c2cc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)ccc2n1,4.464323997497559,7.247756004333496,5.856040000915527
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)cncc21,7.549646377563477,6.022385120391846,6.786015748977661
O=C1CCc2cc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)ccc2N1,8.01471996307373,8.626524925231934,8.320622444152832
O=C(CCCCN1C2CCC1c1cc(F)cc(F)c12)c1ccc(F)cc1,7.6456298828125,6.926935195922852,7.286282539367676
COc1ccc2c(c1)OCC(CNC(=O)CCCCCCC(C)C)C2OC(=O)c1c[nH]c2ccccc12,6.855758666992188,6.505491733551025,6.6806252002716064
CCNC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)CN)ccc2c1,6.500890254974365,6.380910873413086,6.440900564193726
Fc1ccc(-n2cc(CCCCN3CCN(c4ccccc4)CC3)nn2)c(F)c1,7.332390785217285,7.151786804199219,7.242088794708252
Cc1cccn2cc(C(=O)NC3CCCC3)nc12,6.21600341796875,6.2241692543029785,6.220086336135864
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,6.815615653991699,7.026393413543701,6.9210045337677
Nc1cc(Br)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3,8.18851089477539,7.866005897521973,8.027258396148682
CN(C)CCC1=C2Cc3ccccc3C(F)(F)F,,,
COc1cccc(N2CCN(Cc3ccc4c(c3)ncn4C)CC2)c1,6.345686435699463,6.308233737945557,6.32696008682251
NCCCSc1cncc(C=Cc2ccncc2)c1,6.213009834289551,4.7572855949401855,5.485147714614868
O=S(=O)(c1ccc(-c2ccccc2)s1)c1ccc(Br)s1,6.967377662658691,5.047045707702637,6.007211685180664
N#Cc1ccnc(C#Cc2cccc(F)c2)c1N,5.20092248916626,5.340542316436768,5.270732402801514
CC1NC(N)=Nc2ccc(Cl)c(Cl)c21,6.872568130493164,8.231038093566895,7.551803112030029
O=C(c1ccc2c(c1)OCCO2)N1CCN(CCn2cccn2)CC1,6.23284912109375,5.266925811767578,5.749887466430664
CN1CCN(C2=Nc3ccccc3Nc3ccc(F)cc32)CC1,8.33213996887207,6.654917240142822,7.493528604507446
COC(=O)c1ccc2c(c1)C(O)c1ccccc1-2,6.03622579574585,5.1464762687683105,5.59135103225708
CNCCc1c[nH]c2cc(F)c(OS(=O)(=O)c3ccccc3F)cc12,7.675026416778564,6.101712703704834,6.888369560241699
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,7.122460842132568,7.078269004821777,7.100364923477173
Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCCC1,9.326360702514648,6.907782077789307,8.117071390151978
COc1ccc(-c2cc(C(F)(F)F)n3ncc(C(=O)NCCN4CCN(c5ccccc5OC)CC4)c3n2)cc1,6.892930507659912,6.526048183441162,6.709489345550537
COc1ccc(C2CC(c3ccc(F)cc3)=NN2C(=O)OC(C)C)cc1OC,5.781869888305664,6.245363235473633,6.013616561889648
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.932706832885742,8.820858001708984,8.876782417297363
Cc1ccc(-n2nc(C)c3c2CCCC3NC(=O)c2ccc3c(c2)OCO3)cc1,6.342250823974609,6.098639965057373,6.220445394515991
Fc1ccc(CNC(=S)NCC2CCCCN2C2CCC(F)(F)C2)c(F)c1,5.774611949920654,5.226887226104736,5.500749588012695
O=S(=O)(c1ccc(-c2csc(N3CCC(c4ncccn4)CC3)n2)cc1)N1CCNCC1CNC1,,,
Cc1ccc(S(=O)(=O)NCCCN2CCN(c3noc4ccccc34)CC2)cc1,6.985182762145996,6.404909610748291,6.6950461864471436
CFc1cccc(C(F)(F)F)c1CN1CCN(CC(=O)N2c3ccccc3C(N)=O)CC2(C)C)CC1,,,
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccc(-c3cccc(F)c3)cc2)CC1,6.560365676879883,7.292891502380371,6.926628589630127
COc1cccc(C(=O)NC2CCC(Nc3nc4ccccc4o3)CC2)c1,5.9193525314331055,6.937586784362793,6.428469657897949
O=P(O)(O)CCN1CCN(c2nc(-c3ccccc3)cs2)CC1,5.396806240081787,6.257632732391357,5.827219486236572
COc1ccccc1N1CCN(CC(O)c2ccc3c(c2)CCC3)CC1,6.165220260620117,6.873058319091797,6.519139289855957
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.725061416625977,7.742376327514648,7.7337188720703125
Nc1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1,5.177200794219971,6.547181606292725,5.862191200256348
COc1ccc(S(=O)(=O)N2CCC(CCN3CCC(c4nsc5ccccc45)CC3)(c3ccc(F)cc3)CC2)cc1,8.346288681030273,7.242311954498291,7.794300317764282
Oc1[nH]cc2c(Cc3ccc(Cl)cc3)cccc12,6.900821685791016,7.180288791656494,7.040555238723755
Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,6.815615653991699,7.026393413543701,6.9210045337677
CCCCC(C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,6.45360279083252,7.165737152099609,6.8096699714660645
CCN1CCN(CCOc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)c2Cl)CC1,7.452902793884277,7.668519973754883,7.56071138381958
CC(C)Cc1cc(Cl)ccc1NC(=O)N(C)CC1NCCc2c1cc1cccc21,6.7965168952941895,7.092919826507568,6.944718360900879
CN1CCN(C2=Cn3cccc3Sc3ccc(Cl)cc32)CC1,9.119335174560549,8.414504051208496,8.766919612884521
CC(C)C1CNC(=O)c2cc3cc(Cl)ccc3oc2=O1,,,
NC(N)=NCCCC1NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2CCCN2C1=O,5.937902450561523,7.427057266235352,6.6824798583984375
CCCCCCCCCCC(C)Oc1ccc(N=S(C)(=O)O)cc1,6.361020088195801,7.32676362991333,6.843891859054565
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cc(F)c(F)cc45)CC3)cc12,8.343775749206543,8.48139476776123,8.412585258483887
COc1ccc(OC)c(NC(=O)c2ccccc2COc2ccccc2)c1,6.254800796508789,5.4864044189453125,5.870602607727051
CCc1nc(CCC2CCCCN2C)c(CC)n1-c1ccc(OC)c(S(N)(=O)=O)c1,6.196572780609131,7.518548965454102,6.857560873031616
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,6.877572059631348,6.2385454177856445,6.558058738708496
O=c1sc2ccccc2n1CCCN1CCN(c2ccccn2)CC1,6.286375999450684,6.527557849884033,6.406966924667358
Cn1nc(C(F)(F)F)c2c1CCN(CC(=O)N1CCN(c3ccc(F)cc3)CC1)C2,6.674773693084717,5.715583801269531,6.195178747177124
Cc1ccc(CCCC(C)N)c2ccccc12,6.7709808349609375,5.331762313842773,6.0513715744018555
Cc1nc(CN(C)C(=O)C23CC4CC(CC(C4)C2)C3)c(-c2ccc(F)cc2)n1CC(N)=O,6.985575675964356,6.149176597595215,6.567376136779785
c1ccc(N2CCC(Cc3noc4ccccc34)CC2)nc1,5.71800422668457,5.6171040534973145,5.667554140090942
CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,6.791325092315674,6.1454620361328125,6.468393564224243
COc1ccc(-c2cc3c(ccn3C)c(C#N)c2OC)cc1OC,5.195450782775879,5.6162333488464355,5.405842065811157
O=C1NCC2(CCN(CCC3CCC(F)C3)CC2)O1,5.619959354400635,4.741230487823486,5.1805949211120605
O=S(=O)(c1ccccc1)c1nc2ccc(Br)cc2[nH]1,7.267603874206543,6.221549987792969,6.744576930999756
O=C1CC(c2ccc(F)cc2F)c2cn3c4c(cc(F)c(F)c5c3n2)N1,,,
CC(C)(C)c1cc(CCNCCc2ccccc2)cc(C(C)(C)C)c1O,7.700214862823486,6.447537899017334,7.07387638092041
CC1CN2CCc3cc(F)ccc3C2CC1(C)C,7.868104934692383,6.388116836547852,7.128110885620117
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,7.939160346984863,7.674981594085693,7.807070970535278
CN(CCOc1ccccc1Br)CCc1ccccn1,8.349946975708008,6.017707347869873,7.18382716178894
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,8.333948135375977,8.2858247756958,8.309886455535889
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,8.655233383178711,7.349043846130371,8.002138614654541
O=S(=O)(c1ccccc1)N1CCC(CCc2ccc(F)cc2F)CC1,7.882325172424316,7.356162071228027,7.619243621826172
Cn1nccc1-c1cc(NC(=O)Nc2ccc(F)cc2)ccc1OCCN1CCCCC1,9.119318008422852,7.158140182495117,8.138729095458984
O=S(=O)(c1ccc2c(c1)CCCC2NCCO)N1CCC(Oc2ccccc2)CC1,5.829444408416748,5.9819135665893555,5.905678987503052
CCC1(C)Cc2c(ccc(O)c2C)NC1=NC(=O)CC(C)(C)C,7.870525360107422,6.300104141235352,7.085314750671387
O=S(=O)(c1cn(C2CCCNC2)c2ncccc12)C(F)(F)F,6.5598464012146,6.818649768829346,6.689248085021973
COc1ccc(-c2ccc(C(=O)Nc3nc(C)cs3)cc2)cc1OC,4.772018432617188,5.4964985847473145,5.134258508682251
Oc1ccccc1SCCN1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1,6.2376813888549805,6.849399089813232,6.5435402393341064
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(F)cc1,8.93174934387207,7.640198707580566,8.285974025726318
NNC(=O)c1cc2c(cn1)[nH]c1ccccc12,6.400772571563721,5.954968452453613,6.177870512008667
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1,6.773375511169434,5.650321006774902,6.211848258972168
O=S(=O)(Nc1ccc2[nH]cc(CCN3CCCC3)c2c1)c1ccc(Br)c(Cl)c1,6.9969353675842285,7.281809329986572,7.1393723487854
CC(C)N(CCN1CCN(c2cccc3c2OCCO3)CC1)Cc1c[nH]c2ccccc12,7.439908981323242,7.1334943771362305,7.286701679229736
O=S(=O)(Nc1ccc2c(c1)C(=NO)c1ccccc1-2)c1ccccc1,5.657163143157959,6.608210563659668,6.1326868534088135
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,8.284978866577148,8.028115272521973,8.15654706954956
N#Cc1ccc(COc2ccc(CCCN3CCN(c4nsc5ccccc45)CC3)cc2OCCF)cc1,7.4512834548950195,6.993988990783691,7.2226362228393555
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cnn(C)c4)cc32)CC1,7.68663215637207,8.523214340209961,8.104923248291016
Fc1ccc(-c2cc(C3CNCCO3)on2)c(F)c1,6.635627269744873,5.783812999725342,6.209720134735107
Cc1ccccc1N1CCN(CCCCNS(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1,6.762490272521973,6.761681079864502,6.762085676193237
Oc1[nH]cc2cc(F)c(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,8.51955795288086,7.94862174987793,8.234089851379395
COc1cccc(S(=O)(=O)NCC(O)CN2CCN(c3cccc(Cl)c3)CC2)c1,5.807600975036621,5.977766513824463,5.892683744430542
Cn1cc(C2=C(c3cccc(Br)c3)C(=O)NC2=O)c2ccccc21,6.339542388916016,5.663894176483154,6.001718282699585
CC(C)COc1cccc(CN2CCN(CCCNC(=O)c3cccnc3)CC2)c1,5.980658054351807,5.826797008514404,5.9037275314331055
COc1ccc(S(=O)(=O)NCc2ccccc2)c2ccccc12,6.67557430267334,7.08804178237915,6.881808042526245
Nc1ccccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,8.982452392578125,7.28077507019043,8.131613731384277
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCCN2C(=O)c3cccc4cccc(c34)C2=O)C1,6.318326950073242,7.1546478271484375,6.73648738861084
O=C(c1nc2ccccc2c(-c2ccccc2)c1CCN1CCN(c2cccc(C(F)(F)F)n2)CC1)N1CCCC1,6.60476541519165,6.099941253662109,6.35235333442688
Cn1cccc1C1CCN(CCCNC(=O)c2cnc(Br)s2)CC1,6.81890344619751,6.416755676269531,6.6178295612335205
Cc1ccc2c(c1)C(N1CCN(C)CC1)=NCC2C1CCCN1CCN(C)CC1,,,
CCOC(=O)c1ccc(CCN2CCN(c3cccc4nc(Cc5ccc(C)cc5)[nH]c34)CC2)cc1,7.392208576202393,7.242746353149414,7.317477464675903
Cc1nc2sc(C(=O)NCCCN3CCN(c4ccccn4)CC3)c(N)c2c(C)c1Cl,6.464297294616699,6.462761878967285,6.463529586791992
c1ccc(-c2ccc(CCN3CCCC3)cc2)cc1,7.511181831359863,6.352807998657227,6.931994915008545
CC(C)(C)NCc1cccc2c1OCCC2NC,6.448942184448242,6.688412666320801,6.5686774253845215
O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CC1,7.56664514541626,6.839885711669922,7.203265428543091
CC(C)NC(=S)N1CCC(Cn2c(O)nc3cc(Cl)c(C(F)(F)F)cc32)CC1,6.442974090576172,6.86634635925293,6.654660224914551
CC1CNCCN1Cc1cc2cc(NC(=O)C(=O)c3c(Cl)cccc3Cl)ccc2[nH]1,6.642756938934326,5.517239093780518,6.079998016357422
Cc1nnc(SCC2CCN(C)C2)c2c1ncn2C,4.94464111328125,5.676833629608154,5.310737371444702
O=S(=O)(NC1CCC(N2CCC(c3ccc(F)cc3)CC2)CC1)c1ccc2ccccc2c1,7.574380397796631,6.939190864562988,7.25678563117981
CCS(=O)(=O)c1ccc2c(c1)c(CCN1CC=C(c3c[nH]c4ccccc34)CC1)cn2C,7.592094898223877,7.380007743835449,7.486051321029663
O=C(NCCc1ccc(Cl)cc1Cl)C1CCCN1C(=O)C1CCC(O)CN1,5.6518731117248535,6.765805721282959,6.208839416503906
CC(=O)c1cccc(NC(=O)Nc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2)c1,7.558389663696289,7.52439546585083,7.54139256477356
CCCN1CCC(COc2nsc3cccc(Cl)c23)CC1,6.628073215484619,6.464831352233887,6.546452283859253
CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1,9.23203468322754,8.05771255493164,8.64487361907959
CC1(CCN)CN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)C1,7.347170352935791,5.746588706970215,6.546879529953003
COc1ccc2c(C3=CCN4CCC3CC4)c[nH]c2c1,6.73487663269043,7.35379695892334,7.044336795806885
NCCc1c[nH]c2ccc(O)cc12,6.788872241973877,7.165433406829834,6.9771528244018555
COc1ccccc1NC(=O)c1ccc(CSc2nnc(C)n2N)cc1,6.085110664367676,6.457313537597656,6.271212100982666
CC(C)CN1CCN(c2nccc(C(F)(F)F)n2)CC1,6.096426963806152,6.806520462036133,6.451473712921143
c1ccc(CSc2ncc(CN3CCC(n4cnc5ccccc54)CC3)cn2)cc1,5.309030532836914,6.015415191650391,5.662222862243652
Cc1ccc(C=CC(=O)c2ccccc2F)o1,6.507330894470215,4.934003829956055,5.720667362213135
O=C1C(=O)C(NCCCc2ccc(Oc3ccc(Cl)cc3)cc2)C1=Nc1ccncc1,5.67967700958252,5.13389778137207,5.406787395477295
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,8.660513877868652,8.344566345214844,8.502540111541748
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,6.327394485473633,5.299643039703369,5.813518762588501
CN1CCN(C2Cn3cccc3Sc3ccc(F)cc32)CC1,8.428707122802734,8.455343246459961,8.442025184631348
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,7.454831123352051,7.314965724945068,7.38489842414856
O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2ccc(C(F)(F)F)c(F)c2)CC1)CC1CCCCC1,7.8983564376831055,6.78519868850708,7.341777563095093
Oc1[nH]cc2cc(Cl)c(OCCCN3CCN(c4cccc5ccc(F)cc45)CC3)cc12,7.837244987487793,8.038405418395996,7.9378252029418945
O=C(O)C1C2CCC(C2)C1N(CCc1ccc(I)cc1)c1ccccc1,5.557280540466309,7.268376350402832,6.41282844543457
CC12CCC(N)C1CN(Cc1ccc(F)cc1)C2,6.46711015701294,5.031132221221924,5.749121189117432
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,5.044500350952148,6.233206748962402,5.638853549957275
c1ncc(CN2CCN(c3ccc4[nH]ncc4c3)CC2)[nH]1,5.932556629180908,5.326608657836914,5.629582643508911
Cc1nnc(-c2cccc(C#N)c2)n1-c1ccc2[nH]c(C(F)(F)F)cc2c1,5.306446552276611,6.396215438842773,5.851330995559692
O=C(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1,8.577709197998047,6.907681941986084,7.742695569992065
O=C1CC2CCCC3C(=CCc4ccc(Cl)cc43)C2C1,7.072273254394531,6.512988567352295,6.792630910873413
NCC1CC1c1ccc(F)cc1F,5.916508674621582,6.55523681640625,6.235872745513916
CCn1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2ccccc21,7.237611293792725,6.576704502105713,6.907157897949219
CC(C)CN(CCN1CCN(c2cccc(Cl)c2)CC1)C1CCN(CCc2ccc3c(c2)CCO3)C1,7.217508316040039,6.749389171600342,6.98344874382019
O=C(O)C1C=CN(C2CCC3(Cc4ccccc4Oc4ccccc43)C2)C1,5.824743270874023,6.02940034866333,5.927071809768677
CC(C)(C)OC(=O)C=CC1CC2CCC1(O)C2(C)C,5.945042610168457,5.300008773803711,5.622525691986084
O=S(=O)(c1ccc2c(c1)CCNCC2)N1CC=C(c2c[nH]c3cc(F)ccc23)CC1,7.09709358215332,7.239158630371094,7.168126106262207
COc1ccc2c(c1)CCCC2N1CCN(CCc2ccc(F)cc2F)CC1,7.608972549438477,6.653234481811523,7.131103515625
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,6.057859420776367,5.677109718322754,5.8674845695495605
