SMILES,D2R_pXC50,D3R_pXC50,D2R_D3R_pXC50,_5HT2A_pXC50,D2R__5HT2A_pXC50
Oc1ccc2c(c1)OC(CNCCCCNCc1ccccc1)CC2,7.792940616607666,7.998452186584473,7.895696401596069,7.193394660949707,7.4931676387786865
Cc1cccn2c(N3CCN(CCc4cccc(-n5c(C)nc6c(O)cccc65)c4)CC3)nc(C(=O)NCCCN(C)C)nc12,,,,,
CN1C2CCC1CC(OC1c3ccccc3Cc3ccccc31)C2,5.613940715789795,6.519752502441406,6.066846609115601,7.975642681121826,6.7947916984558105
NC(=O)Nc1ccc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,7.794483184814453,5.115365028381348,6.4549241065979,6.041848182678223,6.918165683746338
CN1CCN(c2cccc(Nc3nccc(-c4cnn5ncccc45)n3)c2)CC1,5.8450140953063965,5.220852375030518,5.532933235168457,5.515311241149902,5.680162668228149
CCCCN1CCOc2ccc(F)cc2C1,5.907015800476074,6.535354137420654,6.221184968948364,5.877329349517822,5.892172574996948
CC1C2c3ccccc3CC12c1c[nH]cn1,6.235204219818115,7.185082912445068,6.710143566131592,4.354047775268555,5.294625997543335
FC(F)(F)c1cccc(N2CCN(CCCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,8.035001754760742,6.935309886932373,7.485155820846558,5.8275628089904785,6.93128228187561
CN1CCc2cc(Br)c(O)cc2C(c2ccc(NC(=O)c3ncc(C#N)[nH]3)cc2)C1,5.3002142906188965,5.280862331390381,5.290538311004639,6.68078088760376,5.990497589111328
COc1ccc(OC)c2c(S)c3ccccc3nc12,6.229197502136231,5.452934741973877,5.841066122055054,4.892364025115967,5.560780763626099
O=C(O)CN1C(=O)C(=Cc2ccc(-c3cccc(F)c3)o2)SC1=S,4.736401557922363,3.3192267417907715,4.027814149856567,3.9736523628234863,4.355026960372925
CCCN(CCC)C1Cc2cccc3c2N(C1)C(=O)CC3,6.99600887298584,7.300335884094238,7.148172378540039,6.808273792266846,6.902141332626343
CN1CCn2cc(c3cccc4c3c2OCCC4)C1,,,,,
OC1(c2ccc(Br)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.698548316955566,6.721616744995117,7.210082530975342,6.447387218475342,7.072967767715454
COc1ccccc1N1CCN(CCCCNC(=O)C23CCC(CF)(CC2)C3)CC1,6.4669060707092285,7.854903221130371,7.1609046459198,6.791053771972656,6.628979921340942
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(OC1CC(N)C(O)C(C)O1)=CC(O)(C(=O)CO)C4,6.296635150909424,6.981332778930664,6.638983964920044,6.376406669616699,6.3365209102630615
Fc1ccc(-c2nc(Cc3ccccc3)nc3c2CCNC3)cc1,6.51361894607544,5.822474479675293,6.168046712875366,7.994244575500488,7.253931760787964
COc1ccc(CC(C)NCCOc2ccccc2COCCF)cc1S(N)(=O)=O,6.491015911102295,7.68736457824707,7.089190244674683,7.769609451293945,7.13031268119812
CNC1CC(c2ccc(Cl)cc2)c2c(c1)-c1ccccc1N2,,,,,
OC12CCC3C(CCC4CCCC43CF)C1CCC2=O,5.769754886627197,6.151825904846191,5.960790395736694,5.9883623123168945,5.879058599472046
COc1cc(NC(=O)C2C3CCC(C3)C2C(=O)NCC2CCC(N)CC2)cc(OC)c1OC,6.887960433959961,7.734759330749512,7.311359882354736,5.6944451332092285,6.291202783584595
O=C1N(CCN2CCCC2)CCN1c1cccc(Cl)c1,7.635796070098877,8.113004684448242,7.87440037727356,6.933053970336914,7.2844250202178955
CCCCNC(Cc1ccc(O)cc1)c1ccccc1,5.373015403747559,6.1342549324035645,5.7536351680755615,5.825915813446045,5.599465608596802
COc1cccc(CN2CCC(CCNc3ccc4c(n3)CCCC4=O)CC2)c1,7.092869281768799,6.586043357849121,6.83945631980896,7.1308441162109375,7.111856698989868
CCC(C)C(NC(=O)C(C)(C)N)C(=O)N1CCN(c2ccccc2C)CC1,6.482241630554199,6.937930107116699,6.710085868835449,6.23505973815918,6.3586506843566895
O=C(CCCCCCCCCCSc1nc(-c2ccccc2)c[nH]1)NCCCN1CCOCC1,5.962796688079834,5.65375566482544,5.808276176452637,6.9821038246154785,6.472450256347656
CC1CN(C2CCN(CC3CCCc4ccccc4O3)CC2)CCN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,6.684325695037842,6.5371994972229,6.610762596130371,6.198600769042969,6.441463232040405
Fc1cc2c(cn1)C1(CCN(CCCCc3c[nH]c4ccc(F)cc34)CC1)CC2,7.391591072082519,7.485479831695557,7.438535451889038,7.330827713012695,7.361209392547607
CC1(C)CC(N=C(O)c2ccc(N3CCN(CCN4CCOCC4)CC3)cc2)c2cccc(O)c2O1,6.388142108917236,6.703122138977051,6.545632123947144,6.229854106903076,6.308998107910156
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,6.493598461151123,6.530617713928223,6.512108087539673,5.803518295288086,6.1485583782196045
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccc(C(=O)NCCCCC3CCN(Cc4ccccc4)CC3)cc2)CC1,6.823540687561035,7.654799938201904,7.23917031288147,6.74788236618042,6.7857115268707275
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,8.820858001708984,7.946710586547852,8.383784294128418,8.932706832885742,8.876782417297363
CCN(CC)CCn1ccc2ccc3ccccc3c21,6.791782379150391,6.077025413513184,6.434403896331787,6.499421119689941,6.645601749420166
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)nc1,6.682198524475098,7.11402702331543,6.898112773895264,7.204368591308594,6.943283557891846
COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccccc23)CC1,7.269603729248047,8.39780044555664,7.833702087402344,6.061955451965332,6.6657795906066895
Cc1cc(C)c2c(N)c(C(=O)NC3CCN(Cc4cccc5c4OCCC5)C3)sc2n1,7.330824851989746,6.252009868621826,6.791417360305786,6.620626449584961,6.9757256507873535
Cc1nnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(F)c(C)c4)n2C)CC3)o1,6.214311599731445,8.370513916015625,7.292412757873535,6.6844282150268555,6.44936990737915
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5c4CCO5)CC3)cc12,8.684661865234375,8.286406517028809,8.485534191131592,8.418289184570312,8.551475524902344
O=C1Cc2cc(Cl)cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)c2N1,8.26877212524414,7.345909595489502,7.807340860366821,9.266196250915527,8.767484188079834
COc1ccccc1N1CCN(CCCOc2ccc3[nH]nc(-c4nc5cc(Cl)ccc5[nH]4)c3c2)CC1,7.693973541259766,7.529816627502441,7.611895084381103,6.081789016723633,6.887881278991699
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cnn(C)c4)cc32)CC1,8.523214340209961,7.4359450340271,7.97957968711853,7.68663215637207,8.104923248291016
CCCN1CCc2ccc(Cl)cc2C1Cc1ccc(O)c(O)c1-2,,,,,
COC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1CCCCCCN1CCC(O)(c2ccccc2)CC1,6.532599925994873,6.73963737487793,6.636118650436401,6.437567234039307,6.48508358001709
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)nc2N1,8.008027076721191,6.56841516494751,7.288221120834351,8.263909339904785,8.135968208312988
COc1ccccc1N1CCN(CCN=C2C(=O)N(C)N=C(C)C2C(C)=O)CC1,5.628349781036377,5.723278999328613,5.675814390182495,5.387310028076172,5.507829904556274
O=C1COc2ccc(CCCN3CCN(c4cccc5cccc(F)c45)CC3)cc2N1,7.796390533447266,6.965166091918945,7.3807783126831055,7.815647125244141,7.806018829345703
c1ccc(-c2c[nH]c3ncnc(N4CCCC(N5CCCC5)C4)c23)cc1,6.592973709106445,6.373530387878418,6.483252048492432,5.710466384887695,6.15172004699707
Cc1cc(F)ccc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1,7.04626989364624,7.200722694396973,7.1234962940216064,6.8778886795043945,6.962079286575317
FC(F)(F)c1cccc(N2CCN(CCCC(c3c[nH]c4ccccc34)c3ccccc3)CC2)c1,6.796465873718262,6.4640069007873535,6.630236387252808,5.865420341491699,6.3309431076049805
O=C(c1cc2ccccc2[nH]1)N(CCCN1CCN(c2ccccc2O)CC1)CC1CCCN1,5.928790092468262,7.138611793518066,6.533700942993164,6.011608123779297,5.970199108123779
Cc1ccc2nc(N3CCN(CCc4coc5ccccc45)CC3)ccc2c1,6.58558988571167,6.720401287078857,6.652995586395264,7.288781642913818,6.937185764312744
Cc1ccc(-c2cc(Cl)cc(Cl)c2NC(=O)NCCCN2CCN(c3ccc(C(F)(F)F)cc3F)CC2)cc1,6.878018379211426,6.50202751159668,6.690022945404053,6.586517333984375,6.7322678565979
CCc1cccc(N2CCN(CCCC(=O)c3ccc(F)c(F)c3)CC2)c1,7.811794281005859,6.996182918548584,7.403988599777222,7.260416030883789,7.536105155944824
O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccccc1,8.231954574584961,8.131891250610352,8.181922912597656,6.379035472869873,7.305495023727417
CCCN1CCCC2Cc3n[nH]cc3CC21,7.44373893737793,7.752826690673828,7.598282814025879,6.856837272644043,7.150288105010986
CCCN1CCc2c(nc(C(=O)Nc3ccc(O)cc3)[nH]c2-c2ccc(Cl)cc2)C1,,,,,
COc1ccccc1N1CCN(CCCCc2cc(-c3ccccc3)no2)CC1,6.7621588706970215,7.938672065734863,7.350415468215942,6.559040069580078,6.66059947013855
COc1cc2c(cc1OC)C1=NOC(CN3CCN(CC=C(C)c4ccc(F)cc4)CC3)C1CO2,6.568484783172607,6.721871852874756,6.645178318023682,5.699804306030273,6.13414454460144
O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,8.367292404174805,7.846202850341797,8.1067476272583,7.389952182769775,7.87862229347229
CCCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3cccc4cnccc34)cc2)CC1,6.787459373474121,6.706661224365234,6.747060298919678,6.855257034301758,6.8213582038879395
COc1ccccc1N1CCN(CCCCn2c(O)nc3cc(-c4cscn4)ccc32)CC1,7.372689247131348,8.096161842346191,7.7344255447387695,5.851888179779053,6.6122887134552
O=C(NCC1CCCN1)c1ccc(CN2CCC(O)CC2)cc1F,4.38023042678833,6.905327796936035,5.642779111862183,5.242733955383301,4.811482191085815
Cc1ccc2[nH]c(C(O)CN3CCC(c4cccc5ccccc45)CC3)nc2c1,6.360642910003662,6.177000045776367,6.268821477890015,6.028346061706543,6.1944944858551025
CCCN(CCc1ccccn1)C1CCc2cc(O)ccc2C1,7.482687950134277,8.228778839111328,7.855733394622803,6.587413787841797,7.035050868988037
COc1cccc(S(=O)(=O)NN2CCCC(Cc3ccc(Br)cc3)C2)c1,6.782573699951172,7.455469131469727,7.119021415710449,6.623351097106934,6.702962398529053
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc12,8.662345886230469,7.776523113250732,8.2194344997406,8.054186820983887,8.358266353607178
Cc1cccc(N2CCN(CCCNC(=O)C3CCCC3)CC2)c1C,7.245498180389404,7.2484450340271,7.246971607208252,6.31978178024292,6.782639980316162
O=C(c1ccc(F)cc1)C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.520443439483643,6.201917171478272,6.361180305480957,8.006986618041992,7.263715028762817
CN1CCN(C2Cn3cccc3Sc3ccc(Cl)cc32)CC1,8.645715713500977,8.372458457946777,8.509087085723877,8.318900108337402,8.48230791091919
O=C(c1ccc(F)cc1)C1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,7.625077724456787,6.580136299133301,7.102607011795044,6.697089195251465,7.161083459854126
Cc1ccc(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)cc1,7.471224784851074,8.465127944946289,7.968176364898682,7.934493064880371,7.702858924865723
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(C)c2)c1,5.45560359954834,5.212530612945557,5.334067106246948,6.310686111450195,5.883144855499268
Oc1[nH]cc2cc(Cl)c(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,7.86603307723999,7.838649749755859,7.852341413497925,7.97381067276001,7.919921875
COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)CCN(C2CCCC2)CC3)CC1,7.12096118927002,7.517190933227539,7.319076061248779,7.694765090942383,7.407863140106201
CCOC(=O)C1(c2ccccc2)CCN(CCc2cn(CCN3CCN(c4ccccn4)CC3)nn2)CC1,6.426352024078369,5.449769973754883,5.938060998916626,6.831907749176025,6.629129886627197
Cn1c(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)nc2ccccc21,5.359440326690674,5.235652923583984,5.297546625137329,5.590250015258789,5.4748451709747314
CCOc1ccccc1C1(C(=O)NC2CC3CCC2(C)C3(C)C)CCN(C(=O)c2cccc(Cl)c2)CC1,6.66335391998291,7.566947937011719,7.1151509284973145,6.56965970993042,6.616506814956665
Nc1ccc2nc(NC(=O)CCCCCCC(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)sc2c1,7.450696468353271,6.194002151489258,6.822349309921265,6.78338623046875,7.117041349411011
CNC1CCN(c2ccccc2C(=O)Cc2ccc(C)cc2)C1,6.442075252532959,6.096402645111084,6.2692389488220215,6.493834495544434,6.467954874038696
O=C(CCCCCN1CCN(c2noc3ccccc23)CC1)c1ccccc1O,7.541478157043457,7.869396209716797,7.705437183380127,7.844357490539551,7.692917823791504
COc1c(Br)cc(C(=O)NC23CC4CC(CC(C4)C2)C3)cc1N1CCN(C)CC1,6.720981121063232,8.273366928100586,7.497174024581909,6.0102434158325195,6.365612268447876
NC(C(=O)NCc1ccc(Cl)c(Cl)c1)C1CC1,7.214776039123535,7.028579235076904,7.12167763710022,6.419644355773926,6.8172101974487305
CC(C)Oc1cncc(OCCCN2CCC3(CCCN(Cc4ccccc4)C3=O)CC2)c1,6.466883659362793,6.777256011962891,6.622069835662842,6.538433074951172,6.502658367156982
COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccccc23)CC1,7.520810127258301,8.20390510559082,7.86235761642456,6.663924694061279,7.09236741065979
CN1CCN(C2Cn3cccc3Sc3ccc(Br)cc32)CC1,8.921730041503906,8.506511688232422,8.714120864868164,8.011363983154297,8.466547012329102
C[SH](=O)(O)N=C1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,7.95919942855835,8.918431282043457,8.438815355300903,6.413103103637695,7.1861512660980225
N#CNC(=Nc1ccc2c(c1)N(CCCCc1ccccc1)CC2)Nc1ccccn1,7.331724166870117,6.386085033416748,6.858904600143433,6.419801235198975,6.875762701034546
NC(=O)c1cccc(Oc2cccc(NCC=Cc3cccc(Br)c3)c2)c1,6.516674995422363,6.854528427124023,6.685601711273193,6.705723762512207,6.611199378967285
Cn1nccc1-c1ccc2c(c1)CCN2C(=O)Cc1ccccc1,6.4104509353637695,5.383970737457275,5.8972108364105225,7.24733829498291,6.82889461517334
CC1NC(N)=Nc2ccc(Cl)c(Cl)c21,8.231038093566895,6.3875250816345215,7.309281587600708,6.872568130493164,7.551803112030029
O=C1NCN(c2ccccc2)C12CCN(C1CCCCCCCCCCCC1)CC2,7.19574785232544,6.466948986053467,6.831348419189453,8.220084190368652,7.707916021347046
CN1CCN(CCOc2ccc(C3=CCC(=Cc4cccc(OC(F)(F)F)c4)CC3)cc2)CC1,6.493055820465088,7.535155773162842,7.014105796813965,6.308775901794434,6.400915861129761
O=c1cc(-c2ccc(O)cc2)oc2cc(Oc3ccc(Cl)cc3)c(O)c(O)c12,6.629823684692383,6.556763172149658,6.5932934284210205,5.370456695556641,6.000140190124512
COC(=O)C1Cc2ccc(OCC=CCc3ccc(F)cc3)cc2OC1=O,5.5287861824035645,4.635728359222412,5.082257270812988,6.388260364532471,5.958523273468018
N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5[nH]ccc5c4)CC3)c2c1,7.777983665466309,7.459677696228027,7.618830680847168,6.583991050720215,7.180987358093262
COc1cccc(OC)c1C1CCCC(=O)N1CCCCCCCN1CCN(c2ccccc2OC)CC1,6.792479038238525,7.00245475769043,6.8974668979644775,6.3755106925964355,6.5839948654174805
CC(CO)N=C(N)Cc1c[nH]c2ccc(O)cc12,5.658808708190918,4.51785135269165,5.088330030441284,6.937162399291992,6.297985553741455
Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,8.44819450378418,8.916884422302246,8.682539463043213,6.7423553466796875,7.595274925231934
CCC1CN(c2ncccc2C#N)CCN1CCOc1ccc2[nH]ccc2c1,7.01890230178833,7.262240886688232,7.140571594238281,5.924566745758057,6.471734523773193
CN(C)CCCc1c[nH]c2ccc(C#N)cc12,7.009369373321533,6.2692694664001465,6.63931941986084,6.094971179962158,6.552170276641846
CN(CCC#N)CCN(C)CCCc1c[nH]c2ccc(OS(C)(=O)=O)cc12,6.358437061309815,6.498995780944824,6.428716421127319,6.676647186279297,6.517542123794556
COc1ccccc1N1CCN(CCCCCN2C(=O)C3CCCCN3C2=O)CC1,7.52466344833374,7.295027732849121,7.409845590591431,6.449518203735352,6.987090826034546
COc1ccccc1N1CCN(Cc2cccc(O)c2OC2CCCC2)CC1,8.012595176696777,6.720781326293945,7.366688251495361,6.415955543518066,7.214275360107422
O=[N+]([O-])c1cccc(CN2CCN(CCCN3c4ccccc4Sc4ccc(-c5ccccc5)cc43)CC2)c1,6.925441741943359,6.844582557678223,6.885012149810791,6.868231296539307,6.896836519241333
CCCN(CCc1ccccc1C)C1CCc2c(O)cccc2C1,7.870299339294434,7.772294998168945,7.8212971687316895,7.173620223999023,7.5219597816467285
COc1cccc(CN2CCC(Nc3nc4cccc(C(F)(F)F)c4[nH]3)CC2)c1,7.605799198150635,6.719602584838867,7.162700891494751,6.228071689605713,6.916935443878174
COc1cc(OC)cc(C(=O)NCCN2CCN(c3nsc4ccccc34)CC2)c1,6.280545711517334,6.819815635681152,6.550180673599243,6.229550361633301,6.255048036575317
CCC1(CC)OC(=O)N(C)C1=O,7.066393852233887,6.503237247467041,6.784815549850464,3.3639044761657715,5.215149164199829
COc1ccccc1N1CCN(CCCCCNC(=O)C=Cc2ccccc2)CC1,7.56961727142334,8.096907615661621,7.83326244354248,5.9942193031311035,6.781918287277222
CC(Cc1ccccc1)NCC(O)c1ccc(O)c(O)c1,4.868557929992676,5.767720699310303,5.318139314651489,6.150498867034912,5.509528398513794
CCCC1CC2CCC(C1)N2Cc1ccc2c(c1)OCO2,6.091757774353027,7.954833984375,7.023295879364014,6.673129081726074,6.382443428039551
O=C1NCN(c2ccccc2)C12CCN(C1CCCCCC1c1ccc(F)cc1)CC2,7.788794994354248,7.223908424377441,7.506351709365845,7.614706993103027,7.701750993728638
CC(N)(Cc1cccc(O)c1)C(=O)O,6.947151184082031,3.5623703002929688,5.2547607421875,4.679986953735352,5.813569068908691
O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,8.367292404174805,7.846202850341797,8.1067476272583,7.389953136444092,7.878622770309448
COc1ccccc1N1CCN(CCCCN2C(=O)COc3ccccc32)CC1,7.573091506958008,7.630879402160644,7.601985454559326,6.416500568389893,6.99479603767395
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.742376327514648,6.387310028076172,7.06484317779541,7.725061416625977,7.7337188720703125
NC(=O)C1C2CC3CC(C2)CC1N3C(=O)C1CC1,7.444342136383057,8.390632629394531,7.917487382888794,4.752861022949219,6.098601579666138
COc1ccccc1N1CCN(CCCCCc2c(C)ccc(OC)c2OC)CC1,7.474788665771484,7.425510406494141,7.4501495361328125,6.526496887207031,7.000642776489258
CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,8.405183792114258,8.605388641357422,8.50528621673584,7.164313793182373,7.784748792648315
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)nc2N1,8.741589546203613,7.593361377716064,8.167475461959839,9.16368293762207,8.952636241912842
O=C(c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1,7.46522045135498,6.545518398284912,7.005369424819946,8.903794288635254,8.184507369995117
O=C1NCN(c2ccccc2)C12CCN(Cc1cn(CCN3CCOCC3)nn1)CC2,6.297545909881592,5.640419960021973,5.968982934951782,6.152047634124756,6.224796772003174
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cccc(O)c2o1,7.625057697296143,9.23328685760498,8.429172277450562,6.97189998626709,7.298478841781616
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(C(F)(F)F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,6.970792770385742,6.776094913482666,6.873443841934204,6.314547538757324,6.642670154571533
CC(CCCC(C)(C)O)C1Nc2cccc3c2N(CCCC3)C1=O,6.881467819213867,6.505320549011231,6.693394184112549,6.7041449546813965,6.792806386947632
CCCCN1CN(c2ccccc2)C2(CCN(CCCc3ccc(C(=O)NCC)cc3)CC2)C1=O,8.804224967956543,7.713808059692383,8.259016513824463,6.739267826080322,7.771746397018433
COc1cccc(COc2ccccc2N2CCN(Cc3ccccc3)CC2)n1,6.450474739074707,6.513797283172607,6.482136011123657,6.306157112121582,6.3783159255981445
O=C1CC=CN(CCCCCn2ccc3ccc(Cl)cc32)C1=O,7.572625160217285,6.090014934539795,6.83132004737854,6.395923137664795,6.98427414894104
O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(F)cc(F)c1,6.616864204406738,7.274962902069092,6.945913553237915,5.761837482452393,6.189350843429565
COc1ccc2c(c1)OC(=O)CC2=CN1CCN(c2cccc3ccccc23)CC1,5.983621597290039,6.142842769622803,6.063232183456421,6.232774257659912,6.108197927474976
O=C(Nc1ccc(Cl)cc1)NC1CCN(Cc2ccccc2)CC1,7.25759744644165,6.657301902770996,6.957449674606323,6.62152099609375,6.9395592212677
CN1CCc2cccc3c2C1Cc1cccc(O)c1-3,6.989553451538086,7.396730422973633,7.193141937255859,8.116949081420898,7.553251266479492
Oc1cccc2c1[nH]c1ccccc12,8.335358619689941,6.2656755447387695,7.3005170822143555,6.2750444412231445,7.305201530456543
COc1ccccc1N1CCN(CCCCCN2C(=O)CC(C(=O)O)N(C(=O)CC(c3ccccc3)c3ccc(F)cc3)C2=O)CC1,6.739142417907715,5.7609171867370605,6.250029802322388,5.4258317947387695,6.082487106323242
N#Cc1ccc2[nH]c(O)c(C(=O)NCCN3CCN(c4cccc5ccc(F)cc45)CC3)c2c1,7.368584632873535,6.865459442138672,7.117022037506104,7.130775451660156,7.249680042266846
COc1ccccc1N1CCN(CCCCc2ccc3nc(O)sc3c2)CC1,8.510724067687988,8.2695894241333,8.390156745910645,5.772241115570068,7.141482591629028
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)sc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,8.005274772644043,7.863858222961426,7.934566497802734,7.983643531799316,7.99445915222168
C1COC(NC(CC2CCCCC2)c2ccc(Cl)cc2)CC1,5.628241539001465,6.868938446044922,6.248589992523193,7.180415153503418,6.404328346252441
COc1ccccc1N1N=C(N)NC(C)(C)C1,7.909623146057129,6.0365824699401855,6.973102807998657,6.429513931274414,7.1695685386657715
CN(C)CCCC1COc2ccccc2C1=O,5.733087062835693,6.68691349029541,6.210000276565552,5.891178131103516,5.8121325969696045
CN1CCCC1CNC(=O)c1cc(COc2ccc3c(c2)CCC3)on1,5.762340068817139,6.561524868011475,6.161932468414307,6.092432975769043,5.927386522293091
CC1CN(C2CCN(CC3CCC(c4ccc(F)cc4)(c4ccc(F)cc4)CC3)CC2)CCO1,6.406469345092773,6.52226448059082,6.464366912841797,6.493793487548828,6.450131416320801
Oc1cc(C(O)NCCc2cccc[n+]2O)cn1-c1ccc(Cl)cc1,5.849021911621094,6.093879699707031,5.971450805664063,7.560880184173584,6.704951047897339
CCCN(CCC)C1Cc2cccc3c2N(C1)C(=O)CC3,6.99600887298584,7.300335884094238,7.148172378540039,6.808273792266846,6.902141332626343
COc1ccccc1N1CCN(CCCCNC(=O)c2c[nH]c3ccccc23)CC1,7.705674171447754,8.567676544189453,8.136675357818604,6.406535625457764,7.056104898452759
CCN(CC)CCC1=C(c2ccc(Cl)c(Cl)c2)c2ccccc2C1,5.842836856842041,6.665852546691895,6.254344701766968,6.137547492980957,5.990192174911499
CCN(CC)C(=O)C1CCCN1C(=O)Nc1ccc(OC)c(Cl)c1,7.426592350006103,7.074090480804443,7.250341415405273,5.900811672210693,6.663702011108398
CN1CCN(c2ccc(C(=O)Nc3cc(-c4cccc(CNC(=O)OCc5ccccc5)c4)ccc3F)cc2)CC1,5.979149341583252,5.929896831512451,5.954523086547852,6.556257724761963,6.267703533172607
CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)C1CCc2ccc3[nH]ccc3c2C1,7.24367618560791,7.325447082519531,7.284561634063721,7.753436088562012,7.498556137084961
Oc1[nH]cc2c(Cl)c(O)cc12,,,,,
CC1(C)Cc2ccccc2C(C)(C)N1N=Cc1ccc[nH]1,6.247616291046143,7.585931777954102,6.916774034500122,7.061334133148193,6.654475212097168
CCCN1CCCC2Cc3n[nH]cc3CC21,7.44373893737793,7.752799034118652,7.598268985748291,6.856837272644043,7.150288105010986
CC1CCCN1CCc1ccc2nc(-c3ccccn3)ccc2c1,5.3726115226745605,7.313571453094482,6.3430914878845215,5.572421073913574,5.472516298294067
Oc1cccc(N2CCN(Cc3nc(O)c4ccccc4n3)CC2)c1,6.777473449707031,6.011818885803223,6.394646167755127,5.82956600189209,6.3035197257995605
CCCN(CCC)C1COc2c(cccc2-c2ccccc2)C1,6.995641708374023,7.33798885345459,7.166815280914307,5.953598976135254,6.474620342254639
COc1cccc(CN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,7.304913520812988,6.5301361083984375,6.917524814605713,6.622448444366455,6.963680982589722
CCOc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,7.14056396484375,7.025983810424805,7.083273887634277,5.763620376586914,6.452092170715332
COc1ccc(OC)c(S(=O)(=O)N2CCC(CN3CCN(c4ccccc4OC)CC3)CC2)c1,6.025753974914551,6.397985458374023,6.211869716644287,5.0340657234191895,5.52990984916687
CC1=NC2=CCCCN2C(=O)C1CCN1CCC(c2noc3cc(F)ccc23)CC1,7.27606725692749,7.392762184143066,7.334414720535278,8.937972068786621,8.107019662857056
CC1CC(O)c2ncnc(N3CCN(C(=O)C(CNC(C)(C)C)c4ccccc4)CC3)c21,6.400259017944336,6.699963569641113,6.550111293792725,7.047399520874023,6.72382926940918
O=C(Nc1ccc(F)cc1F)c1ccc(C2CCN(C3CCN(Cc4ccc(Cl)cc4)CC3)CC2)cc1,5.711210250854492,5.795559406280518,5.753384828567505,6.990344524383545,6.3507773876190186
COc1cccc(CN2CCC(Nc3nsc4ccccc34)CC2)c1,7.259895324707031,6.422945499420166,6.841420412063599,7.249645233154297,7.254770278930664
COc1cc(N)c(Cl)cc1C(=O)OCCN1CCc2cc(OC)ccc2C1,6.172488212585449,6.292375564575195,6.232431888580322,6.1732354164123535,6.172861814498901
Cc1cc(-c2ccccc2)n(-c2cc(NN=Cc3ccco3)ncn2)n1,5.409607410430908,5.090441703796387,5.250024557113648,5.04872465133667,5.229166030883789
COc1cc2c(cc1OC)C(C(F)(F)F)N(C(=O)Nc1cc(C)on1)CC2,5.947452068328857,5.86847448348999,5.907963275909424,5.2941484451293945,5.620800256729126
