SMILES,AChE_pXC50,D2R_pXC50,D3R_pXC50,_5HT2A_pXC50,MAOB_pXC50,AChE_MAOB_pXC50,D2R_D3R_pXC50,D2R__5HT2A_pXC50
CCCCSc1nc(N)c2c3c(sc2n1)CCC3,5.44397497177124,6.900907516479492,6.514832496643066,5.774997711181641,5.939441680908203,5.691708326339722,6.707870006561279,6.337952613830566
CC(C)CN(C(=O)Cn1cnc2ccccc2c1=O)C1C(=N)N(Cc2ccccc2)C(=O)NC1=O,4.649882793426514,6.32801628112793,5.397886753082275,6.09910249710083,4.031514644622803,4.340698719024658,5.8629515171051025,6.21355938911438
CCCCCCCCCCC(=O)OC1C(C)C2(O)C3=CC(C)C(=O)C3(O)CC(CO)=CC2C2C(C)(C)C12OC(C)=O,5.8625569343566895,5.955493927001953,4.810174465179443,6.42938232421875,7.923539638519287,6.893048286437988,5.382834196090698,6.192438125610352
Cc1cc(C)c(OCCCc2c(C(=O)O)[nH]c3c(-c4ccccc4C)cccc23)c(C)c1,5.521435260772705,5.8008646965026855,5.928923606872559,7.179636001586914,6.137163162231445,5.829299211502075,5.864894151687622,6.4902503490448
O=C(NN=Cc1ccc(F)cc1)c1ccncc1,4.495180130004883,5.210630416870117,4.805205821990967,6.583934307098389,5.396798133850098,4.94598913192749,5.007918119430542,5.897282361984253
CN1CCCC1COc1cncc(CCc2ccccc2)c1,4.5431976318359375,5.142840385437012,7.166224479675293,6.739690780639648,5.216982364654541,4.880089998245239,6.154532432556152,5.94126558303833
CCOC(=O)C1CCN(C(=O)CCNS(=O)(=O)c2ccc3[nH]c4nc(O)nc(O)c4c3c2)CC1,6.820048809051514,7.383341312408447,5.743386268615723,5.026419639587402,4.907140254974365,5.8635945320129395,6.563363790512085,6.204880475997925
CCc1onc(C)c1C(=O)Nc1cccc2c1CCC2,6.308608531951904,7.0167388916015625,5.80319881439209,6.160069465637207,4.834303379058838,5.571455955505371,6.409968852996826,6.588404178619385
CC(=O)NCc1cccc(-c2cnc(Nc3ccc4c(c3)OCCO4)o2)c1,5.159289360046387,6.987605571746826,3.6933867931365967,5.756565093994141,5.030479907989502,5.094884634017944,5.340496182441711,6.372085332870483
Cc1ccc(C)c(OCc2noc(-c3c(C)noc3C)n2)c1,5.621218204498291,4.770715713500977,5.591196537017822,6.035518169403076,7.675225734710693,6.648221969604492,5.180956125259399,5.403116941452026
CC(C)NC(=O)c1nn(C(C)C)c2c1CCc1cnc(Nc3ccc(C4CCN(C)CC4)cc3)nc1-2,5.010934829711914,5.793361186981201,6.517358779907227,6.462663173675537,5.172363758087158,5.091649293899536,6.155359983444214,6.128012180328369
Cc1cc(C(=O)NS(=O)(=O)c2c[nH]c3ccccc23)c(C)o1,6.657552719116211,6.179199695587158,6.366458892822266,5.695854187011719,4.412697792053223,5.535125255584717,6.272829294204712,5.9375269412994385
CCN(CC)C(=O)C1(c2ccc(OC)c(OC)c2)CCCCC1,5.063531875610352,6.262988090515137,5.617228984832764,5.385324478149414,3.883352756500244,4.473442316055298,5.94010853767395,5.824156284332275
O=C(NCCCN1CCOCC1)Nc1ncc([N+](=O)[O-])s1,5.174447536468506,5.562443733215332,5.648461818695068,5.344459533691406,5.5102219581604,5.342334747314453,5.6054527759552,5.453451633453369
CN(C)C(=O)c1ccc(NC(=O)C2COc3ccccc3O2)cc1,6.207951545715332,6.500710487365723,4.948205947875977,5.7315354347229,4.461038589477539,5.3344950675964355,5.72445821762085,6.1161229610443115
O=C(Nc1ccncc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,5.021915435791016,5.602057456970215,5.2908616065979,6.057355880737305,5.666416645050049,5.344166040420532,5.446459531784058,5.82970666885376
Cc1ccc(NC(=O)CN2C(=O)NC(=Cc3cccn3-c3ccc(F)cc3)C2=O)cc1C,5.914685249328613,5.308680534362793,4.808813571929932,6.687516689300537,4.936495780944824,5.425590515136719,5.058747053146362,5.998098611831665
COc1cc(CCN)ccc1OCc1cccc(C(=O)O)c1,4.067298889160156,5.274149894714356,5.389081954956055,5.489858627319336,5.501351833343506,4.784325361251831,5.331615924835205,5.382004261016846
N#Cc1ccc(Br)cc1NC(=O)CSc1nnc(-c2ccccc2Cl)n1C1CC1,6.775881290435791,5.733218669891357,6.339371204376221,7.226398468017578,5.614042282104492,6.194961786270142,6.036294937133789,6.479808568954468
O=C(Nc1ccccc1)c1cc(CN2CC=CCC2)on1,5.6389994621276855,5.549554347991943,5.630797386169434,5.420758724212647,4.473411083221436,5.0562052726745605,5.5901758670806885,5.485156536102295
CN1CCN(c2ccc(NCc3cccc(-c4cc5c(cn4)OCO5)c3)cc2)CC1,4.900966644287109,5.974861145019531,5.332602024078369,6.542576313018799,5.663508892059326,5.282237768173218,5.65373158454895,6.258718729019165
CC(=O)Nc1ccc(CC(=O)N2CCCC(CO)(Cc3cccc(F)c3)C2)cc1,5.400050163269043,5.273395538330078,3.817758083343506,6.051394462585449,4.460814952850342,4.930432558059692,4.545576810836792,5.662395000457764
O=C(c1ccc2c(c1)OCO2)N1CCC(Oc2cccnc2)CC1,5.303767204284668,5.072525501251221,5.405659198760986,5.354538917541504,4.927170276641846,5.115468740463257,5.2390923500061035,5.213532209396362
COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1ncc(C#N)[nH]1,5.818747997283936,6.038266181945801,4.398407459259033,4.21466875076294,5.107458591461182,5.463103294372559,5.218336820602417,5.12646746635437
Cc1ccc(CNc2ncc3c(n2)CC(c2cc(C)c(C)c(O)c2)O3)nc1,5.952916145324707,6.018086910247803,5.417181015014648,6.044923305511475,6.085517883300781,6.019217014312744,5.717633962631226,6.031505107879639
COc1cccc(C=Cc2ccc3c(c2)C(=O)N(CC(=O)N2CCCC2)C3=O)c1,6.489240646362305,5.196900367736816,5.656764507293701,5.851696491241455,5.777568340301514,6.133404493331909,5.426832437515259,5.524298429489136
COc1cc2c(cc1OCC1CCN(C)CC1)NC(=O)C2,5.517840385437012,5.529147624969482,5.809317588806152,5.916538238525391,4.695470333099365,5.1066553592681885,5.669232606887817,5.7228429317474365
CC(C)OC(=O)c1sccc1NC(=O)CN1CCCC1,5.30778169631958,5.676612377166748,4.526542663574219,4.512529373168945,4.378565311431885,4.843173503875732,5.101577520370483,5.094570875167847
CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,5.437399387359619,6.1454620361328125,6.695550918579102,6.791325092315674,6.301805019378662,5.869602203369141,6.420506477355957,6.468393564224243
COC1C=CS(O)(O)=CC1=O,4.986317157745361,7.157938003540039,5.962551593780518,2.611536979675293,2.8766188621521,3.9314680099487305,6.560244798660278,4.884737491607666
CCN(c1ccncc1)C(CO)c1ccccc1,4.370844841003418,4.950076103210449,5.278382301330566,5.173779010772705,5.109041213989258,4.739943027496338,5.114229202270508,5.061927556991577
CC(=NOCc1ccc(C2CC2)c(C(F)(F)F)c1)c1cccnc1,5.235407829284668,5.666789531707764,6.41330623626709,6.269381999969482,6.668081760406494,5.951744794845581,6.040047883987427,5.968085765838623
CC1=NC2C(=O)C(=CN(C)C)C=CN2C(=O)C1,4.411179065704346,3.789797782897949,5.304096698760986,4.884130477905273,4.689690589904785,4.550434827804565,4.546947240829468,4.336964130401611
CN1C(=O)CC(=NC2CCCCC2)c2c3cc(-c4ccccc4)ccc3n(C)c21,5.679440498352051,5.830309867858887,5.753407001495361,5.675971508026123,5.024271011352539,5.351855754852295,5.791858434677124,5.753140687942505
O=C(COc1ccc(Cl)cc1)Nc1n[nH]c2c1CCC2,5.24025297164917,6.830073356628418,3.989328861236572,6.566078186035156,5.568459510803223,5.404356241226196,5.409701108932495,6.698075771331787
O=C(O)CC1(O)CC(Cc2c[nH]c3ccccc23)C(=O)O1,5.171999454498291,6.485165596008301,3.273620367050171,4.983502864837647,3.757021903991699,4.464510679244995,4.879392981529236,5.734334230422974
CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,6.606947898864746,6.5159173011779785,7.065728664398193,7.316061496734619,5.1605305671691895,5.883739233016968,6.790822982788086,6.915989398956299
CCOC(=O)c1c(N)sc(C(=O)Nc2ccccn2)c1C,7.035009384155273,6.870202541351318,4.922743797302246,4.272768497467041,5.155703067779541,6.095356225967407,5.896473169326782,5.57148551940918
CCCCNC(=O)c1cn(C(CC)CC)c(=O)c2cc(OC)c(OC)cc12,6.404874801635742,6.221054553985596,6.0140228271484375,5.35714864730835,4.759245872497559,5.58206033706665,6.117538690567017,5.789101600646973
CC(=O)N1CCN(C(=O)c2ccccc2C)CC1,5.064572334289551,4.253508567810059,4.406118869781494,6.015666961669922,4.219956398010254,4.642264366149902,4.329813718795776,5.13458776473999
COc1ccc(F)c(NC(=O)Nc2cccc(C(C)=O)c2)c1,5.346532344818115,6.123857021331787,4.844979763031006,6.937788009643555,4.993501663208008,5.1700170040130615,5.4844183921813965,6.530822515487671
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(=O)O)cc2)n1,5.505085468292236,5.291231632232666,3.689474105834961,5.917228698730469,4.534326076507568,5.019705772399902,4.4903528690338135,5.604230165481567
CN1CCN(C(=O)c2cc3c(s2)CCC3)CC1,5.634554386138916,6.073552131652832,6.270875453948975,5.347089767456055,3.823969841003418,4.729262113571167,6.172213792800903,5.710320949554443
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C(C)C(=O)N(C)C)c5)cnc(N)c34)cc2)cc1,6.477329730987549,5.4475417137146,4.532835483551025,7.038661956787109,4.384397983551025,5.430863857269287,4.9901885986328125,6.2431018352508545
CC(C)c1ccc(Oc2cnc(NCCO)nc2-c2ccsc2)cc1,5.8560662269592285,5.888448715209961,5.469890594482422,4.783797264099121,5.632009506225586,5.744037866592407,5.679169654846191,5.336122989654541
CCOc1ccc(CC(=O)Nc2ccccc2C(=O)NCC)cc1,6.214305400848389,5.996433258056641,4.98407793045044,5.548653602600098,4.621946811676025,5.418126106262207,5.49025559425354,5.772543430328369
CCOc1ccc(N)cc1S(=O)(=O)Nc1ccccc1,6.282509803771973,7.538843631744385,6.868598937988281,5.911838054656982,4.307803630828857,5.295156717300415,7.203721284866333,6.725340843200684
COc1ccc2c(c1)OC(=O)C1CCCN(C(=O)C(C)(C)C)C1c1ccccc1C2=O,5.170907974243164,5.046550750732422,5.277628421783447,5.760059833526611,5.144020080566406,5.157464027404785,5.162089586257935,5.403305292129517
COc1ccc(N(C(=O)C2CCN(c3ccccn3)CC2)C(C(=O)O)c2ccc(SC)s2)c(F)c1,6.388773441314697,5.377586364746094,4.375681400299072,5.434957027435303,4.9195051193237305,5.654139280319214,4.876633882522583,5.406271696090698
Cc1cc(Nc2nc(Oc3ccc(C(=O)NC4CCCCC4)cc3)cn3cccc23)n[nH]1,6.208557605743408,6.442444801330566,5.491623878479004,5.233834743499756,5.005295753479004,5.606926679611206,5.967034339904785,5.838139772415161
CCOC(=O)N1CCC(NC(=O)COc2ccccc2C)CC1,4.854312419891357,6.508834838867188,4.873859882354736,4.862812519073486,4.373527526855469,4.613919973373413,5.691347360610962,5.685823678970337
CCN(CC)C(=O)c1ccc(Nc2nc(OC)c3cc(OC)c(OC)c(OC)c3n2)cc1,5.319380283355713,7.058862209320068,6.013997554779053,4.747892379760742,4.458169460296631,4.888774871826172,6.5364298820495605,5.903377294540405
CC(C)(N)c1cc(C(=O)Nc2ccc(C(N)=O)cc2)cc(C(C)(C)C)c1O,4.692389488220215,5.81275749206543,5.864234447479248,7.212157726287842,4.407028675079346,4.54970908164978,5.838495969772339,6.512457609176636
Cc1ccc(OCC(=O)Nc2ccc3c(c2)CCC3)cc1,4.369656562805176,6.022648334503174,4.504316806793213,6.9585795402526855,5.67402982711792,5.021843194961548,5.263482570648193,6.49061393737793
COc1ccc(-c2nc3cc(-c4csc(C(=O)NCC(C)C)c4)cnc3[nH]2)cc1,5.31891679763794,5.726454257965088,6.125585079193115,5.358132362365723,5.219129085540772,5.269022941589356,5.926019668579102,5.542293310165405
CC1(C)Cc2nc3sc4c(NCC5CC5)ncnc4c3cc2CO1,5.611462593078613,5.583642959594727,5.6683454513549805,4.536716461181641,5.894046306610107,5.75275444984436,5.6259942054748535,5.060179710388184
CC(Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,6.083915710449219,5.967066287994385,6.282749176025391,6.158753871917725,5.563028335571289,5.823472023010254,6.124907732009888,6.062910079956055
Cc1cc(C)c(NS(=O)(=O)c2ccc(C(=O)Nc3nc(C)cs3)s2)c(C)c1,6.873025894165039,6.088067054748535,5.461076736450195,4.496286869049072,4.7440290451049805,5.80852746963501,5.774571895599365,5.292176961898804
CCNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,4.655741691589356,7.679299831390381,7.403705596923828,5.594487190246582,5.097822666168213,4.876782178878784,7.5415027141571045,6.6368935108184814
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C)CC4)cn3)nc2n(C2CCCC2)c1=O,5.776683330535889,5.226790428161621,5.169642925262451,5.7091965675354,5.640369892120361,5.708526611328125,5.198216676712036,5.467993497848511
COc1cccc(OC)c1C1C=C(C)C(CC(=O)O)=C(C)OC1=O,5.863245010375977,4.783962249755859,2.380216598510742,4.203367710113525,4.341006278991699,5.102125644683838,3.582089424133301,4.493664979934692
Brc1cccc(CSc2nc3ncccc3[nH]2)c1,4.603172779083252,5.966948509216309,6.978643894195557,6.187335014343262,6.81223726272583,5.707705020904541,6.472796201705933,6.077141761779785
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,5.851186275482178,5.981136798858643,5.420907497406006,6.4260663986206055,5.26703405380249,5.559110164642334,5.701022148132324,6.203601598739624
CCN(CC)CCOc1ccc(-c2nc3cccc(C(N)=O)c3[nH]2)cc1,5.361254215240479,7.004039764404297,7.078573226928711,6.792706489562988,5.500438690185547,5.430846452713013,7.041306495666504,6.898373126983643
COc1ccc(Nc2nc(C(=O)NC(CCN3CCOCC3)C(=O)O)cs2)cc1,4.943432807922363,6.070839881896973,4.54601001739502,5.325434684753418,5.26844596862793,5.1059393882751465,5.308424949645996,5.698137283325195
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6ccccc6F)c5)nc5ccccn45)n3)cc2)CC1,5.851186275482178,5.981136798858643,5.420907497406006,6.4260663986206055,5.26703405380249,5.559110164642334,5.701022148132324,6.203601598739624
COc1ccc2c(c1)c(-c1cc3nccnc3[nH]1)cn2C,5.228233337402344,5.944702625274658,4.983336448669434,3.669037103652954,5.171139240264893,5.199686288833618,5.464019536972046,4.806869864463806
CC(C=CCN1C(=O)C(C)(C)SC1=S)c1ccoc1,6.51109504699707,5.9423441886901855,6.464430809020996,5.427844047546387,5.689282417297363,6.100188732147217,6.203387498855591,5.685094118118286
COC(=O)N(NC(=O)c1c(OC)cccc1OC)c1cccc(F)c1,6.099266052246094,5.863435745239258,5.147493839263916,6.173935890197754,4.490527629852295,5.294896841049194,5.505464792251587,6.018685817718506
CCOC(=O)c1sc2nc(C(F)(F)F)nc(NC3CCC(O)CC3)c2c1C,5.509115695953369,6.9384379386901855,6.886456489562988,5.676083087921143,6.331781387329102,5.920448541641235,6.912447214126587,6.307260513305664
O=C1C(=O)C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,5.846800804138184,5.955125331878662,5.736905574798584,4.937297344207764,4.774688243865967,5.310744524002075,5.846015453338623,5.446211338043213
CCCCN(CCO)C(=O)Cc1cc(OC)ccc1OC,5.370072364807129,5.419299125671387,4.671891212463379,6.182253360748291,4.70734453201294,5.038708448410034,5.045595169067383,5.800776243209839
CC(=O)c1c(O)c(C)n(-c2ccc(I)cc2)c1C,6.215304374694824,5.464561462402344,5.3714599609375,7.60744571685791,6.420054912567139,6.3176796436309814,5.418010711669922,6.536003589630127
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)[nH]c2n(CCC)c1=O,6.098602294921875,6.280708312988281,5.534422397613525,6.958366394042969,5.581682205200195,5.840142250061035,5.907565355300903,6.619537353515625
O=C1Nc2cc(Br)ccc2C1C1=Nc2ccccc2C1=NO,5.95255708694458,5.982420921325684,5.2795820236206055,6.077744960784912,5.156149387359619,5.5543532371521,5.6310014724731445,6.030082941055298
O=C(O)c1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,6.590092182159424,5.488044738769531,6.138690948486328,4.982118606567383,6.014878749847412,6.302485466003418,5.81336784362793,5.235081672668457
Cc1cc(C)c([S+](=O)(O)N2CCN(c3nc(C)ns3)CC2)c(C)c1,5.877694606781006,6.901447296142578,6.847367286682129,4.687466621398926,6.443363189697266,6.160528898239136,6.8744072914123535,5.794456958770752
O=C(O)CC1CCCCC1=NNC(=O)c1ccc(-c2ccncc2)cc1,4.740015506744385,5.513163089752197,4.048671722412109,5.200972080230713,5.307162761688232,5.023589134216309,4.780917406082153,5.357067584991455
CNC(=O)Nc1sc2c(c1C(N)=O)CCc1nn(C)cc1-2,6.166720867156982,7.583693027496338,6.12146520614624,6.355185508728027,3.775883674621582,4.971302270889282,6.852579116821289,6.969439268112183
CCC(=O)Nc1ccc(NC(=O)Nc2ccccc2)c(C(=O)OC)c1,5.820310115814209,6.731306076049805,4.435679912567139,6.103658676147461,4.984127044677734,5.402218580245972,5.583492994308472,6.417482376098633
COc1cccc(-n2cc(C(O)Nc3cc(C)ccn3)cc2O)c1,4.385676860809326,6.0716328620910645,5.120954990386963,6.701936721801758,4.019720077514648,4.202698469161987,5.596293926239014,6.386784791946411
CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(CC(C)C)N(C)C(=O)C2CCCCN2C1=O,5.241588115692139,7.483011245727539,8.260286331176758,5.136002063751221,5.17067289352417,5.206130504608154,7.871648788452148,6.30950665473938
CCCC(=O)Nc1cccc(-c2nc3cc(C(N)=O)ccc3[nH]2)c1,6.044384956359863,6.843841552734375,5.101816654205322,6.07255220413208,5.605350494384766,5.8248677253723145,5.972829103469849,6.4581968784332275
CCOC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccccc32)c1C,5.899581909179688,5.826877117156982,5.859869003295898,6.516797065734863,5.564034461975098,5.731808185577393,5.84337306022644,6.171837091445923
Oc1ccc(C2=NC3(CCCC3)CN2)cc1,6.074904441833496,6.835448265075684,6.729350090026856,6.725181579589844,4.9814982414245605,5.528201341629028,6.7823991775512695,6.780314922332764
COC(=O)c1nn(C(=O)c2ccccc2)c2ccc([N+](=O)[O-])cc12,5.217016696929932,5.231764793395996,4.939418315887451,5.963405609130859,4.259753227233887,4.738384962081909,5.085591554641724,5.597585201263428
COC(=O)c1cc2c(=O)n3ccccc3nc2n(C2CC2)c1=S,5.662705421447754,6.079611778259277,5.479722499847412,5.134126663208008,4.194899082183838,4.928802251815796,5.779667139053345,5.606869220733643
COCCn1cnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccnc(C)c4)cc3)nc21,5.160326957702637,5.478790283203125,4.471950531005859,6.746539115905762,5.292016506195068,5.2261717319488525,4.975370407104492,6.112664699554443
O=C(O)CSc1nnc(-c2ccncc2)n1-c1cccc(Cl)c1,5.961617946624756,6.040042877197266,4.084352493286133,5.479207992553711,4.719168663024902,5.340393304824829,5.062197685241699,5.759625434875488
COc1ccccc1C(=O)Nc1ccc(Br)cc1C,5.65379810333252,6.909702301025391,5.352640151977539,7.596478462219238,4.915627479553223,5.284712791442871,6.131171226501465,7.2530903816223145
CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,5.105470657348633,5.941335201263428,7.6230854988098145,4.67399787902832,4.529792785644531,4.817631721496582,6.782210350036621,5.307666540145874
COc1ccc(-c2cc3nc(-c4ccccn4)nn3c(N)n2)cc1,4.466916084289551,5.081337928771973,6.340672492980957,3.878794670104981,4.355470180511475,4.411193132400513,5.711005210876465,4.480066299438477
CCOC(=O)C(=O)Nc1ccc2c(c1)CN(C(C)=O)CC2,4.519993305206299,5.105072498321533,3.772362947463989,4.355813503265381,4.783419609069824,4.6517064571380615,4.438717722892761,4.730443000793457
CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1,5.935588359832764,6.298296451568604,6.480110168457031,4.7549662590026855,5.696941375732422,5.816264867782593,6.389203310012817,5.5266313552856445
COc1ccc(CSc2nc3ccccc3c-c3ccccc3)[nH]2)cc1,,,,,,,,
CCN(CC)C(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,4.47990608215332,7.131512641906738,6.738338470458984,5.304732322692871,4.971530914306641,4.7257184982299805,6.934925556182861,6.218122482299805
N#Cc1ncc2nc1OCCCCCOc1cc(OCCO)c(Cl)cc1NC(=O)N2,4.528221130371094,7.915341854095459,4.326836585998535,5.385803699493408,5.234015464782715,4.881118297576904,6.121089220046997,6.650572776794434
CC(C)NC(=O)Nc1cccc(C(F)(F)F)c1,4.2774577140808105,7.493834495544434,7.91159725189209,6.353143692016602,5.158910274505615,4.718183994293213,7.702715873718262,6.923489093780518
CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCCC4)ccc3n2)c1,6.505506038665772,6.837624549865723,5.9129557609558105,6.1529974937438965,5.483715534210205,5.994610786437988,6.375290155410767,6.49531102180481
COc1cc2cnc3c(c2cc1OC)C(=O)NC3=O,6.415028095245361,5.3326029777526855,4.834627151489258,4.423008918762207,4.77492618560791,5.594977140426636,5.083615064620972,4.877805948257446
Cc1cccc(C(=O)Nc2cccc(-c3nc4ccccc4o3)c2)c1,5.359314918518066,5.4882588386535645,5.824995040893555,6.342381000518799,4.790494918823242,5.074904918670654,5.65662693977356,5.915319919586182
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCS,5.931478023529053,5.28065824508667,4.790323734283447,4.203433036804199,5.7379255294799805,5.834701776504517,5.035490989685059,4.742045640945435
C=CC1C=CC(O)CC(O)C=CC1C(O)CO,3.926495790481568,3.313788652420044,3.1799561977386475,5.828232765197754,4.561422348022461,4.243959069252014,3.2468724250793457,4.571010708808899
CCOCCCNC(=O)c1ccc(-c2ccc(C(=O)N3CCCC3)cc2)o1,7.107258796691895,4.926871299743652,6.91972541809082,5.926825523376465,5.488337993621826,6.29779839515686,5.923298358917236,5.426848411560059
COc1cccc2c1NC(=O)C2=NNc1ccc(S(N)(=O)=O)cc1,5.343342781066895,7.479580879211426,6.3889241218566895,5.390213966369629,4.156132221221924,4.749737501144409,6.934252500534058,6.434897422790527
CCN(CC)c1ccc(NC(=O)Cn2c(=O)oc3ccc(C)cc32)c(C)c1,6.1690754890441895,6.279028415679932,5.569862842559815,6.727508544921875,5.247515678405762,5.708295583724976,5.924445629119873,6.503268480300903
CN(C)CCCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,5.27799129486084,7.146073341369629,6.259069919586182,6.710225582122803,5.217906475067139,5.247948884963989,6.702571630477905,6.928149461746216
COc1ccc(C=CC(=O)Nc2c(C)cccc2C)cc1OC,5.799455642700195,6.376713275909424,5.4620280265808105,6.969694137573242,4.681962490081787,5.240709066390991,5.919370651245117,6.673203706741333
CN1CCN(c2nc([C@@H]c3cc4ccccc4cc3O)c3c(c2N)CC=CC3)CC1,6.7056732177734375,6.524345397949219,7.575079917907715,6.975391387939453,4.852814674377441,5.7792439460754395,7.049712657928467,6.749868392944336
CNS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]c3c(c1CCCN1CCCC1)CCCC3)C(=O)N2,8.08556079864502,7.393755912780762,6.88764238357544,6.17453145980835,5.131683349609375,6.608622074127197,7.140699148178101,6.784143686294556
CC(C)(C(=O)N1CCN(c2ccccc2)CC1)c1ccc(N=S(C)(=O)O)c(F)c1,6.221898555755615,5.998040199279785,6.661276817321777,6.118693828582764,4.985535144805908,5.603716850280762,6.329658508300781,6.058367013931274
CC(C)CCC(=O)Nc1ccc(N(C)C)cc1,4.634474754333496,7.226861953735352,5.4938507080078125,5.729512691497803,4.947057723999023,4.79076623916626,6.360356330871582,6.478187322616577
CCCn1c(=NC(=O)c2ccccc2)c(C(=O)OCC)cc2c(=O)n3ccccc3nc21,5.755979061126709,5.578908920288086,5.161745071411133,4.8422136306762695,4.70382833480835,5.229903697967529,5.370326995849609,5.210561275482178
O=C(CCNC(=O)c1ccccc1)NCCc1ccccc1,6.066673755645752,5.789781093597412,5.835018634796143,5.30665922164917,4.966390132904053,5.516531944274902,5.812399864196777,5.548220157623291
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,4.98301887512207,4.755756855010986,4.880257606506348,5.0681891441345215,5.3690338134765625,5.176026344299316,4.818007230758667,4.911972999572754
Cc1cc(C2CCCN(C(=O)C3CC(=O)N(C)C3)C2)n[nH]1,5.580578327178955,7.176543712615967,6.057872772216797,5.266395092010498,4.538190841674805,5.05938458442688,6.617208242416382,6.221469402313232
Cc1ccc(-c2csc(N3CCN(C(=O)C4CC4)CC3)n2)cn1,5.452259540557861,3.987204074859619,5.969755172729492,6.453566551208496,5.8030924797058105,5.627676010131836,4.978479623794556,5.220385313034058
CCN(CCO)c1cc(C)nc2c(-c3ccc(OC)cc3OC)c(C)nn12,5.065902233123779,5.784905910491943,5.7575273513793945,5.657315731048584,5.016124725341797,5.041013479232788,5.771216630935669,5.721110820770264
COc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)N=Cc1cnn2ccc(C#N)cc12,5.926972389221191,6.409089088439941,5.442933559417725,5.249248504638672,4.54088306427002,5.2339277267456055,5.926011323928833,5.829168796539307
COCCOC1CCC(n2nc(-c3ccc(Nc4nc5cc(C)cc(C)c5o4)cc3)c3c(N)ncnc32)CC1,5.442394256591797,5.9890899658203125,5.12359094619751,5.5347771644592285,5.700489521026611,5.571441888809204,5.556340456008911,5.7619335651397705
OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,5.121011257171631,6.342498779296875,6.202229499816895,5.0243682861328125,5.676047801971436,5.398529529571533,6.272364139556885,5.683433532714844
O=C(NCCc1cccs1)c1ccc2c(c1)OC(F)(F)O2,7.814772605895996,6.104434013366699,6.830965518951416,5.031539440155029,5.39887809753418,6.606825351715088,6.467699766159058,5.567986726760864
COc1ccccc1-n1cnc2c(c(=O)[nH]c(=O)n2C)c1=O,5.817046642303467,7.0999298095703125,6.163791656494141,5.449249267578125,3.763969898223877,4.790508270263672,6.631860733032227,6.274589538574219
CC(C)NCC(=O)Nc1ccc2n[nH]cc2c1,3.9707415103912354,4.996175765991211,5.150918960571289,6.010862827301025,4.89399528503418,4.4323683977127075,5.07354736328125,5.503519296646118
O=C1CCC=C2Oc3cc(C(F)(F)F)ccc3C(=O)C12,5.519974231719971,4.110866546630859,6.632128715515137,5.501384735107422,6.711987495422363,6.115980863571167,5.371497631072998,4.806125640869141
CCc1c(C=C2C(=O)NN(c3ccccc3)C2=O)[nH]c2c1C(=O)CCC2,5.695494174957275,6.760239124298096,6.1535491943359375,6.024817943572998,5.488183975219727,5.591839075088501,6.456894159317017,6.392528533935547
CC(=O)Nc1ccc(S(=O)(=O)NCC(c2ccco2)N2CCN(c3ccccc3)CC2)cc1,4.659838199615479,6.036716938018799,5.800175666809082,5.273953437805176,4.81996488571167,4.739901542663574,5.91844630241394,5.655335187911987
CCCCNC(=O)C1CCC(Cn2c(NC(=O)c3ccccc3C)nc3ccccc32)CC1,5.94533109664917,6.022295951843262,6.155059814453125,5.634068012237549,4.513549327850342,5.229440212249756,6.088677883148193,5.828181982040405
